,restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,label
1395,the-pantry-loewen-gardens,Pesto pasta #foodspotting #foodporn,Anthony Wu,food,pasta foodspotting foodpornpesto,pasta foodspotting foodpornpesto,pasta foodspot foodpornpesto,0
1396,the-plain-jane,Alright Swiss Rolls,goodfomood x,food,rollshad chocolate raspberry swiss roll super soft nice matcha croissant croissant fell apart easily cheese scone,rollshad chocolate raspberry swiss roll super soft nice matcha croissant croissant fell apart easily cheese scone,rollshad chocol raspberri swiss roll super soft nice matcha croissant croissant fell apart easili chees scone,1
1397,the-plain-jane,Alright Swiss Rolls,goodfomood x,price,pretty average pricey swiss rolls,pretty average pricey swiss roll,pretti averag pricey swiss roll,-1
1398,the-plain-jane,Blueberry Yogurt Swiss Roll $6.90,Sarah Lim,food,swiss roll sweet potato,swiss roll sweet potato,swiss roll sweet potato,0
1399,the-plain-jane,Blueberry Yogurt Swiss Roll $6.90,Sarah Lim,service,friendliest,friendliest,friendliest,1
1400,the-plain-jane,Classic Swiss Rolls [~$6],Mich C,food,classic swiss rolls,classic swiss roll,classic swiss roll,0
1401,the-plain-jane,Coffee and cakes.,Thechoyalicious :),food,onthetable coffee,onthetable coffee,onthet coffe,0
1402,the-plain-jane,Earl Grey Swiss Roll,Harish Sree Sekar,food,faint cream tasted synthetic,faint cream tasted synthetic,faint cream tast synthet,-1
1403,the-plain-jane,Earl Grey Swiss Roll,Harish Sree Sekar,price,taste way better half price,taste way better half price,tast way better half price,1
1404,the-plain-jane,Earl Grey Swiss Roll | $5.90,Grow Fat And Huat,food,good try grey taste not strong halfway gets jelak cream strong halfway gets jelak cream,good try grey taste not strong halfway get jelak cream strong halfway get jelak cream,good tri grey tast not strong halfway get jelak cream strong halfway get jelak cream,-1
1405,the-plain-jane,Earl Grey Swiss Roll | $5.90,Grow Fat And Huat,service,good try,good try,good tri,1
1406,the-plain-jane,Fluffy Earl Grey Swiss Roll,Nat N.,food,grey tea speckled,grey tea speckled,grey tea speckl,0
1407,the-plain-jane,Good Ol’ Swiss Roll,Nooh Wong,food,ol swiss rolltried swiss rose meringue roulade raspberry wafer ice cream ol swiss rolltried swiss roll lychee rose meringue roulade,ol swiss rolltried swiss rose meringue roulade raspberry wafer ice cream ol swiss rolltried swiss roll lychee rose meringue roulade,ol swiss rolltri swiss rose meringu roulad raspberri wafer ice cream ol swiss rolltri swiss roll lyche rose meringu roulad,0
1408,the-plain-jane,Good Ol’ Swiss Roll,Nooh Wong,price,decent pricey,decent pricey,decent pricey,-1
1409,the-plain-jane,"Have a break,have a rasberry swissroll and a cup of panda tea.",Elgena Hearts,food,cake,cake,cake,0
1410,the-plain-jane,How about some Swiss roll and coffee from the not so plain jane cafe?,Randy Lim,food,swiss roll coffee not plain jane cafe probably need,swiss roll coffee not plain jane cafe probably need,swiss roll coffe not plain jane cafe probabl need,0
1411,the-plain-jane,Ispahan and chocolate raspberry rollcakes,Sihan W,food,rollcakesthe ispahan rollcake better,rollcakesthe ispahan rollcake better,rollcakesth ispahan rollcak better,0
1412,the-plain-jane,"Meringue Roulade, Blueberry Yoghurt Swiss Rolls ($6.90 each U.P.), Iced White, Iced Mocha ($6.50 U.P.) On Burpplebeyond",timtam_tum ✨,food,roulade blueberry yoghurt swiss rolls rich cream saccharine going meringue roll simply cream hardly cake good licks finishes good,roulade blueberry yoghurt swiss roll rich cream saccharine going meringue roll simply cream hardly cake good lick finish good,roulad blueberri yoghurt swiss roll rich cream saccharin go meringu roll simpli cream hardli cake good lick finish good,1
1413,the-plain-jane,Nutella Chocolate Swiss Roll | $5.90,Grow Fat And Huat,food,swiss roll disappointing nutella taste faint tasted like normal,swiss roll disappointing nutella taste faint tasted like normal,swiss roll disappoint nutella tast faint tast like normal,-1
1414,the-plain-jane,Nutella swiss roll ($5.90).,Timeless Facade,food,swiss roll,swiss roll,swiss roll,0
1415,the-plain-jane,Raspberry Got Seeds!,Carrie Carrie,food,abt getting raspberry,abt getting raspberry,abt get raspberri,0
1416,the-plain-jane,Swiss Roll,Yvonne Lee,food,homemade honey lemon tea,homemade honey lemon tea,homemad honey lemon tea,0
1417,the-plain-jane,Swiss Rolls,Jonathan Lim,food,thai milk tea,thai milk tea,thai milk tea,0
1418,the-plain-jane,Thai Milk Tea Swiss Roll [$5.90].,Lewis Tan,food,swiss roll,swiss roll,swiss roll,0
1419,the-plain-jane,The Plain Jane,Janice Yip,ambience,liked generally good weekday bad place,liked generally good weekday bad place,like gener good weekday bad place,1
1420,the-plain-jane,The Plain Jane,Janice Yip,food,thai milk tea roll cake little bit stale not light liked,thai milk tea roll cake little bit stale not light liked,thai milk tea roll cake littl bit stale not light like,0
1421,the-plain-jane,The Plain Jane,Janice Yip,service,liked,liked,like,1
1422,the-plain-jane,The Plain Vanilla,Ernest Lee,food,plain vanilla check,plain vanilla check,plain vanilla check,0
1423,the-plain-jane,Yuzu Swiss Roll,Clarissa Tay,food,swiss roll plain yuzu taste not strong cream nt stomach points sponge soft moist fluffy smooth fresh overall yuzu taste points sponge soft moist fluffy,swiss roll plain yuzu taste not strong cream nt stomach point sponge soft moist fluffy smooth fresh overall yuzu taste point sponge soft moist fluffy,swiss roll plain yuzu tast not strong cream nt stomach point spong soft moist fluffi smooth fresh overal yuzu tast point spong soft moist fluffi,0
1424,the-plain-jane,[Jane's Bread].,Lewis Tan,food,plain bread,plain bread,plain bread,0
1425,the-plain-jane,small cafe,Kai Ling Wong,food,thai milk tea swiss roll chocolate chip scone hot mocha matcha latte,thai milk tea swiss roll chocolate chip scone hot mocha matcha latte,thai milk tea swiss roll chocol chip scone hot mocha matcha latt,0
1426,the-quarters,"""Shiok"" fries officially launched today.",Kris Lim,food,chilli crab salted eggyolk best worlds shoe string fries,chilli crab salted eggyolk best world shoe string fry,chilli crab salt eggyolk best world shoe string fri,1
1427,the-quarters,"Ma Jie's Indulgence Not the first chilli crab pasta around, that's for sure, but this is one of the better ones I've had.",Rachel Xie,food,chilli crab pasta sure better ones potent dose,chilli crab pasta sure better one potent dose,chilli crab pasta sure better one potent dose,1
1428,the-quarters,"The Real McCoy Part 2
Here's a tribute and another look at this visually impressive burger!",Makan Warrior,food,visually impressive burger,visually impressive burger,visual impress burger,1
1429,the-quarters,beef bowl and some truffle (aroma),Nathanael Foong,food,bowl truffle aroma truffled slightly chewy peas little oily mnage trois egg yolk truffle aroma amazing explosion veg meat added hide looking rice poking,bowl truffle aroma truffled slightly chewy pea little oily mnage trois egg yolk truffle aroma amazing explosion veg meat added hide looking rice poking,bowl truffl aroma truffl slightli chewi pea littl oili mnage troi egg yolk truffl aroma amaz explos veg meat ad hide look rice poke,0
1430,the-quarters,beef bowl and some truffle (aroma),Nathanael Foong,price,charge kind pricey,charge kind pricey,charg kind pricey,-1
1431,the-roti-prata-house,Cheese Prata,Thiam Peng Tan,food,pratalol thought menu cheese combos good chopped slice,pratalol thought menu cheese combo good chopped slice,pratalol thought menu chees combo good chop slice,0
1432,the-roti-prata-house,Experienced Terrible Service,May TheWeirdo,food,roti prata house spilled curry smell like extra rise blood pressure,roti prata house spilled curry smell like extra rise blood pressure,roti prata hous spill curri smell like extra rise blood pressur,0
1433,the-roti-prata-house,Experienced Terrible Service,May TheWeirdo,service,visit want mood ruined pay compensation fee drama day not worth bad better service,visit want mood ruined pay compensation fee drama day not worth bad better service,visit want mood ruin pay compens fee drama day not worth bad better servic,-1
1434,the-roti-prata-house,Experienced Terrible Service,May TheWeirdo,time,past lunch time,past lunch time,past lunch time,0
1435,the-salad-corner-gsh-plaza,Cheapest Salad In CBD (Dabao Only),Cher G,food,cbd dabao love premium sides like baby kale spinach beetroot,cbd dabao love premium side like baby kale spinach beetroot,cbd dabao love premium side like babi kale spinach beetroot,1
1436,the-salad-corner-gsh-plaza,Cheapest Salad In CBD (Dabao Only),Cher G,price,clean cheap salads,clean cheap salad,clean cheap salad,1
1437,the-salad-corner-gsh-plaza,Mix And Match Salad Lunch,Clarissa Chua 蔡杏怡,food,match salad lunchhandpicked,match salad lunchhandpicked,match salad lunchhandpick,0
1438,the-salad-corner-gsh-plaza,Salad Corner,Ash L,food,topped,topped,top,0
1439,the-salad-corner-gsh-plaza,This will always be my favourite salad shop though: The Salad Corner (at Amoy St Food Centre & Golden Shoe Food Centre).,Abigail C,food,favourite salad shop meat toppings mesclun leaves choose meat topping remembered correctly,favourite salad shop meat topping mesclun leaf choose meat topping remembered correctly,favourit salad shop meat top mesclun leav choos meat top rememb correctli,1
1440,the-salad-corner-gsh-plaza,This will always be my favourite salad shop though: The Salad Corner (at Amoy St Food Centre & Golden Shoe Food Centre).,Abigail C,price,affordable,affordable,afford,1
1441,the-single-cask,Had this a long while back when there was 50% off.,Cheong Wee Lua,food,grainy silver polish oranges loads floral dried fruits fettercairn alcohol,grainy silver polish orange load floral dried fruit fettercairn alcohol,graini silver polish orang load floral dri fruit fettercairn alcohol,0
1442,the-single-cask,Old fashioned.,Ying Ying,food,sgbar whiskey,sgbar whiskey,sgbar whiskey,0
1443,the-single-cask,Poet's Poison,Eleanor Tay,food,little whisky bar cocktail robert burns malt raspberry vodka liqueur test tube add additional poison,little whisky bar cocktail robert burn malt raspberry vodka liqueur test tube add additional poison,littl whiski bar cocktail robert burn malt raspberri vodka liqueur test tube add addit poison,0
1444,the-single-cask,"The Octomore 10YO, 2016 Second Limited Release.",Cheong Wee Lua,food,sweet vanilla cotton candy white grapes green apple oaky bitter oranges,sweet vanilla cotton candy white grape green apple oaky bitter orange,sweet vanilla cotton candi white grape green appl oaki bitter orang,-1
1445,the-single-cask,Whiskey always.,Ying Ying,food,sgbar whiskey,sgbar whiskey,sgbar whiskey,0
1446,the-soup-spoon-16,Cheesesteak Sandwich With Soup,Claire Chan,food,personally prefers pancake bacon sandwiches mushroom soup pretty good,personally prefers pancake bacon sandwich mushroom soup pretty good,person prefer pancak bacon sandwich mushroom soup pretti good,1
1447,the-soup-spoon-16,Cheesesteak Sandwich With Soup,Claire Chan,service,pretty good,pretty good,pretti good,1
1448,the-soup-spoon-9,Nyonya Inspired Vegetable Curry With Cheese,Peiwen T.,food,inspired vegetable curry cheesetried national wild rice lo mai kai not available traditional peranakan pineapple chunks added dose tang cheddar cream cheese silky texture no coconut aroma peranakan dish enjoyed flatbread masala chicken,inspired vegetable curry cheesetried national wild rice lo mai kai not available traditional peranakan pineapple chunk added dose tang cheddar cream cheese silky texture no coconut aroma peranakan dish enjoyed flatbread masala chicken,inspir veget curri cheesetri nation wild rice lo mai kai not avail tradit peranakan pineappl chunk ad dose tang cheddar cream chees silki textur no coconut aroma peranakan dish enjoy flatbread masala chicken,0
1449,the-sushi-bar-tampines-1,Salmon Sashimi,x chann,food,salmon sashimiordered fresh piece,salmon sashimiordered fresh piece,salmon sashimiord fresh piec,1
1450,the-sushi-bar-tampines-1,Salmon Sashimi,x chann,price,worth,worth,worth,1
1451,the-sushi-bar-tampines-1,Yummy Japanese Dinner With Friends,Miss WOW League,food,friendsthe salmon sushi cut fresh love,friendsthe salmon sushi cut fresh love,friendsth salmon sushi cut fresh love,1
1452,the-sushi-bar-tampines-1,Yummy Japanese Dinner With Friends,Miss WOW League,price,love,love,love,0
1453,the-sushi-bar-tampines-1,oiishi desu,kristal khoo,food,pretty decent sirloin steak steak,pretty decent sirloin steak steak,pretti decent sirloin steak steak,1
1454,the-tea-party,Chicken Sausage Cream Linguine,Elvina A,food,linguinedecided try relatively new rewarded no filter real good tho creamsauce linguine,linguinedecided try relatively new rewarded no filter real good tho creamsauce linguine,linguinedecid tri rel new reward no filter real good tho creamsauc linguin,1
1455,the-tea-party,"Prawn Aglio Set [$5, at 50% off for NUS Students and Staff]",Wei Zhi Chiang,ambience,super crowded,super crowded,super crowd,0
1456,the-tea-party,"Prawn Aglio Set [$5, at 50% off for NUS Students and Staff]",Wei Zhi Chiang,food,prawn aglio set nus students staff finally new food place nus spice comes pasta prawn aglio garlicky oily,prawn aglio set nu student staff finally new food place nu spice come pasta prawn aglio garlicky oily,prawn aglio set nu student staff final new food place nu spice come pasta prawn aglio garlicki oili,1
1457,the-tea-party,"Prawn Aglio Set [$5, at 50% off for NUS Students and Staff]",Wei Zhi Chiang,price,usual price,usual price,usual price,0
1458,the-tea-party,"Prawn Aglio Set [$5, at 50% off for NUS Students and Staff]",Wei Zhi Chiang,time,little lunch time super crowded,little lunch time super crowded,littl lunch time super crowd,-1
1459,the-tea-party,Very cheap but very sad🤫.,Jamin H,food,tomato cream based pastas aglio olios,tomato cream based pasta aglio olios,tomato cream base pasta aglio olio,0
1460,the-tea-party,Wild? Mushroom Pasta,Cherie Heng,ambience,good place,good place,good place,1
1461,the-tea-party,Wild? Mushroom Pasta,Cherie Heng,food,like pink pasta endorse wild mushroom,like pink pasta endorse wild mushroom,like pink pasta endors wild mushroom,1
1462,the-tea-party,"not the best pastas, but no complaints since it’s 50% discount for nus students.",Jianzhong .,food,price seafood cream pasta originally slices mushroom,price seafood cream pasta originally slice mushroom,price seafood cream pasta origin slice mushroom,0
1463,the-tea-party,"not the best pastas, but no complaints since it’s 50% discount for nus students.",Jianzhong .,price,rip charge price seafood cream pasta originally,rip charge price seafood cream pasta originally,rip charg price seafood cream pasta origin,-1
1464,thegoodboyscafe,Not on menu items!,Tingzie ©,food,blue pea,blue pea,blue pea,0
1465,thegoodboyscafe,Value For Money Super Bowls,Chin Ren,food,super bowlsfruity matcha acai bowl good super bowlsfruity matcha acai bowl good super bowlsfruity matcha acai bowl good,super bowlsfruity matcha acai bowl good super bowlsfruity matcha acai bowl good super bowlsfruity matcha acai bowl good,super bowlsfruiti matcha acai bowl good super bowlsfruiti matcha acai bowl good super bowlsfruiti matcha acai bowl good,1
1466,thegoodboyscafe,acai & matcha,Bernadette Laurent,food,watery bland matcha,watery bland matcha,wateri bland matcha,-1
1467,tim-ho-wan-13,100516// Is it too late to say I love this Char Siew Bao from @timhowansg!,Rachael Wong,food,baked bun bbq pork long ago akin bo luo bao texture,baked bun bbq pork long ago akin bo luo bao texture,bake bun bbq pork long ago akin bo luo bao textur,0
1468,tim-ho-wan-13,Always Cantonese food with da folks.,Kar Yan Yeong,food,loved chee cheong fun sesame sauce char siu bun steamed fish maw prawn paste pic surprisingly damn good eggy broth,loved chee cheong fun sesame sauce char siu bun steamed fish maw prawn paste pic surprisingly damn good eggy broth,love chee cheong fun sesam sauc char siu bun steam fish maw prawn past pic surprisingli damn good eggi broth,1
1469,tim-ho-wan-13,Coz father in law and wife wanted to eat beef balls.,Keropok Man,food,eat beef mandarin,eat beef mandarin,eat beef mandarin,0
1470,tim-ho-wan-13,Dim Sum Galore,Jazreel Soh,food,baked charsiew bun malai gao,baked charsiew bun malai gao,bake charsiew bun malai gao,0
1471,timbre-at-the-substation,"Duck Pizza, Bacon And Cheese Balls",Darren T,food,bacon cheese teriyaki sauce sweet,bacon cheese teriyaki sauce sweet,bacon chees teriyaki sauc sweet,0
1472,timbre-at-the-substation,Timbre @ Substation,Monica Lie,ambience,brings memories younger days timbre hippest place live music famous duck pizza ideal group gatherings feel like sharing food communal,brings memory younger day timbre hippest place live music famous duck pizza ideal group gathering feel like sharing food communal,bring memori younger day timbr hippest place live music famou duck pizza ideal group gather feel like share food commun,1
1473,timbre-at-the-substation,Timbre @ Substation,Monica Lie,food,famous duck pizza,famous duck pizza,famou duck pizza,0
1474,tiong-bahru-bakery-130e-minden-road,"Apple crumble (~$7) & mocha with oat milk (~$5)
This safari-themed cafe is giving me all the good feels.",Coleats 🍟,ambience,terrific place relax middle nature,terrific place relax middle nature,terrif place relax middl natur,1
1475,tiong-bahru-bakery-130e-minden-road,"Apple crumble (~$7) & mocha with oat milk (~$5)
This safari-themed cafe is giving me all the good feels.",Coleats 🍟,food,apple crumble giving good great comfort food nibble catching friends warm apples underneath nicely balanced tartness neither overwhelming,apple crumble giving good great comfort food nibble catching friend warm apple underneath nicely balanced tartness neither overwhelming,appl crumbl give good great comfort food nibbl catch friend warm appl underneath nice balanc tart neither overwhelm,1
1476,tiong-bahru-bakery-130e-minden-road,Dessert & Tarts,Kevin M,food,iced signature chocolate tart mango yuzu millefeuille,iced signature chocolate tart mango yuzu millefeuille,ice signatur chocol tart mango yuzu millefeuil,0
1477,tiong-bahru-bakery-130e-minden-road,Turmeric Latte,Kevin M,ambience,awesome ambience,awesome ambience,awesom ambienc,1
1478,tiong-bahru-bakery-130e-minden-road,Turmeric Latte,Kevin M,food,lattea pleasantly spiced smooth beverage,lattea pleasantly spiced smooth beverage,lattea pleasantli spice smooth beverag,1
1479,tiong-bahru-bakery-130e-minden-road,do not get this!,jing ting,food,pieces bread small slice cheese toast hojicha drink not worth,piece bread small slice cheese toast hojicha drink not worth,piec bread small slice chees toast hojicha drink not worth,-1
1480,tiong-bahru-bakery-130e-minden-road,do not get this!,jing ting,portion,small slice cheese toast hojicha drink not worth,small slice cheese toast hojicha drink not worth,small slice chees toast hojicha drink not worth,-1
1481,tiong-bahru-bakery-130e-minden-road,do not get this!,jing ting,price,small slice cheese toast hojicha drink not worth,small slice cheese toast hojicha drink not worth,small slice chees toast hojicha drink not worth,-1
1482,toa-payoh-rojak-old-aiport-road,Finally get to eat this Rojak @ old airport road food centre!!,Lance Teo,food,eat rojak old airport road food,eat rojak old airport road food,eat rojak old airport road food,0
1483,toa-payoh-rojak-old-aiport-road,"Singapore ""Salad"" = Rojak 😉
Toa Payoh Rojak at old airport food centre .......",Lem Cheong,food,toa payoh rojak old airport food centre toapayohrojak,toa payoh rojak old airport food centre toapayohrojak,toa payoh rojak old airport food centr toapayohrojak,0
1484,toa-payoh-rojak-old-aiport-road,The Famous Rojak,Jaster Ngui,food,better rojak toa payoh,better rojak toa payoh,better rojak toa payoh,0
1485,tok-tok-ann-siang,Fan-fucking-tastic Indonesian grub.,Nobelle Liew,food,hot rice sweet crunchy ridden tempeh tons tasty af components served fucking punchy sambal,hot rice sweet crunchy ridden tempeh ton tasty af component served fucking punchy sambal,hot rice sweet crunchi ridden tempeh ton tasti af compon serv fuck punchi sambal,1
1486,tok-tok-ann-siang,Funny how a trek to coconut club for chendol led us here.,Blueskies Cottonclouds,food,club chendol led tender good flavours legit,club chendol led tender good flavour legit,club chendol led tender good flavour legit,1
1487,tok-tok-ann-siang,"[Tok Tok Indonesian Soup House] - For a merry good time, Nasi Tumpeng is the dish to go for.",SG Food On Foot,food,indonesian soup house merry good time nasi tumpeng dish turmeric rice served traditional galangal fried chicken sliced omelette homemade sambal cakes flying pleasing remained got cold good time nasi tumpeng dish,indonesian soup house merry good time nasi tumpeng dish turmeric rice served traditional galangal fried chicken sliced omelette homemade sambal cake flying pleasing remained got cold good time nasi tumpeng dish,indonesian soup hous merri good time nasi tumpeng dish turmer rice serv tradit galang fri chicken slice omelett homemad sambal cake fli pleas remain got cold good time nasi tumpeng dish,1
1488,tok-tok-ann-siang,| 🍛 A Taste of Balinese Rice 。...,Jaden Loh,food,taste balinese rice style beef rendang sambal shredded chicken tossed sweet spicy fried tempeh long bean basted homemade,taste balinese rice style beef rendang sambal shredded chicken tossed sweet spicy fried tempeh long bean basted homemade,tast balines rice style beef rendang sambal shred chicken toss sweet spici fri tempeh long bean bast homemad,0
1489,tok-tok-indonesian-soup-house,Coke Soda Gembira,Thiam Peng Tan,food,condensed milk haha,condensed milk haha,condens milk haha,0
1490,tok-tok-indonesian-soup-house,Mie Ayam Jamur Bakso,Doreen Tan,food,mie ayam jamur bakso mie noodle soup beef ball available toktoksg somerset seasoning looked simple noodles addictive tasty,mie ayam jamur bakso mie noodle soup beef ball available toktoksg somerset seasoning looked simple noodle addictive tasty,mie ayam jamur bakso mie noodl soup beef ball avail toktoksg somerset season look simpl noodl addict tasti,1
1491,tok-tok-indonesian-soup-house,Rather Subpar indonesian Food🙄,anita anita,food,ordered oxtail soup rice came not hot wise okok,ordered oxtail soup rice came not hot wise okok,order oxtail soup rice came not hot wise okok,-1
1492,tok-tok-indonesian-soup-house,Sop Buntut $9.50,Daisy S.,food,served rice,served rice,serv rice,0
1493,tok-tok-indonesian-soup-house,Sop Buntut $9.50,Daisy S.,portion,kinda small,kinda small,kinda small,0
1494,tokyo-milk-cheese-factory-jewel-changi-airport,Cow Cow Sundae,celeste foo,food,mix milk cheese flavour rich ice cream cheesecake camembert cracker,mix milk cheese flavour rich ice cream cheesecake camembert cracker,mix milk chees flavour rich ice cream cheesecak camembert cracker,0
1495,tokyo-milk-cheese-factory-jewel-changi-airport,Cow Cow Sundae,celeste foo,portion,belittle small size best,belittle small size best,belittl small size best,0
1496,tokyo-milk-cheese-factory-jewel-changi-airport,Cow Cow Sundae,celeste foo,price,worth single penny,worth single penny,worth singl penni,1
1497,tokyo-milk-cheese-factory-jewel-changi-airport,Cow Cow Sundae ($8.80),Brenna Tan,food,got twist milk cheese paired sundae,got twist milk cheese paired sundae,got twist milk chees pair sunda,0
1498,tokyo-milk-cheese-factory-jewel-changi-airport,Cow cow sundae,Alexandra Perera,food,soft serve ice cream topped cheesecake cheesy topped cheesecake cheesy,soft serve ice cream topped cheesecake cheesy topped cheesecake cheesy,soft serv ice cream top cheesecak cheesi top cheesecak cheesi,0
1499,tomisushi,Great Value Japanese Lunch,Hungry Ghost,ambience,great place looking,great place looking,great place look,1
1500,tomisushi,Great Value Japanese Lunch,Hungry Ghost,food,japanese lunchtomi sushi great place looking,japanese lunchtomi sushi great place looking,japanes lunchtomi sushi great place look,0
1501,tomisushi,Maguro for lunch today.,Melvin Chen,food,noms,noms,nom,1
1502,tomisushi,Slow Cooked Fish Skin With Yuzu,SdS -,food,cooked fish skin,cooked fish skin,cook fish skin,0
1503,tomisushi,"the sushi said to the maki, ""udon know how much you mean to me; you're my soy mate!""",Darrick Leow,food,said maki udon know mean soy mate,said maki udon know mean soy mate,said maki udon know mean soy mate,0
1504,top-33-kopitiam,Bak Chor Mee With Scallops,Poh Peng Ric,food,legendary sungei road laksa new cool selling noodles different add ons small serving scallops minced pork instead okay mushrooms good pretty average,legendary sungei road laksa new cool selling noodle different add ons small serving scallop minced pork instead okay mushroom good pretty average,legendari sungei road laksa new cool sell noodl differ add on small serv scallop minc pork instead okay mushroom good pretti averag,1
1505,top-33-kopitiam,Bak Chor Mee With Scallops,Poh Peng Ric,portion,comes small serving scallops felt,come small serving scallop felt,come small serv scallop felt,-1
1506,top-33-kopitiam,Cooked in a rustic aluminum pot over charcoal - my favorite laksa in town for only $2!,Feline Lim,food,favorite laksa town,favorite laksa town,favorit laksa town,1
1507,top-33-kopitiam,Specialty Mushroom Mince Meat Noodles' All-in-1 Meepok ($6),Veronica Phua,food,meepok tried bowl famous sungei road laksa stewed pig trotter braised chicken feet intestines mini fishcake minced pork tasted good thanks chilli sambal black vinegar,meepok tried bowl famous sungei road laksa stewed pig trotter braised chicken foot intestine mini fishcake minced pork tasted good thanks chilli sambal black vinegar,meepok tri bowl famou sungei road laksa stew pig trotter brais chicken feet intestin mini fishcak minc pork tast good thank chilli sambal black vinegar,1
1508,top-33-kopitiam,Sungei Road Laksa,Daniel Hum,food,good taste laksa strong coconut milk keeping delightful,good taste laksa strong coconut milk keeping delightful,good tast laksa strong coconut milk keep delight,1
1509,top-33-kopitiam,雙味糯米飯 Glutinous Rice,Steve G,food,glutinous ricelove onion fried chilli paste comes,glutinous ricelove onion fried chilli paste come,glutin ricelov onion fri chilli past come,1
1510,top-deck,Coffee and love are best when they are hot.,Randy Lim,food,love best,love best,love best,1
1511,top-deck,Sister cafe of habitat coffee and i must say I love the decor of the place!,Zippy Lee,ambience,love decor,love decor,love decor,1
1512,top-deck,Sister cafe of habitat coffee and i must say I love the decor of the place!,Zippy Lee,food,habitat coffee,habitat coffee,habitat coffe,0
1513,trunk-bar-bistro,Mutton Dum Briyani,Rule Of Thumb,food,average briyani meat tender flavored tad dry not best tender flavored,average briyani meat tender flavored tad dry not best tender flavored,averag briyani meat tender flavor tad dri not best tender flavor,0
1514,trunk-bar-bistro,Mutton Dum Briyani,Rule Of Thumb,portion,larger size,larger size,larger size,1
1515,trunk-bar-bistro,Mutton Dum Briyani,Rule Of Thumb,price,suitable sharing,suitable sharing,suitabl share,1
1516,tunglok-heen-rws,Quite expensive,Zhi Yan Chiam,ambience,place,place,place,0
1517,tunglok-heen-rws,Quite expensive,Zhi Yan Chiam,food,expensivetaste steam fish,expensivetaste steam fish,expensivetast steam fish,0
1518,tunglok-heen-rws,Quite expensive,Zhi Yan Chiam,time,crowded lunch dinner time,crowded lunch dinner time,crowd lunch dinner time,0
1519,tunglok-heen-rws,"Steamed Foie Grad, Duck Marinated With 'char Siew' Sauce & Crispy Bean Yes, Served With Homemade Pita Bread",Bonita Wijaya,food,marinated char siew sauce crispy bean yes served homemade pita breadnan,marinated char siew sauce crispy bean yes served homemade pita breadnan,marin char siew sauc crispi bean ye serv homemad pita breadnan,0
1520,tunglok-heen-rws,Wok Fried Seafood Rice With Bacon,Bonita Wijaya,food,fried seafood rice,fried seafood rice,fri seafood rice,0
1521,twelve-cupcakes-compass-one,Milk Chocolate Cookie,Thiam Peng Tan,food,cookiebig not bad similar subway cupcake way,cookiebig not bad similar subway cupcake way,cookiebig not bad similar subway cupcak way,1
1522,twelve-cupcakes-compass-one,Red Velvet Cookie,Thiam Peng Tan,food,similar subway cupcake way,similar subway cupcake way,similar subway cupcak way,0
1523,verve-pizza-bar,Caesar Salad With Grilled Chicken,Ah Leong San,food,grilled chickenit good meal,grilled chickenit good meal,grill chickenit good meal,1
1524,verve-pizza-bar,Chili Crab Pasta that tasted like pasta tossed in ketchup! So much for fusion ... #livetoeat #food #foodie #foodporn #foodstagram #sgfood #sgfoodie #instafood #pasta #igsg #chili #crab #fusion,Gavin Chan,food,chili crab pasta tasted like tossed ketchup fusion,chili crab pasta tasted like tossed ketchup fusion,chili crab pasta tast like toss ketchup fusion,0
1525,verve-pizza-bar,Outdoor Dinning Pizza Pasta,Aaron Sze,ambience,fully non air condition not serve tap water,fully non air condition not serve tap water,fulli non air condit not serv tap water,0
1526,verve-pizza-bar,Outdoor Dinning Pizza Pasta,Aaron Sze,food,dinning pizza pastawe confit duck verve special pizza picture decent better expected cream based serve tap water,dinning pizza pastawe confit duck verve special pizza picture decent better expected cream based serve tap water,din pizza pastaw confit duck verv special pizza pictur decent better expect cream base serv tap water,1
1527,verve-pizza-bar,Outdoor Dinning Pizza Pasta,Aaron Sze,service,decent,decent,decent,1
1528,verve-pizza-bar,Pesto Pizza,Victoria Hii,food,crust disappointing little confused added bbq chicken,crust disappointing little confused added bbq chicken,crust disappoint littl confus ad bbq chicken,-1
1529,violet-oon-singapore-at-jewel-changi-airport,"Ayam Buah Keluak ($23++), Beef Rendang ($23++), Chap Chye ($15++)",timtam_tum ✨,food,eat frequently rich truly melange flavour sadly banal beef meat great curries,eat frequently rich truly melange flavour sadly banal beef meat great curry,eat frequent rich truli melang flavour sadli banal beef meat great curri,0
1530,violet-oon-singapore-at-jewel-changi-airport,"Ayam Buah Keluak ($23++), Beef Rendang ($23++), Chap Chye ($15++)",timtam_tum ✨,price,serving thoroughly worth food sauces price,serving thoroughly worth food sauce price,serv thoroughli worth food sauc price,1
1531,violet-oon-singapore-at-jewel-changi-airport,Curry Chicken Prata and Beef Rendang,shinny L,food,delicious prata served hot highly recommended,delicious prata served hot highly recommended,delici prata serv hot highli recommend,1
1532,violet-oon-singapore-at-jewel-changi-airport,Pandan Gula Melaka Cake ($13++),timtam_tum ✨,ambience,cafe vibes,cafe vibe,cafe vibe,0
