Unnamed: 0,restaurant_code,review_title,review_body,account_name,account_id,aspect,phrase,phrase_no_aspect,phrase_no_noun,label,new_aspect_1,new_aspect_2
2087,super-star-k-korean-bbq,"Ginseng Chicken Soup
The chicken was stewed for so long that it's bone started to break apart.","I loved to eat ginseng chicken. Hot soup with tender chicken. The best dish in the winter. The moment you broke into the chicken, you found the hidden treasure (sweet rice). Not only the rice helped to thicken the soup and also bound the flavors of the herb and chicken together.
However, their soup wasn't infused by chicken and the rest of the ingredients failed to merge with each other. Honestly speaking, you can skip this dish.
Superstar K Restaurant
75 Tanjong Pagar Road, Tanjong Pagar, 088496
Tel: 62240504
Opening Hours
1130am-2.30pm
5.30pm-11pm
Closed on Monday",Peter Wong,@jiaknonstop,time,"stewed, long, bone, started, break","['stewed', 'bone', 'started', 'break']","['stewed', 'long', 'started', 'break']",-1,food,food
2088,super-star-k-korean-bbq,"Ginseng Chicken Soup
The chicken was stewed for so long that it's bone started to break apart.","I loved to eat ginseng chicken. Hot soup with tender chicken. The best dish in the winter. The moment you broke into the chicken, you found the hidden treasure (sweet rice). Not only the rice helped to thicken the soup and also bound the flavors of the herb and chicken together.
However, their soup wasn't infused by chicken and the rest of the ingredients failed to merge with each other. Honestly speaking, you can skip this dish.
Superstar K Restaurant
75 Tanjong Pagar Road, Tanjong Pagar, 088496
Tel: 62240504
Opening Hours
1130am-2.30pm
5.30pm-11pm
Closed on Monday",Peter Wong,@jiaknonstop,portion,chicken,[],[],0,food,
2089,super-star-k-korean-bbq,"Ginseng Chicken Soup
The chicken was stewed for so long that it's bone started to break apart.","I loved to eat ginseng chicken. Hot soup with tender chicken. The best dish in the winter. The moment you broke into the chicken, you found the hidden treasure (sweet rice). Not only the rice helped to thicken the soup and also bound the flavors of the herb and chicken together.
However, their soup wasn't infused by chicken and the rest of the ingredients failed to merge with each other. Honestly speaking, you can skip this dish.
Superstar K Restaurant
75 Tanjong Pagar Road, Tanjong Pagar, 088496
Tel: 62240504
Opening Hours
1130am-2.30pm
5.30pm-11pm
Closed on Monday",Peter Wong,@jiaknonstop,portion,"failed, merge","['failed', 'merge']","['failed', 'merge']",0,,
2090,carpenter-and-cook,"Swirly Bun x Pecan Crumble Loaf x Passionfruit Meringue Tart x Strawberry Layer Cake
Love the food and pastries here!",#burpple,Rachel Loke,@toroamtheworld,food,"pecan, crumble, loaf, x, passionfruit, meringue, tart, x, strawberry, layer, cake, love","['loaf', 'x', 'passionfruit', 'x', 'layer', 'love']","['pecan', 'crumble', 'x', 'x', 'strawberry']",1,food,food
2091,5-the-moments,Good For Sharing,"4 different scoops of ice cream on 4 different flavours of waffle (buttermilk, matcha, charcoal, red velvet). My taste bud are confused.",Alicia Ho,@foodally,food,"sharing, different, scoops, ice, cream","['sharing', 'different', 'scoops']","['sharing', 'different']",0,food,
2092,5-the-moments,Good For Sharing,"4 different scoops of ice cream on 4 different flavours of waffle (buttermilk, matcha, charcoal, red velvet). My taste bud are confused.",Alicia Ho,@foodally,food,"waffle, buttermilk, matcha",['matcha'],"['waffle', 'matcha']",0,food,
2093,5-the-moments,Good For Sharing,"4 different scoops of ice cream on 4 different flavours of waffle (buttermilk, matcha, charcoal, red velvet). My taste bud are confused.",Alicia Ho,@foodally,food,"red, velvet","['red', 'velvet']",['red'],0,food,
2094,5-the-moments,Good For Sharing,"4 different scoops of ice cream on 4 different flavours of waffle (buttermilk, matcha, charcoal, red velvet). My taste bud are confused.",Alicia Ho,@foodally,food,"bud, confused","['bud', 'confused']","['bud', 'confused']",-1,food,food
2095,5-the-moments,Good For Sharing,"4 different scoops of ice cream on 4 different flavours of waffle (buttermilk, matcha, charcoal, red velvet). My taste bud are confused.",Alicia Ho,@foodally,service,"sharing, different, scoops, ice, cream","['sharing', 'different', 'scoops']","['sharing', 'different']",0,food,
2096,pasir-panjang-food-centre,Fried Hokkien Mee.,#burpple #5s #food #foodporn #yum #instafood #TagsForLikes #yummy #amazing #instagood #photooftheday #sweet #dinner #lunch #breakfast #fresh #tasty #foodie #delish #delicious #eating #foodpic #foodpics #eat #hungry #foodgasm #hot #foods,Jeremy Tan,@9688,food,"tagsforlikes, yummy","['tagsforlikes', 'yummy']",['yummy'],1,food,food
2097,pasir-panjang-food-centre,Fried Hokkien Mee.,#burpple #5s #food #foodporn #yum #instafood #TagsForLikes #yummy #amazing #instagood #photooftheday #sweet #dinner #lunch #breakfast #fresh #tasty #foodie #delish #delicious #eating #foodpic #foodpics #eat #hungry #foodgasm #hot #foods,Jeremy Tan,@9688,food,"dinner, lunch","['dinner', 'lunch']",[],0,,
2098,kent-thong-turtle-soup,Kent Thong Turtle Soup @ Chinatown Complex Food Centre,"They use the same soup base for black chicken soup and turtle soup. But for black chicken soup, they added some XO wine into the soup, hence it is so much more fragrant. 
Read more: http://www.misstamchiak.com/kent-thong-turtle-soup/",Maureen Ow,@72128,food,"turtle, soup, chinatown, complex, food, centrethey, use","['chinatown', 'complex', 'food', 'centrethey', 'use']","['chinatown', 'complex']",0,food,
2099,kent-thong-turtle-soup,Kent Thong Turtle Soup @ Chinatown Complex Food Centre,"They use the same soup base for black chicken soup and turtle soup. But for black chicken soup, they added some XO wine into the soup, hence it is so much more fragrant. 
Read more: http://www.misstamchiak.com/kent-thong-turtle-soup/",Maureen Ow,@72128,food,"base, black, chicken","['base', 'black']",['black'],0,food,
2100,kent-thong-turtle-soup,Kent Thong Turtle Soup @ Chinatown Complex Food Centre,"They use the same soup base for black chicken soup and turtle soup. But for black chicken soup, they added some XO wine into the soup, hence it is so much more fragrant. 
Read more: http://www.misstamchiak.com/kent-thong-turtle-soup/",Maureen Ow,@72128,food,"hence, much, fragrant","['hence', 'much', 'fragrant']","['hence', 'much', 'fragrant']",1,food,food
2101,pappamia,#dinner Kway teow soup w steamed chicken.,#dinner Kway teow soup w steamed chicken. #drink Hainan chum. #foodporn #awesome #yummy,Little Nut,@littlemissnut,food,"w, steamed","['w', 'steamed']","['w', 'steamed']",0,food,food
2102,zaffron-kitchen,"Curry, Masala, Naan","First time to eat fish masala 😋😋😋😋😋 we all became fullllllll:) thanks for treat burpple, and zaffron kitchen :)",Akira Hirakawa,@akirahrkw,food,masala,['masala'],[],0,food,
2103,zaffron-kitchen,"Curry, Masala, Naan","First time to eat fish masala 😋😋😋😋😋 we all became fullllllll:) thanks for treat burpple, and zaffron kitchen :)",Akira Hirakawa,@akirahrkw,food,"eat, fish",['eat'],['eat'],0,food,
2104,zaffron-kitchen,"Curry, Masala, Naan","First time to eat fish masala 😋😋😋😋😋 we all became fullllllll:) thanks for treat burpple, and zaffron kitchen :)",Akira Hirakawa,@akirahrkw,time,"naanfirst, time",['naanfirst'],['naanfirst'],0,,
2105,percolate,"💙💙💙💙💙💙💙
*
Good morning Monday 😚
*
May your coffee be strong and Monday be Shiok!","*
Thanks @oo_foodielicious for being my hand model😍😍😍
*
#percolate
#coffee
#bedok
#latteart
#burpple
#podcult
#hobikopi
#anakkopi
#latteartist
#baristadaily
#coffeeuniverse
#manmakecoffee
#thecoffeefusion
#thecoffeestation
#alternativebrewing
#masfotokopi
#mbakfotokopi
#latteartgram
#videomasak
#coffeegical
#madaboutbrew
#freepouring",Damien Tc,@damien_tc,food,"good, morning, monday, 😚","['morning', 'monday', '😚']","['good', '😚']",0,,
2106,percolate,"💙💙💙💙💙💙💙
*
Good morning Monday 😚
*
May your coffee be strong and Monday be Shiok!","*
Thanks @oo_foodielicious for being my hand model😍😍😍
*
#percolate
#coffee
#bedok
#latteart
#burpple
#podcult
#hobikopi
#anakkopi
#latteartist
#baristadaily
#coffeeuniverse
#manmakecoffee
#thecoffeefusion
#thecoffeestation
#alternativebrewing
#masfotokopi
#mbakfotokopi
#latteartgram
#videomasak
#coffeegical
#madaboutbrew
#freepouring",Damien Tc,@damien_tc,food,"may, coffee, strong","['may', 'strong']","['may', 'strong']",0,food,food
2107,percolate,"💙💙💙💙💙💙💙
*
Good morning Monday 😚
*
May your coffee be strong and Monday be Shiok!","*
Thanks @oo_foodielicious for being my hand model😍😍😍
*
#percolate
#coffee
#bedok
#latteart
#burpple
#podcult
#hobikopi
#anakkopi
#latteartist
#baristadaily
#coffeeuniverse
#manmakecoffee
#thecoffeefusion
#thecoffeestation
#alternativebrewing
#masfotokopi
#mbakfotokopi
#latteartgram
#videomasak
#coffeegical
#madaboutbrew
#freepouring",Damien Tc,@damien_tc,food,percolate,['percolate'],['percolate'],0,,
2108,percolate,"💙💙💙💙💙💙💙
*
Good morning Monday 😚
*
May your coffee be strong and Monday be Shiok!","*
Thanks @oo_foodielicious for being my hand model😍😍😍
*
#percolate
#coffee
#bedok
#latteart
#burpple
#podcult
#hobikopi
#anakkopi
#latteartist
#baristadaily
#coffeeuniverse
#manmakecoffee
#thecoffeefusion
#thecoffeestation
#alternativebrewing
#masfotokopi
#mbakfotokopi
#latteartgram
#videomasak
#coffeegical
#madaboutbrew
#freepouring",Damien Tc,@damien_tc,food,"coffeeuniverse, manmakecoffee, thecoffeefusion","['coffeeuniverse', 'manmakecoffee', 'thecoffeefusion']",['coffeeuniverse'],0,,
2109,percolate,"💙💙💙💙💙💙💙
*
Good morning Monday 😚
*
May your coffee be strong and Monday be Shiok!","*
Thanks @oo_foodielicious for being my hand model😍😍😍
*
#percolate
#coffee
#bedok
#latteart
#burpple
#podcult
#hobikopi
#anakkopi
#latteartist
#baristadaily
#coffeeuniverse
#manmakecoffee
#thecoffeefusion
#thecoffeestation
#alternativebrewing
#masfotokopi
#mbakfotokopi
#latteartgram
#videomasak
#coffeegical
#madaboutbrew
#freepouring",Damien Tc,@damien_tc,service,"morning, monday, 😚, may, coffee, strong","['morning', 'monday', '😚', 'may', 'strong']","['😚', 'may', 'strong']",0,,
2110,pasir-panjang-food-centre,Value for money thai food and a bbq place near my area.,"Wee~~~.
.
.
.
.
.
.
#sgfoodunion #foodporn #burpple #sgfood
#instafood #eatoutsg
#foodphotography #sgigfoodies
#foodstagram #foodie #hungry #nomnomnon #openricesg #igsg #sgfood
#singaporefood #yummylicious
#yummy #sgfoodie #foodoftheday
#igfood #sgig #whati8today #sgcafe #sgcafehopping #cafehopping",Stella Thong,@9999,price,"thai, food, bbq, place, near","['thai', 'food', 'bbq', 'near']","['thai', 'near']",0,food,
2111,pasir-panjang-food-centre,Value for money thai food and a bbq place near my area.,"Wee~~~.
.
.
.
.
.
.
#sgfoodunion #foodporn #burpple #sgfood
#instafood #eatoutsg
#foodphotography #sgigfoodies
#foodstagram #foodie #hungry #nomnomnon #openricesg #igsg #sgfood
#singaporefood #yummylicious
#yummy #sgfoodie #foodoftheday
#igfood #sgig #whati8today #sgcafe #sgcafehopping #cafehopping",Stella Thong,@9999,ambience,"thai, food, bbq, place, near","['thai', 'food', 'bbq', 'near']","['thai', 'near']",0,food,
2112,pasir-panjang-food-centre,Braised Pork Trotter Bee Hoon.,#burpple #6splus #food #foodporn #yum #instafood #TagsForLikes #yummy #amazing #instagood #photooftheday #sweet #dinner #lunch #breakfast #fresh #tasty #foodie #delish #delicious #eating #foodpic #foodpics #eat #hungry #foodgasm #hot #foods,Jeremy Tan,@9688,food,"tagsforlikes, yummy","['tagsforlikes', 'yummy']",['yummy'],1,food,food
2113,pasir-panjang-food-centre,Braised Pork Trotter Bee Hoon.,#burpple #6splus #food #foodporn #yum #instafood #TagsForLikes #yummy #amazing #instagood #photooftheday #sweet #dinner #lunch #breakfast #fresh #tasty #foodie #delish #delicious #eating #foodpic #foodpics #eat #hungry #foodgasm #hot #foods,Jeremy Tan,@9688,food,"dinner, lunch","['dinner', 'lunch']",[],0,,
2114,carpenter-and-cook,Bacon and mushroom quiche.,Bacon and mushroom quiche. #foodporn #instadaily,Huiyi Lee,@53464,food,"mushroom, quiche",[],[],0,food,
2115,charlie-brown-cafe-orchard-road-singapore,No Longer The Same,"After my friend saw it back at Eatigo again, he asked me out to try this. The last time we had it was 2 years ago. 
We ordered Mac n Cheese ($18), Seafood Pizza ($22), Cheese Fries ($8), Chicken Cheesesteak Sandwich ($15) & Chocolate Lave Cake ($12).
The Mac n Cheese stands out the most with the how cheesy it is and what's more, there is a whole cheese sausage in it. The Cheese Fries & Chicken Cheesesteak Sandwich is average. 
What disappoint me was the Seafood Pizza & Chocolate Lava Cake. The Seafood Pizza's dough was hard and dry. It is tough to eat. The Chocolate Lava Cake which is the shop's highlight, was a great disappointment. The Chocolate Lava Cake became smaller than the last time we came and it was served lukewarm instead of pipping hot. 
If not for the eatigo discount, I don't think I will come again. In total, we spend $39.94 after eatigo 50% & Friends halalfoodhunt.com 15%.
Hopefully, they will improve their quality of food.",Bryan Soh,@2213498,food,"last, time",['last'],['last'],0,,
2116,charlie-brown-cafe-orchard-road-singapore,No Longer The Same,"After my friend saw it back at Eatigo again, he asked me out to try this. The last time we had it was 2 years ago. 
We ordered Mac n Cheese ($18), Seafood Pizza ($22), Cheese Fries ($8), Chicken Cheesesteak Sandwich ($15) & Chocolate Lave Cake ($12).
The Mac n Cheese stands out the most with the how cheesy it is and what's more, there is a whole cheese sausage in it. The Cheese Fries & Chicken Cheesesteak Sandwich is average. 
What disappoint me was the Seafood Pizza & Chocolate Lava Cake. The Seafood Pizza's dough was hard and dry. It is tough to eat. The Chocolate Lava Cake which is the shop's highlight, was a great disappointment. The Chocolate Lava Cake became smaller than the last time we came and it was served lukewarm instead of pipping hot. 
If not for the eatigo discount, I don't think I will come again. In total, we spend $39.94 after eatigo 50% & Friends halalfoodhunt.com 15%.
Hopefully, they will improve their quality of food.",Bryan Soh,@2213498,food,"ordered, mac, n, cheese, seafood, pizza","['ordered', 'mac', 'n']","['ordered', 'mac', 'n']",0,food,
2117,charlie-brown-cafe-orchard-road-singapore,No Longer The Same,"After my friend saw it back at Eatigo again, he asked me out to try this. The last time we had it was 2 years ago. 
We ordered Mac n Cheese ($18), Seafood Pizza ($22), Cheese Fries ($8), Chicken Cheesesteak Sandwich ($15) & Chocolate Lave Cake ($12).
The Mac n Cheese stands out the most with the how cheesy it is and what's more, there is a whole cheese sausage in it. The Cheese Fries & Chicken Cheesesteak Sandwich is average. 
What disappoint me was the Seafood Pizza & Chocolate Lava Cake. The Seafood Pizza's dough was hard and dry. It is tough to eat. The Chocolate Lava Cake which is the shop's highlight, was a great disappointment. The Chocolate Lava Cake became smaller than the last time we came and it was served lukewarm instead of pipping hot. 
If not for the eatigo discount, I don't think I will come again. In total, we spend $39.94 after eatigo 50% & Friends halalfoodhunt.com 15%.
Hopefully, they will improve their quality of food.",Bryan Soh,@2213498,food,"chicken, cheesesteak, sandwich",['cheesesteak'],[],0,food,
2118,charlie-brown-cafe-orchard-road-singapore,No Longer The Same,"After my friend saw it back at Eatigo again, he asked me out to try this. The last time we had it was 2 years ago. 
We ordered Mac n Cheese ($18), Seafood Pizza ($22), Cheese Fries ($8), Chicken Cheesesteak Sandwich ($15) & Chocolate Lave Cake ($12).
The Mac n Cheese stands out the most with the how cheesy it is and what's more, there is a whole cheese sausage in it. The Cheese Fries & Chicken Cheesesteak Sandwich is average. 
What disappoint me was the Seafood Pizza & Chocolate Lava Cake. The Seafood Pizza's dough was hard and dry. It is tough to eat. The Chocolate Lava Cake which is the shop's highlight, was a great disappointment. The Chocolate Lava Cake became smaller than the last time we came and it was served lukewarm instead of pipping hot. 
If not for the eatigo discount, I don't think I will come again. In total, we spend $39.94 after eatigo 50% & Friends halalfoodhunt.com 15%.
Hopefully, they will improve their quality of food.",Bryan Soh,@2213498,food,"chocolate, lave, cake",['lave'],['lave'],0,food,
2119,charlie-brown-cafe-orchard-road-singapore,No Longer The Same,"After my friend saw it back at Eatigo again, he asked me out to try this. The last time we had it was 2 years ago. 
We ordered Mac n Cheese ($18), Seafood Pizza ($22), Cheese Fries ($8), Chicken Cheesesteak Sandwich ($15) & Chocolate Lave Cake ($12).
The Mac n Cheese stands out the most with the how cheesy it is and what's more, there is a whole cheese sausage in it. The Cheese Fries & Chicken Cheesesteak Sandwich is average. 
What disappoint me was the Seafood Pizza & Chocolate Lava Cake. The Seafood Pizza's dough was hard and dry. It is tough to eat. The Chocolate Lava Cake which is the shop's highlight, was a great disappointment. The Chocolate Lava Cake became smaller than the last time we came and it was served lukewarm instead of pipping hot. 
If not for the eatigo discount, I don't think I will come again. In total, we spend $39.94 after eatigo 50% & Friends halalfoodhunt.com 15%.
Hopefully, they will improve their quality of food.",Bryan Soh,@2213498,food,stands,['stands'],['stands'],0,,
2120,charlie-brown-cafe-orchard-road-singapore,No Longer The Same,"After my friend saw it back at Eatigo again, he asked me out to try this. The last time we had it was 2 years ago. 
We ordered Mac n Cheese ($18), Seafood Pizza ($22), Cheese Fries ($8), Chicken Cheesesteak Sandwich ($15) & Chocolate Lave Cake ($12).
The Mac n Cheese stands out the most with the how cheesy it is and what's more, there is a whole cheese sausage in it. The Cheese Fries & Chicken Cheesesteak Sandwich is average. 
What disappoint me was the Seafood Pizza & Chocolate Lava Cake. The Seafood Pizza's dough was hard and dry. It is tough to eat. The Chocolate Lava Cake which is the shop's highlight, was a great disappointment. The Chocolate Lava Cake became smaller than the last time we came and it was served lukewarm instead of pipping hot. 
If not for the eatigo discount, I don't think I will come again. In total, we spend $39.94 after eatigo 50% & Friends halalfoodhunt.com 15%.
Hopefully, they will improve their quality of food.",Bryan Soh,@2213498,food,cheesy,['cheesy'],[],0,food,food
2121,charlie-brown-cafe-orchard-road-singapore,No Longer The Same,"After my friend saw it back at Eatigo again, he asked me out to try this. The last time we had it was 2 years ago. 
We ordered Mac n Cheese ($18), Seafood Pizza ($22), Cheese Fries ($8), Chicken Cheesesteak Sandwich ($15) & Chocolate Lave Cake ($12).
The Mac n Cheese stands out the most with the how cheesy it is and what's more, there is a whole cheese sausage in it. The Cheese Fries & Chicken Cheesesteak Sandwich is average. 
What disappoint me was the Seafood Pizza & Chocolate Lava Cake. The Seafood Pizza's dough was hard and dry. It is tough to eat. The Chocolate Lava Cake which is the shop's highlight, was a great disappointment. The Chocolate Lava Cake became smaller than the last time we came and it was served lukewarm instead of pipping hot. 
If not for the eatigo discount, I don't think I will come again. In total, we spend $39.94 after eatigo 50% & Friends halalfoodhunt.com 15%.
Hopefully, they will improve their quality of food.",Bryan Soh,@2213498,food,whole,['whole'],['whole'],0,,
2122,charlie-brown-cafe-orchard-road-singapore,No Longer The Same,"After my friend saw it back at Eatigo again, he asked me out to try this. The last time we had it was 2 years ago. 
We ordered Mac n Cheese ($18), Seafood Pizza ($22), Cheese Fries ($8), Chicken Cheesesteak Sandwich ($15) & Chocolate Lave Cake ($12).
The Mac n Cheese stands out the most with the how cheesy it is and what's more, there is a whole cheese sausage in it. The Cheese Fries & Chicken Cheesesteak Sandwich is average. 
What disappoint me was the Seafood Pizza & Chocolate Lava Cake. The Seafood Pizza's dough was hard and dry. It is tough to eat. The Chocolate Lava Cake which is the shop's highlight, was a great disappointment. The Chocolate Lava Cake became smaller than the last time we came and it was served lukewarm instead of pipping hot. 
If not for the eatigo discount, I don't think I will come again. In total, we spend $39.94 after eatigo 50% & Friends halalfoodhunt.com 15%.
Hopefully, they will improve their quality of food.",Bryan Soh,@2213498,food,sausage,[],[],0,food,
2123,charlie-brown-cafe-orchard-road-singapore,No Longer The Same,"After my friend saw it back at Eatigo again, he asked me out to try this. The last time we had it was 2 years ago. 
We ordered Mac n Cheese ($18), Seafood Pizza ($22), Cheese Fries ($8), Chicken Cheesesteak Sandwich ($15) & Chocolate Lave Cake ($12).
The Mac n Cheese stands out the most with the how cheesy it is and what's more, there is a whole cheese sausage in it. The Cheese Fries & Chicken Cheesesteak Sandwich is average. 
What disappoint me was the Seafood Pizza & Chocolate Lava Cake. The Seafood Pizza's dough was hard and dry. It is tough to eat. The Chocolate Lava Cake which is the shop's highlight, was a great disappointment. The Chocolate Lava Cake became smaller than the last time we came and it was served lukewarm instead of pipping hot. 
If not for the eatigo discount, I don't think I will come again. In total, we spend $39.94 after eatigo 50% & Friends halalfoodhunt.com 15%.
Hopefully, they will improve their quality of food.",Bryan Soh,@2213498,food,hard,['hard'],['hard'],0,,
2124,charlie-brown-cafe-orchard-road-singapore,No Longer The Same,"After my friend saw it back at Eatigo again, he asked me out to try this. The last time we had it was 2 years ago. 
We ordered Mac n Cheese ($18), Seafood Pizza ($22), Cheese Fries ($8), Chicken Cheesesteak Sandwich ($15) & Chocolate Lave Cake ($12).
The Mac n Cheese stands out the most with the how cheesy it is and what's more, there is a whole cheese sausage in it. The Cheese Fries & Chicken Cheesesteak Sandwich is average. 
What disappoint me was the Seafood Pizza & Chocolate Lava Cake. The Seafood Pizza's dough was hard and dry. It is tough to eat. The Chocolate Lava Cake which is the shop's highlight, was a great disappointment. The Chocolate Lava Cake became smaller than the last time we came and it was served lukewarm instead of pipping hot. 
If not for the eatigo discount, I don't think I will come again. In total, we spend $39.94 after eatigo 50% & Friends halalfoodhunt.com 15%.
Hopefully, they will improve their quality of food.",Bryan Soh,@2213498,food,"great, disappointment","['great', 'disappointment']",['great'],-1,food,food
2125,charlie-brown-cafe-orchard-road-singapore,No Longer The Same,"After my friend saw it back at Eatigo again, he asked me out to try this. The last time we had it was 2 years ago. 
We ordered Mac n Cheese ($18), Seafood Pizza ($22), Cheese Fries ($8), Chicken Cheesesteak Sandwich ($15) & Chocolate Lave Cake ($12).
The Mac n Cheese stands out the most with the how cheesy it is and what's more, there is a whole cheese sausage in it. The Cheese Fries & Chicken Cheesesteak Sandwich is average. 
What disappoint me was the Seafood Pizza & Chocolate Lava Cake. The Seafood Pizza's dough was hard and dry. It is tough to eat. The Chocolate Lava Cake which is the shop's highlight, was a great disappointment. The Chocolate Lava Cake became smaller than the last time we came and it was served lukewarm instead of pipping hot. 
If not for the eatigo discount, I don't think I will come again. In total, we spend $39.94 after eatigo 50% & Friends halalfoodhunt.com 15%.
Hopefully, they will improve their quality of food.",Bryan Soh,@2213498,time,"last, time",['last'],['last'],0,,
2126,carpenter-and-cook,"Banana 🍌 & Strawberries Smoothie
.",".
.
#sgeats #omyfoodie #foodblogger #singaporefood #igfoodie #sgfoodie #foodgasm #foodstamping #sgfood #foodoftheday #foodporn #burpple #foodspotting #stfood #igfood #instafood #openricesg #foodphotography #8dayseatout #instasg #umakemehungry #TSLMakan #foodblogs #nomnomnom #yelpsg #bukittimah #carpenterandcook #cafe",umakemehungry :),@umakemehungry,food,"🍌, strawberries, smoothie","['🍌', 'strawberries', 'smoothie']",[],0,food,
2127,the-plain-jane,Swiss Roll,Meringue Roulade & Homemade honey lemon tea,Yvonne Lee,@Yvonnelzy95,food,"homemade, honey, lemon, tea",['homemade'],['homemade'],0,food,
2128,issho-izakaya,Brought my folks to my usual place for lunch.,Happy that they gave me their tatami room.,Stan Ivy,@stannivy,ambience,"usual, place",['usual'],['usual'],0,,
2129,cafe-de-muse,Rose Chamomile ($9.90 Per Pot),"The water inside was boiling hot. And I could request for refill. Really liked that it was loose leaves/flowers in a strainer and not tea bag. But there was virtually no rose taste. Even opening up the teapot, I didn’t see anything other than chamomile flowers. I checked with the server and she confirmed it was chamomile flowers and red rose petals. After finishing my pot, I actually took out the strainer and dug around. Found 3 small pale pink petals. ",Carrie Carrie,@tic,food,"loose, leaves, flowers, strainer, not, tea, bag","['loose', 'leaves', 'flowers', 'strainer', 'not', 'bag']","['loose', 'leaves', 'not']",0,food,
2130,cafe-de-muse,Rose Chamomile ($9.90 Per Pot),"The water inside was boiling hot. And I could request for refill. Really liked that it was loose leaves/flowers in a strainer and not tea bag. But there was virtually no rose taste. Even opening up the teapot, I didn’t see anything other than chamomile flowers. I checked with the server and she confirmed it was chamomile flowers and red rose petals. After finishing my pot, I actually took out the strainer and dug around. Found 3 small pale pink petals. ",Carrie Carrie,@tic,food,"no, rose, taste","['no', 'rose']","['no', 'rose', 'taste']",-1,food,food
2131,cafe-de-muse,Rose Chamomile ($9.90 Per Pot),"The water inside was boiling hot. And I could request for refill. Really liked that it was loose leaves/flowers in a strainer and not tea bag. But there was virtually no rose taste. Even opening up the teapot, I didn’t see anything other than chamomile flowers. I checked with the server and she confirmed it was chamomile flowers and red rose petals. After finishing my pot, I actually took out the strainer and dug around. Found 3 small pale pink petals. ",Carrie Carrie,@tic,portion,"small, pale, pink","['pale', 'pink']","['small', 'pale', 'pink']",-1,portion,portion
2132,toa-payoh-rojak-old-aiport-road,Rojak for Lunch,"The benefit (and gluttony) of lunching in a group is the variety! This, right after Kway Chap and Char Kuay Teow 😝 More food to share!",Celest Lim,@celestlim,food,"lunchthe, benefit, gluttony, lunching, group, variety","['lunchthe', 'benefit', 'gluttony', 'lunching', 'group', 'variety']","['lunchthe', 'lunching']",0,,
0,shimbashi-soba,Soba Set,Not bad,Melinda S,@melindas,food,"setnot, bad","['setnot', 'bad']","['setnot', 'bad']",1,food,food
1,eleven-strands,Crabmeat Linguine,"For the price, it was definitely not worth the buck. While the portion of carbs and crab was generous, the taste was somewhat bland and lacking.... Really disappointed because I had such high hopes prior to the visit. 
For this dish, the promotion of 1-1 is not extended to Burpple Beyond but you can use Entertainer for the deal instead.
",Kenneth Tay,@kennethtay,food,"worth, buck",['buck'],['worth'],1,price,price
2,eleven-strands,Crabmeat Linguine,"For the price, it was definitely not worth the buck. While the portion of carbs and crab was generous, the taste was somewhat bland and lacking.... Really disappointed because I had such high hopes prior to the visit. 
For this dish, the promotion of 1-1 is not extended to Burpple Beyond but you can use Entertainer for the deal instead.
",Kenneth Tay,@kennethtay,food,generous,[],['generous'],1,portion,portion
3,eleven-strands,Crabmeat Linguine,"For the price, it was definitely not worth the buck. While the portion of carbs and crab was generous, the taste was somewhat bland and lacking.... Really disappointed because I had such high hopes prior to the visit. 
For this dish, the promotion of 1-1 is not extended to Burpple Beyond but you can use Entertainer for the deal instead.
",Kenneth Tay,@kennethtay,food,"taste, somewhat, bland, lacking","['somewhat', 'bland', 'lacking']","['taste', 'somewhat', 'bland', 'lacking']",-1,food,food
4,eleven-strands,Crabmeat Linguine,"For the price, it was definitely not worth the buck. While the portion of carbs and crab was generous, the taste was somewhat bland and lacking.... Really disappointed because I had such high hopes prior to the visit. 
For this dish, the promotion of 1-1 is not extended to Burpple Beyond but you can use Entertainer for the deal instead.
",Kenneth Tay,@kennethtay,price,buck,['buck'],[],0,price,
5,eleven-strands,Crabmeat Linguine,"For the price, it was definitely not worth the buck. While the portion of carbs and crab was generous, the taste was somewhat bland and lacking.... Really disappointed because I had such high hopes prior to the visit. 
For this dish, the promotion of 1-1 is not extended to Burpple Beyond but you can use Entertainer for the deal instead.
",Kenneth Tay,@kennethtay,portion,"worth, buck",['buck'],['worth'],1,price,price
6,eleven-strands,Crabmeat Linguine,"For the price, it was definitely not worth the buck. While the portion of carbs and crab was generous, the taste was somewhat bland and lacking.... Really disappointed because I had such high hopes prior to the visit. 
For this dish, the promotion of 1-1 is not extended to Burpple Beyond but you can use Entertainer for the deal instead.
",Kenneth Tay,@kennethtay,portion,generous,[],['generous'],1,portion,portion
7,eleven-strands,Crabmeat Linguine,"For the price, it was definitely not worth the buck. While the portion of carbs and crab was generous, the taste was somewhat bland and lacking.... Really disappointed because I had such high hopes prior to the visit. 
For this dish, the promotion of 1-1 is not extended to Burpple Beyond but you can use Entertainer for the deal instead.
",Kenneth Tay,@kennethtay,portion,"taste, somewhat, bland, lacking","['somewhat', 'bland', 'lacking']","['taste', 'somewhat', 'bland', 'lacking']",-1,food,food
8,kith-at-millenia-walk,Loaded Fries ($15++),The bolognaise sauce was average and unfortunately the fries got too soggy too soon :(,AD Munchkin,@nomnom07,food,"average, unfortunately, fries, got, soggy","['average', 'unfortunately', 'got', 'soggy']","['average', 'unfortunately', 'got', 'soggy']",-1,food,food
