,restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,label
1695,takagi-ramen-blk-498-jurong-west-street-41,Black Tonkotsu ($6.90),Miss Ha ~,ambience,outlet cramped limited seating walking space,outlet cramped limited seating walking space,outlet cramp limit seat walk space,-1
1696,takagi-ramen-blk-498-jurong-west-street-41,Black Tonkotsu ($6.90),Miss Ha ~,food,black tonkotsu takagi ramen jurong west chinese inspired dry noodles charred garlic oil bamboo shoot strips dislike ramen soup heavily charred taste dry noodles,black tonkotsu takagi ramen jurong west chinese inspired dry noodle charred garlic oil bamboo shoot strip dislike ramen soup heavily charred taste dry noodle,black tonkotsu takagi ramen jurong west chines inspir dri noodl char garlic oil bamboo shoot strip dislik ramen soup heavili char tast dri noodl,-1
1697,takagi-ramen-blk-498-jurong-west-street-41,Black Tonkotsu ($6.90),Miss Ha ~,price,friendly prices,friendly price,friendli price,1
1698,takagi-ramen-blk-498-jurong-west-street-41,Black Tonkotsu ($6.90),Miss Ha ~,time,limited period time,limited period time,limit period time,0
1699,takagi-ramen-blk-498-jurong-west-street-41,I rather eat Instant Ramen,Ezekiel Quek,food,takagi ramen grabfood fried gyoza swiftly replaced disappointment stiff weird aftertaste unpleasant experience flavourful instant noodles time chanced takagi ramen grabfood ramen,takagi ramen grabfood fried gyoza swiftly replaced disappointment stiff weird aftertaste unpleasant experience flavourful instant noodle time chanced takagi ramen grabfood ramen,takagi ramen grabfood fri gyoza swiftli replac disappoint stiff weird aftertast unpleas experi flavour instant noodl time chanc takagi ramen grabfood ramen,-1
1700,takagi-ramen-blk-498-jurong-west-street-41,Must Try For Salted Egg Yolk Sauce,Cole Lee,food,salted egg yolk saucenewly fried rice impressive pile vegetable bits lacked seasoning tasteless,salted egg yolk saucenewly fried rice impressive pile vegetable bit lacked seasoning tasteless,salt egg yolk saucenewli fri rice impress pile veget bit lack season tasteless,-1
1701,takagi-ramen-blk-498-jurong-west-street-41,Takagi Ramen,Moshimoshi Typ,food,dislike ramen like chinese dislike ramen,dislike ramen like chinese dislike ramen,dislik ramen like chines dislik ramen,-1
1702,takagi-ramen-blk-498-jurong-west-street-41,didn’t take too long before I came back for the chilli crab ramen but it wasn’t as good as the salted egg yolk one.,Jianzhong .,food,chilli crab ramen good salted egg yolk bit sweetness spiciness clearly attempting resemble salted egg yolk good salted egg yolk,chilli crab ramen good salted egg yolk bit sweetness spiciness clearly attempting resemble salted egg yolk good salted egg yolk,chilli crab ramen good salt egg yolk bit sweet spici clearli attempt resembl salt egg yolk good salt egg yolk,1
1703,takagi-ramen-blk-498-jurong-west-street-41,didn’t take too long before I came back for the chilli crab ramen but it wasn’t as good as the salted egg yolk one.,Jianzhong .,time,long came chilli crab ramen good,long came chilli crab ramen good,long came chilli crab ramen good,-1
1704,tampopo,#Latergram- Dinner last night was Hokkaido Style Ramen!,Joshua Ng,food,night hokkaido style small slab butter soup black pig corn tamago seaweed enjoyed especially small slab butter soup,night hokkaido style small slab butter soup black pig corn tamago seaweed enjoyed especially small slab butter soup,night hokkaido style small slab butter soup black pig corn tamago seawe enjoy especi small slab butter soup,1
1705,tanuki-raw,Enjoyed my Truffle Yakiniku w Fresh Truffle & Salmon Kaisen this PH Eve - love the black Angus short rib with Onsen Egg most...,Karolyn Chua,food,truffle yakiniku fresh truffle salmon kaisen ph eve love black angus short rib onsen egg,truffle yakiniku fresh truffle salmon kaisen ph eve love black angus short rib onsen egg,truffl yakiniku fresh truffl salmon kaisen ph eve love black angu short rib onsen egg,1
1706,tanuki-raw,Generous Rice Bowls Of Satisfaction,Yi Xuan Phua,food,bowls satisfactionwith pocket friendly lunch prices beautiful plated presentation no wonder tanuki raw going strong instagram short ribs wobbly onsen egg truffle yakiniku garlic butter chicken,bowl satisfactionwith pocket friendly lunch price beautiful plated presentation no wonder tanuki raw going strong instagram short rib wobbly onsen egg truffle yakiniku garlic butter chicken,bowl satisfactionwith pocket friendli lunch price beauti plate present no wonder tanuki raw go strong instagram short rib wobbl onsen egg truffl yakiniku garlic butter chicken,1
1707,tanuki-raw,Grilled Mentaiko Cod Bowl,Steve G,food,mentaiko cod bowlwas intention order twist fate destined fillet laid seductively steamed rice spreaded like placenta skin giving radiant definition succulence wholesomeness,mentaiko cod bowlwas intention order twist fate destined fillet laid seductively steamed rice spreaded like placenta skin giving radiant definition succulence wholesomeness,mentaiko cod bowlwa intent order twist fate destin fillet laid seduct steam rice spread like placenta skin give radiant definit succul wholesom,1
1708,tanuki-raw,Salmon Don,Zhihui Lim,food,japanese rice talking good tanuki aburi roll,japanese rice talking good tanuki aburi roll,japanes rice talk good tanuki aburi roll,1
1709,tasty-court-by-chef-pung,Bold Tasting Vegetables ($14++),Veronica Phua,food,clean tasty version chinese yam lightly spicy plain rice,clean tasty version chinese yam lightly spicy plain rice,clean tasti version chines yam lightli spici plain rice,1
1710,tasty-court-by-chef-pung,Braised charcoal tofu ($14),Dixon Chan,food,braised charcoal tofu located intersection figaro street jalan tua kong tasty court serves refined modern chinese zhi char real quality fried rice roe jackfruit chili crab,braised charcoal tofu located intersection figaro street jalan tua kong tasty court serf refined modern chinese zhi char real quality fried rice roe jackfruit chili crab,brais charcoal tofu locat intersect figaro street jalan tua kong tasti court serv refin modern chines zhi char real qualiti fri rice roe jackfruit chili crab,1
1711,tasty-court-by-chef-pung,Stewed Rice Vermicelli in Seafood and Supreme Stock ($16++),Veronica Phua,food,stewed rice vermicelli seafood supreme stock stumbled tasty court chef pung chinese restaurant natural sponge pickled green chillies,stewed rice vermicelli seafood supreme stock stumbled tasty court chef pung chinese restaurant natural sponge pickled green chilli,stew rice vermicelli seafood suprem stock stumbl tasti court chef pung chines restaur natur spong pickl green chilli,0
1712,tasty-court-by-chef-pung,Stewed Rice Vermicelli in Seafood and Supreme Stock ($16++),Veronica Phua,portion,smallish size offers respectable selection dishes standard serving lunch,smallish size offer respectable selection dish standard serving lunch,smallish size offer respect select dish standard serv lunch,0
1713,tasty-court-by-chef-pung,Super Bad Service,Helena Tang-Lim,service,negative rating worst unfriendly unhelpful,negative rating worst unfriendly unhelpful,neg rate worst unfriendli unhelp,-1
1714,tasty-court-by-chef-pung,Today's lunch was surprisingly amazing.,Kris Lim,food,th course beehoon superior stock creamy broth umami finish slurped spoonful humble carrot good,th course beehoon superior stock creamy broth umami finish slurped spoonful humble carrot good,th cours beehoon superior stock creami broth umami finish slurp spoon humbl carrot good,1
1715,texas-chicken-nex,Fries,Thiam Peng Tan,food,texas chicken,texas chicken,texa chicken,0
1716,texas-chicken-nex,Honey Butter Biscuit $1.30,Klion Chung,food,surprisingly good fluffy bread slight,surprisingly good fluffy bread slight,surprisingli good fluffi bread slight,1
1717,texas-chicken-nex,Mega Crunch Box $6.80 (Weekdays 2-5pm),Klion Chung,food,drink free like chicken crispy skin lean,drink free like chicken crispy skin lean,drink free like chicken crispi skin lean,1
1718,texas-chicken-nex,salted egg chicken 2 pc meal ($10.80),mad yums,food,salted egg pc meal usual crispy chicken skin flavourful encased meat savoury sweet fragrance flavour not shine expected liked carried milky profile remained juicy tender yum,salted egg pc meal usual crispy chicken skin flavourful encased meat savoury sweet fragrance flavour not shine expected liked carried milky profile remained juicy tender yum,salt egg pc meal usual crispi chicken skin flavour encas meat savouri sweet fragranc flavour not shine expect like carri milki profil remain juici tender yum,1
1719,texas-chicken-nex,"• Jelly's Junk Food Pic 1 of 7: Herbs and Garlic Fried Chicken by Texas $8.60 • After tasting it, I realised the herbs and garlic seasoning wasn't infused in the chicken.",Jennifer Yee,food,herbs garlic fried chicken seasoning infused taste not strong slight salty,herb garlic fried chicken seasoning infused taste not strong slight salty,herb garlic fri chicken season infus tast not strong slight salti,-1
1720,thai-affair-millenia-walk,Lunch Set,Doreen Tan,food,fried egg thai iced green milk tea available thaiaffair milleniawalk weekday lunch,fried egg thai iced green milk tea available thaiaffair milleniawalk weekday lunch,fri egg thai ice green milk tea avail thaiaffair milleniawalk weekday lunch,0
1721,thai-affair-millenia-walk,Thai Stewed Beef Brisket,Alvin Ong,food,stewed beef brisketnan,stewed beef brisketnan,stew beef brisketnan,0
1722,thai-affair-millenia-walk,"Up until the Millenia Walk Reunion Lunch, I was not aware that there’s a Thai restaurant located in the mall but glad that through the luncheon, we had the opportunity to sample their signature grilled pork skewers.",Julius Lim,food,grilled pork meat sticks sticky rice,grilled pork meat stick sticky rice,grill pork meat stick sticki rice,0
1723,thai-baang-orchard,Chocolate Swiss Rolls ($5/box),Melissa Chee,food,swiss rolls box usually huge chocoholic surprised chocolate ultimately tastes flat not good black sesame awesome,swiss roll box usually huge chocoholic surprised chocolate ultimately taste flat not good black sesame awesome,swiss roll box usual huge chocohol surpris chocol ultim tast flat not good black sesam awesom,-1
1724,thai-baang-orchard,Chocolate Swiss Rolls ($5/box),Melissa Chee,service,not good,not good,not good,-1
1725,thai-baang-orchard,First time seeing Black Sesame Loaf at Thai Baang!,#breadygetsetgo 🍞🥖🥐,food,black sesame loaf thai bread fillings pretty subtle seeing black sesame loaf thai baang not fluffy soft like bread fillings,black sesame loaf thai bread filling pretty subtle seeing black sesame loaf thai baang not fluffy soft like bread filling,black sesam loaf thai bread fill pretti subtl see black sesam loaf thai baang not fluffi soft like bread fill,0
1726,thai-baang-orchard,Tom Yum Chicken,Jasmine L.,food,soft fluffy,soft fluffy,soft fluffi,1
1727,thai-baang-orchard,Yam Bun,Jasmine L.,food,fav yam bun seriously softest fluffiest,fav yam bun seriously softest fluffiest,fav yam bun serious softest fluffiest,1
1728,thasevi-food-jalan-kayu-prata,The Original Prata (and Indian Rojak),铭 杰,food,industrial not taste indian rojak no real,industrial not taste indian rojak no real,industri not tast indian rojak no real,-1
1729,thasevi-food-jalan-kayu-prata,The Original Prata (and Indian Rojak),铭 杰,price,higher price higher price cheaper,higher price higher price cheaper,higher price higher price cheaper,-1
1730,the-60s,Glutinous Rice,Jayson Yeo,food,riceglutinous rice traditional yam cake chee cheong fun soon kueh png firm texture,riceglutinous rice traditional yam cake chee cheong fun soon kueh png firm texture,riceglutin rice tradit yam cake chee cheong fun soon kueh png firm textur,0
1731,the-60s,Soon kueh With Very Thick Skin,Matt Saracen,food,ingredients not tasty ingredients not tasty,ingredient not tasty ingredient not tasty,ingredi not tasti ingredi not tasti,-1
1732,the-60s,"Watery Porridge At The Sixties, Chinatown Complex",Matt Saracen,food,porridge sixties chinatown complexvery bad experience watery century egg dumped,porridge sixty chinatown complexvery bad experience watery century egg dumped,porridg sixti chinatown complexveri bad experi wateri centuri egg dump,-1
1733,the-buffet-m-hotel,Baked Rock Lobster With XO Sauce,Grace TanEh,food,xo saucenan,xo saucenan,xo saucenan,0
1734,the-buffet-m-hotel,Beaming steamboat buffet with Lunar New Year Specialty Broths; 8 Treasures Premium Broth and Double-boiled Imperial Collagen Pork-bone Broth.,Rachel Chua,food,treasures premium broth double boiled imperial collagen pork fresh meat seafood including prawns crabs pomfret fish braised roast durian puree cream,treasure premium broth double boiled imperial collagen pork fresh meat seafood including prawn crab pomfret fish braised roast durian puree cream,treasur premium broth doubl boil imperi collagen pork fresh meat seafood includ prawn crab pomfret fish brais roast durian pure cream,1
1735,the-buffet-m-hotel,Dessert with white wine the best always,Sakura Bear,food,white wine best,white wine best,white wine best,1
1736,the-canopy-cafe-mbgc,Club Sandwich,Rachelle Ling,ambience,dining amazing view amazing view,dining amazing view amazing view,dine amaz view amaz view,1
1737,the-canopy-cafe-mbgc,seafood spaghetti aglio ($16.98) @ canopy cafe,Fabian Poon,ambience,panoramic view,panoramic view,panoram view,1
1738,the-canopy-cafe-mbgc,seafood spaghetti aglio ($16.98) @ canopy cafe,Fabian Poon,food,sure garlicky liking,sure garlicky liking,sure garlicki like,1
1739,the-canopy-cafe-mbgc,seafood spaghetti aglio ($16.98) @ canopy cafe,Fabian Poon,portion,spag aglio came decent quantity seafood freshness,spag aglio came decent quantity seafood freshness,spag aglio came decent quantiti seafood fresh,1
1740,the-coffee-bean-tea-leaf-139,Breakfast,Doreen Tan,food,scrambled eggs toast served complimentary today brew available coffeebeansg northpointsg coffee bean tea leaf address,scrambled egg toast served complimentary today brew available coffeebeansg northpointsg coffee bean tea leaf address,scrambl egg toast serv complimentari today brew avail coffeebeansg northpointsg coffe bean tea leaf address,0
1741,the-coffee-bean-tea-leaf-139,Carrot Cake,Carrie Carrie,food,cakei liking cakes carrot cake thou slightly sweet came loaded big fat nuts moist,cakei liking cake carrot cake thou slightly sweet came loaded big fat nut moist,cakei like cake carrot cake thou slightli sweet came load big fat nut moist,1
1742,the-coffee-bean-tea-leaf-139,Carrot Cake,Carrie Carrie,portion,fat nuts,fat nut,fat nut,1
1743,the-coffee-bean-tea-leaf-139,Mocha Latte,Carrie Carrie,ambience,sofa seats perfect,sofa seat perfect,sofa seat perfect,0
1744,the-coffee-bean-tea-leaf-139,Mocha Latte,Carrie Carrie,food,hot cup coffee faint notes,hot cup coffee faint note,hot cup coffe faint note,0
1745,the-coffee-bean-tea-leaf-139,Monthly Special,Doreen Tan,food,special tangerine chocolate ice blended taste,special tangerine chocolate ice blended taste,special tangerin chocol ice blend tast,0
1746,the-coffee-bean-tea-leaf-139,Ratings: 7.5/10,JG ANN,food,hot chocolate,hot chocolate,hot chocol,0
1747,the-coffee-bean-tea-leaf-31,Boring Saturday afternoon - now the coffee's done..,Scentz Lite,food,thecoffeebean coffee,thecoffeebean coffee,thecoffeebean coffe,0
1748,the-coffee-bean-tea-leaf-39,Cookie Crumble Ice Blended ($7.60),Clara Choo,food,crumble ice blended,crumble ice blended,crumbl ice blend,0
1749,the-coffee-bean-tea-leaf-39,Egg benedict salmon,L D,food,benedict salmonyumm,benedict salmonyumm,benedict salmonyumm,0
1750,the-community-coffee,Coffee,Jasmine Shen,ambience,vibe price pax seater,vibe price pax seater,vibe price pax seater,0
1751,the-community-coffee,Filter Coffee ($5~$6),Hwans Lim,food,newly opened coffee hole basement fep savory toast bakes tea craft definitely serves good option,newly opened coffee hole basement fep savory toast bakes tea craft definitely serf good option,newli open coffe hole basement fep savori toast bake tea craft definit serv good option,1
1752,the-community-coffee,Filter Coffee ($5~$6),Hwans Lim,price,real pocket friendly prices,real pocket friendly price,real pocket friendli price,1
1753,the-community-coffee,Flat White,Xing Wei Chua,food,opened coffee bar far east plaza cold food pastry offerings roasted compound,opened coffee bar far east plaza cold food pastry offering roasted compound,open coffe bar far east plaza cold food pastri offer roast compound,0
1754,the-community-coffee,Flat White,Xing Wei Chua,price,menu pretty affordable,menu pretty affordable,menu pretti afford,1
1755,the-frontier-science-canteen,Ayam Bakar,ni eats,food,brown rice,brown rice,brown rice,0
1756,the-frontier-science-canteen,Ayam Bakar,ni eats,price,cheap good,cheap good,cheap good,1
1757,the-frontier-science-canteen,Ordered Lunch,Doreen Tan,food,ha cheong gai curry rice signature ikan ibilis onsen egg white curry sauce plain,ha cheong gai curry rice signature ikan ibilis onsen egg white curry sauce plain,ha cheong gai curri rice signatur ikan ibili onsen egg white curri sauc plain,-1
1758,the-frontier-science-canteen,Ordered Lunch,Doreen Tan,time,brave long queues,brave long queue,brave long queue,-1
1759,the-frontier-science-canteen,[pasta express @ aircon science canteen] second time having this and it is SO GOOD.,may berry,food,sweet corn chicken breast bit tough complaint rich pastamania tea party creamy pasta tasty customization ingredients makes nicer,sweet corn chicken breast bit tough complaint rich pastamania tea party creamy pasta tasty customization ingredient make nicer,sweet corn chicken breast bit tough complaint rich pastamania tea parti creami pasta tasti custom ingredi make nicer,-1
1760,the-grumpy-bear-bukit-timah,1-for-1,Doreen Tan,food,burpplebeyond membership burpple app hey tasty gift salted egg chicken drenched handed seasoning,burpplebeyond membership burpple app hey tasty gift salted egg chicken drenched handed seasoning,burpplebeyond membership burppl app hey tasti gift salt egg chicken drench hand season,1
1761,the-grumpy-bear-bukit-timah,Cheese Burger 🍔 $15++,Chetan Phøtøgråphy,ambience,nice family vibe lovely place nice family vibe,nice family vibe lovely place nice family vibe,nice famili vibe love place nice famili vibe,1
1762,the-grumpy-bear-bukit-timah,Cheese Burger 🍔 $15++,Chetan Phøtøgråphy,food,lovely place nice family vibe,lovely place nice family vibe,love place nice famili vibe,0
1763,the-grumpy-bear-bukit-timah,Cheese Burger 🍔 $15++,Chetan Phøtøgråphy,price,little expensive,little expensive,littl expens,-1
1764,the-herbal-bar-1,A healthy outside starts from the inside. You are what you eat!,Victoria_ EatTravelRelax,food,drink plenty water eat clean strengthen immune nutritious soup chinese cabbage fish maw mee sua wheat vermicelli complete meal,drink plenty water eat clean strengthen immune nutritious soup chinese cabbage fish maw mee sua wheat vermicelli complete meal,drink plenti water eat clean strengthen immun nutriti soup chines cabbag fish maw mee sua wheat vermicelli complet meal,0
1765,the-herbal-bar-1,Detox Soup,Zhihui Lim,food,added tea egg sadly tasteless pretty satisfying meal,added tea egg sadly tasteless pretty satisfying meal,ad tea egg sadli tasteless pretti satisfi meal,1
1766,the-herbal-bar-1,Fermented Beancurd Pork Ribs Rice,Alicia Ng,food,lose flavours,lose flavour,lose flavour,-1
1767,the-herbal-bar-1,Fermented Beancurd Pork Ribs Rice,Alicia Ng,price,come priced maybe cheaper,come priced maybe cheaper,come price mayb cheaper,-1
1768,the-herbal-bar-1,Meatball & Fish Maw Soup,Vanessa S,food,maw souphealthy hearty goodness,maw souphealthy hearty goodness,maw souphealthi hearti good,1
1769,the-herbal-bar-1,The Herbal Bar⁣⁣,Ikigai J,food,mixed beans lotus root soup feasting lately trying damage,mixed bean lotus root soup feasting lately trying damage,mix bean lotu root soup feast late tri damag,0
1770,the-lobby-lounge-at-shangri-la-hotel-singapore,I'm missing this delicious Nasi lemak.,Randy Lim,food,missing delicious nasi,missing delicious nasi,miss delici nasi,-1
1771,the-lobby-lounge-at-shangri-la-hotel-singapore,Local 3-tier Afternoon Tea ($38++),Wan Ling Yeo,food,inspired tea set sees usual pastries infused local flavours savoury bites tier nonya kueh fusion sweets green bean soup kaya coconut tart durian dome pandan scone sound enticing honestly impressive satay tasty juicy peanut sauce decent,inspired tea set see usual pastry infused local flavour savoury bite tier nonya kueh fusion sweet green bean soup kaya coconut tart durian dome pandan scone sound enticing honestly impressive satay tasty juicy peanut sauce decent,inspir tea set see usual pastri infus local flavour savouri bite tier nonya kueh fusion sweet green bean soup kaya coconut tart durian dome pandan scone sound entic honestli impress satay tasti juici peanut sauc decent,1
1772,the-lobby-lounge-at-shangri-la-hotel-singapore,"Wanton Mee, Noodle in special black sauce topped with fried pork and shrimp dumplings, barbecued pork and served with a side dumpling soup.",Joe Yang,food,special black sauce topped fried pork shrimp dumplings dumpling soup carrot cake wanton mee hainanese porridge boiled eggs kaya toast,special black sauce topped fried pork shrimp dumpling dumpling soup carrot cake wanton mee hainanese porridge boiled egg kaya toast,special black sauc top fri pork shrimp dumpl dumpl soup carrot cake wanton mee hainanes porridg boil egg kaya toast,0
1773,the-manhattan-fish-market-singapore-2,"Fish 'N Chips Dory (Lite)
-
-
-
#sgfood #sgeats #sgfoodie #sgfoodporn #instafood_sg #instafoodie #foodgasm #foodphotography #sgfoodblogger #sgdines #eatoutsg #makansg #westernfoodsg #burpple #burpplesg",Soo Weisong,food,chips dory lite,chip dory lite,chip dori lite,0
1774,the-manhattan-fish-market-singapore-2,Fishy chicky bang bang [$14.90++] LAST day to enjoy 1 for 1 mains now from 2.30-4.30pm/ 8.30-9.45pm!,Natalie Wong,food,typical fish chips hybrid dory chicken fillet fries option change hot veggies nestled breaded crisp golden brown melted cheese slightly runny yolk like tortilla bowl unfortunately bland melted cheesy interior swipe view,typical fish chip hybrid dory chicken fillet fry option change hot veggie nestled breaded crisp golden brown melted cheese slightly runny yolk like tortilla bowl unfortunately bland melted cheesy interior swipe view,typic fish chip hybrid dori chicken fillet fri option chang hot veggi nestl bread crisp golden brown melt chees slightli runni yolk like tortilla bowl unfortun bland melt cheesi interior swipe view,0
1775,the-manhattan-fish-market-singapore-2,Forgettable,Emily S,food,random seafood platter enjoyed curry,random seafood platter enjoyed curry,random seafood platter enjoy curri,1
1776,the-marketplace,Damn Good!,_ Dannyliciious _,food,aromatic broth spice notes,aromatic broth spice note,aromat broth spice note,1
1777,the-marketplace,Economic beehoon,Daphne Wee,food,came noodles sold drink chili morning fried bee hoon return yes,came noodle sold drink chili morning fried bee hoon return yes,came noodl sold drink chili morn fri bee hoon return ye,1
1778,the-marketplace,Mala Xiang Guo,Moguu Tan,food,ingredient fish enoki mushroom lady finger beancurd skin sweet potato glass noodle,ingredient fish enoki mushroom lady finger beancurd skin sweet potato glass noodle,ingredi fish enoki mushroom ladi finger beancurd skin sweet potato glass noodl,1
1779,the-marketplace,Vegetarian Noodles,Kevin M,food,fried noodles flat kway teow mock meat deep fried bead curd skin crunchy cabbage,fried noodle flat kway teow mock meat deep fried bead curd skin crunchy cabbage,fri noodl flat kway teow mock meat deep fri bead curd skin crunchi cabbag,0
1780,the-marketplace,Vegetarian Noodles,Kevin M,price,wallet friendly prices,wallet friendly price,wallet friendli price,1
1781,the-masses,C&C Pasta Starter [$9].,Rachelle Ng,food,starter cold pasta doused lobster bisque little gentle taste mellower visible popping buds bringing waves umami flavors prepared fresh,starter cold pasta doused lobster bisque little gentle taste mellower visible popping bud bringing wave umami flavor prepared fresh,starter cold pasta dous lobster bisqu littl gentl tast mellow visibl pop bud bring wave umami flavor prepar fresh,1
1782,the-masses,C&C Pasta Starter [$9].,Rachelle Ng,time,pleasant waiting,pleasant waiting,pleasant wait,1
1783,the-masses,"Nagano Pork Tomahawk — coated with jacob cracker, served with sweet and sour sauce, topped with strawberry, pineapple and curry leaf.",Laurensia Anjani,food,tomahawk coated jacob cracker served sweet sour sauce tender,tomahawk coated jacob cracker served sweet sour sauce tender,tomahawk coat jacob cracker serv sweet sour sauc tender,1
1784,the-masses,Truffle Fries,x lilypad,food,truffle mayonnaise dip rounds fries need,truffle mayonnaise dip round fry need,truffl mayonnais dip round fri need,0
1785,the-meathouse-by-18-chefs,Josper Oven-grilled striploin steak with pasta,abby neo,food,grilled striploin steak pastalocated newly renovated century square new pasta pictured chewy dislike arugula alright sour plum mayo,grilled striploin steak pastalocated newly renovated century square new pasta pictured chewy dislike arugula alright sour plum mayo,grill striploin steak pastaloc newli renov centuri squar new pasta pictur chewi dislik arugula alright sour plum mayo,-1
1786,the-meathouse-by-18-chefs,Josper Oven-grilled striploin steak with pasta,abby neo,price,gst service charge,gst service charge,gst servic charg,0
1787,the-meathouse-by-18-chefs,Pan Grilled Salmon,ABCereals -,food,add anymore salt salmon gave balanced taste,add anymore salt salmon gave balanced taste,add anymor salt salmon gave balanc tast,1
1788,the-meathouse-by-18-chefs,Striploin Steak,ABCereals -,food,steak medium rare black pepper sauce poured meat,steak medium rare black pepper sauce poured meat,steak medium rare black pepper sauc pour meat,0
1789,the-meathouse-by-18-chefs,Striploin Steak,ABCereals -,price,note restaurant pricey,note restaurant pricey,note restaur pricey,1
1790,the-meathouse-by-18-chefs,"Teh Tarik Gelato ($4, single scoop)",Mu 🥐,food,single scoop liked sweet wished tea kick stronger,single scoop liked sweet wished tea kick stronger,singl scoop like sweet wish tea kick stronger,0
1791,the-meathouse-by-18-chefs,The MeatHouse,Pearlyn Chow,food,rare ribeye steak,rare ribeye steak,rare ribey steak,0
1792,the-pantry-loewen-gardens,Carrot cake #foodspotting #foodporn,Anthony Wu,food,cake foodspotting,cake foodspotting,cake foodspot,0
1793,the-pantry-loewen-gardens,Eggs Any Style,Suzanne Kuo,food,additional sausage,additional sausage,addit sausag,0
1794,the-pantry-loewen-gardens,Eggs Any Style,Suzanne Kuo,portion,additional sausage,additional sausage,addit sausag,1
1795,the-pantry-loewen-gardens,Pesto pasta #foodspotting #foodporn,Anthony Wu,food,pasta foodspotting foodpornpesto,pasta foodspotting foodpornpesto,pasta foodspot foodpornpesto,0
1796,the-plain-jane,Alright Swiss Rolls,goodfomood x,food,rollshad chocolate raspberry swiss roll super soft nice matcha croissant croissant fell apart easily cheese scone,rollshad chocolate raspberry swiss roll super soft nice matcha croissant croissant fell apart easily cheese scone,rollshad chocol raspberri swiss roll super soft nice matcha croissant croissant fell apart easili chees scone,1
1797,the-plain-jane,Alright Swiss Rolls,goodfomood x,price,pretty average pricey swiss rolls,pretty average pricey swiss roll,pretti averag pricey swiss roll,-1
1798,the-plain-jane,Blueberry Yogurt Swiss Roll $6.90,Sarah Lim,food,swiss roll sweet potato,swiss roll sweet potato,swiss roll sweet potato,0
1799,the-plain-jane,Blueberry Yogurt Swiss Roll $6.90,Sarah Lim,service,friendliest,friendliest,friendliest,1
1800,the-plain-jane,Classic Swiss Rolls [~$6],Mich C,food,classic swiss rolls,classic swiss roll,classic swiss roll,0
1801,the-plain-jane,Coffee and cakes.,Thechoyalicious :),food,onthetable coffee,onthetable coffee,onthet coffe,0
1802,the-plain-jane,Earl Grey Swiss Roll,Harish Sree Sekar,food,faint cream tasted synthetic,faint cream tasted synthetic,faint cream tast synthet,-1
1803,the-plain-jane,Earl Grey Swiss Roll,Harish Sree Sekar,price,taste way better half price,taste way better half price,tast way better half price,1
1804,the-plain-jane,Earl Grey Swiss Roll | $5.90,Grow Fat And Huat,food,good try grey taste not strong halfway gets jelak cream strong halfway gets jelak cream,good try grey taste not strong halfway get jelak cream strong halfway get jelak cream,good tri grey tast not strong halfway get jelak cream strong halfway get jelak cream,-1
1805,the-plain-jane,Earl Grey Swiss Roll | $5.90,Grow Fat And Huat,service,good try,good try,good tri,1
1806,the-plain-jane,Fluffy Earl Grey Swiss Roll,Nat N.,food,grey tea speckled,grey tea speckled,grey tea speckl,0
1807,the-plain-jane,Good Ol’ Swiss Roll,Nooh Wong,food,ol swiss rolltried swiss rose meringue roulade raspberry wafer ice cream ol swiss rolltried swiss roll lychee rose meringue roulade,ol swiss rolltried swiss rose meringue roulade raspberry wafer ice cream ol swiss rolltried swiss roll lychee rose meringue roulade,ol swiss rolltri swiss rose meringu roulad raspberri wafer ice cream ol swiss rolltri swiss roll lyche rose meringu roulad,0
1808,the-plain-jane,Good Ol’ Swiss Roll,Nooh Wong,price,decent pricey,decent pricey,decent pricey,-1
1809,the-plain-jane,"Have a break,have a rasberry swissroll and a cup of panda tea.",Elgena Hearts,food,cake,cake,cake,0
1810,the-plain-jane,How about some Swiss roll and coffee from the not so plain jane cafe?,Randy Lim,food,swiss roll coffee not plain jane cafe probably need,swiss roll coffee not plain jane cafe probably need,swiss roll coffe not plain jane cafe probabl need,0
1811,the-plain-jane,Ispahan and chocolate raspberry rollcakes,Sihan W,food,rollcakesthe ispahan rollcake better,rollcakesthe ispahan rollcake better,rollcakesth ispahan rollcak better,0
1812,the-plain-jane,"Meringue Roulade, Blueberry Yoghurt Swiss Rolls ($6.90 each U.P.), Iced White, Iced Mocha ($6.50 U.P.) On Burpplebeyond",timtam_tum ✨,food,roulade blueberry yoghurt swiss rolls rich cream saccharine going meringue roll simply cream hardly cake good licks finishes good,roulade blueberry yoghurt swiss roll rich cream saccharine going meringue roll simply cream hardly cake good lick finish good,roulad blueberri yoghurt swiss roll rich cream saccharin go meringu roll simpli cream hardli cake good lick finish good,1
1813,the-plain-jane,Nutella Chocolate Swiss Roll | $5.90,Grow Fat And Huat,food,swiss roll disappointing nutella taste faint tasted like normal,swiss roll disappointing nutella taste faint tasted like normal,swiss roll disappoint nutella tast faint tast like normal,-1
1814,the-plain-jane,Nutella swiss roll ($5.90).,Timeless Facade,food,swiss roll,swiss roll,swiss roll,0
1815,the-plain-jane,Raspberry Got Seeds!,Carrie Carrie,food,abt getting raspberry,abt getting raspberry,abt get raspberri,0
1816,the-plain-jane,Swiss Roll,Yvonne Lee,food,homemade honey lemon tea,homemade honey lemon tea,homemad honey lemon tea,0
