restaurant_code,review_title,review_body,account_name,account_id,aspect,phrase,phrase_no_aspect,phrase_no_noun,new_aspect_1,new_aspect_2,label
hokkaido-izakaya,For a Slurping Good Time,"Substantial and pretty economical, Hokkaido Izakaya’s compact lunch menu offers up a comforting selection of buckwheat noodles with FREE flow of onsen eggs, fried tempura batter and seaweed. Furthermore, you can upsize your soba with a choice of 100g, 200g, or 300g at no additional cost. Such a great deal! Having tried the Kakiage Tempura Soba (S$12) and Wagyu Beef Shabu Shabu Soba ($15), my favourite would definitely be the latter as the former does get a bit gelak after awhile.
Both set also came with onigiri which was a bit of an overkill on carbs but I managed to finish mine after soaking it in the broth. The generous slab of crisp mixed vegetables tempura perched on the bowl adds a nice texture though it does little to enhance the flavours to the dish whereas the thinly sliced beef complemented the warm savoury-sweet broth. The noodles of course, were pretty well done as well. Decent lunch option to satisfy any soba craving - TBH, they got me at free-flow soft boil eggs as each was perfectly done and super shiok when slurping with the soba.
[A word of advice would be to stick to 100g first so as to avoid a food induced coma, as tested by my lunch companions.]",Vanessa Kou,@Vanessa_Kou,portion,soaking,['soaking'],['soaking'],,,
hokkaido-izakaya,For a Slurping Good Time,"Substantial and pretty economical, Hokkaido Izakaya’s compact lunch menu offers up a comforting selection of buckwheat noodles with FREE flow of onsen eggs, fried tempura batter and seaweed. Furthermore, you can upsize your soba with a choice of 100g, 200g, or 300g at no additional cost. Such a great deal! Having tried the Kakiage Tempura Soba (S$12) and Wagyu Beef Shabu Shabu Soba ($15), my favourite would definitely be the latter as the former does get a bit gelak after awhile.
Both set also came with onigiri which was a bit of an overkill on carbs but I managed to finish mine after soaking it in the broth. The generous slab of crisp mixed vegetables tempura perched on the bowl adds a nice texture though it does little to enhance the flavours to the dish whereas the thinly sliced beef complemented the warm savoury-sweet broth. The noodles of course, were pretty well done as well. Decent lunch option to satisfy any soba craving - TBH, they got me at free-flow soft boil eggs as each was perfectly done and super shiok when slurping with the soba.
[A word of advice would be to stick to 100g first so as to avoid a food induced coma, as tested by my lunch companions.]",Vanessa Kou,@Vanessa_Kou,service,"timesubstantial, pretty, economical, hokkaido, izakaya, ’, compact, lunch, menu, offers, comforting, selection, buckwheat, noodles, free, flow","['timesubstantial', 'pretty', 'economical', 'hokkaido', 'izakaya', '’', 'compact', 'lunch', 'menu', 'offers', 'comforting', 'selection', 'free', 'flow']","['timesubstantial', 'pretty', 'economical', '’', 'compact', 'offers', 'comforting', 'buckwheat', 'free', 'flow']",,,
hokkaido-izakaya,For a Slurping Good Time,"Substantial and pretty economical, Hokkaido Izakaya’s compact lunch menu offers up a comforting selection of buckwheat noodles with FREE flow of onsen eggs, fried tempura batter and seaweed. Furthermore, you can upsize your soba with a choice of 100g, 200g, or 300g at no additional cost. Such a great deal! Having tried the Kakiage Tempura Soba (S$12) and Wagyu Beef Shabu Shabu Soba ($15), my favourite would definitely be the latter as the former does get a bit gelak after awhile.
Both set also came with onigiri which was a bit of an overkill on carbs but I managed to finish mine after soaking it in the broth. The generous slab of crisp mixed vegetables tempura perched on the bowl adds a nice texture though it does little to enhance the flavours to the dish whereas the thinly sliced beef complemented the warm savoury-sweet broth. The noodles of course, were pretty well done as well. Decent lunch option to satisfy any soba craving - TBH, they got me at free-flow soft boil eggs as each was perfectly done and super shiok when slurping with the soba.
[A word of advice would be to stick to 100g first so as to avoid a food induced coma, as tested by my lunch companions.]",Vanessa Kou,@Vanessa_Kou,service,"onsen, eggs","['onsen', 'eggs']",['onsen'],,,
hokkaido-izakaya,For a Slurping Good Time,"Substantial and pretty economical, Hokkaido Izakaya’s compact lunch menu offers up a comforting selection of buckwheat noodles with FREE flow of onsen eggs, fried tempura batter and seaweed. Furthermore, you can upsize your soba with a choice of 100g, 200g, or 300g at no additional cost. Such a great deal! Having tried the Kakiage Tempura Soba (S$12) and Wagyu Beef Shabu Shabu Soba ($15), my favourite would definitely be the latter as the former does get a bit gelak after awhile.
Both set also came with onigiri which was a bit of an overkill on carbs but I managed to finish mine after soaking it in the broth. The generous slab of crisp mixed vegetables tempura perched on the bowl adds a nice texture though it does little to enhance the flavours to the dish whereas the thinly sliced beef complemented the warm savoury-sweet broth. The noodles of course, were pretty well done as well. Decent lunch option to satisfy any soba craving - TBH, they got me at free-flow soft boil eggs as each was perfectly done and super shiok when slurping with the soba.
[A word of advice would be to stick to 100g first so as to avoid a food induced coma, as tested by my lunch companions.]",Vanessa Kou,@Vanessa_Kou,service,"fried, tempura, batter","['fried', 'batter']",['fried'],,,
hokkaidoya,#Mondayblues no more with a #GIVEAWAY courtesy of #HokkaidoyaSG!,"-
In celebration of @hokkaidoyasg’s Grand Opening on 9th July 2018, one lucky follower will walk away with a $50 dining voucher! -
To qualify, simply:
1. Follow @hokkaidoyasg and @thatgreedypig
2. Like this photo
3. Tag 3 friends in a single comment
4. Comment which dish you're most keen to try!
-
I’ll be announcing the winner on 8th July 2018, Sunday! -
*IMPORTANT*: One entry/comment per person. Multiple entries will be disqualified. -
PS: Do drop by VivoCity for #Hokkaidoya’s Grand Opening on 9th July 2018 if you're available! There'll be program lined up from 530pm onwards. The Grand Opening programme line up will be as follows:
- Traditional Shishimai & Taiko Performance - Ribbon Cutting Ceremony
- Traditional Kagami Biraki, Sake Barrel Opening Ceremony - Congratulatory Sake Toast
-
#sgcontest #japanesefood #vivocitysingapore #VivoCity #harbourfront",Geraldine Tay,@missgreedypig,food,"ceremony, traditional, kagami, biraki, sake, barrel","['ceremony', 'traditional', 'kagami', 'biraki', 'barrel']","['traditional', 'biraki']",,,
hokkaidoya,#Mondayblues no more with a #GIVEAWAY courtesy of #HokkaidoyaSG!,"-
In celebration of @hokkaidoyasg’s Grand Opening on 9th July 2018, one lucky follower will walk away with a $50 dining voucher! -
To qualify, simply:
1. Follow @hokkaidoyasg and @thatgreedypig
2. Like this photo
3. Tag 3 friends in a single comment
4. Comment which dish you're most keen to try!
-
I’ll be announcing the winner on 8th July 2018, Sunday! -
*IMPORTANT*: One entry/comment per person. Multiple entries will be disqualified. -
PS: Do drop by VivoCity for #Hokkaidoya’s Grand Opening on 9th July 2018 if you're available! There'll be program lined up from 530pm onwards. The Grand Opening programme line up will be as follows:
- Traditional Shishimai & Taiko Performance - Ribbon Cutting Ceremony
- Traditional Kagami Biraki, Sake Barrel Opening Ceremony - Congratulatory Sake Toast
-
#sgcontest #japanesefood #vivocitysingapore #VivoCity #harbourfront",Geraldine Tay,@missgreedypig,food,sgcontest,['sgcontest'],['sgcontest'],,,
hokkaidoya,#Mondayblues no more with a #GIVEAWAY courtesy of #HokkaidoyaSG!,"-
In celebration of @hokkaidoyasg’s Grand Opening on 9th July 2018, one lucky follower will walk away with a $50 dining voucher! -
To qualify, simply:
1. Follow @hokkaidoyasg and @thatgreedypig
2. Like this photo
3. Tag 3 friends in a single comment
4. Comment which dish you're most keen to try!
-
I’ll be announcing the winner on 8th July 2018, Sunday! -
*IMPORTANT*: One entry/comment per person. Multiple entries will be disqualified. -
PS: Do drop by VivoCity for #Hokkaidoya’s Grand Opening on 9th July 2018 if you're available! There'll be program lined up from 530pm onwards. The Grand Opening programme line up will be as follows:
- Traditional Shishimai & Taiko Performance - Ribbon Cutting Ceremony
- Traditional Kagami Biraki, Sake Barrel Opening Ceremony - Congratulatory Sake Toast
-
#sgcontest #japanesefood #vivocitysingapore #VivoCity #harbourfront",Geraldine Tay,@missgreedypig,price,"follow, hokkaidoyasg, thatgreedypig","['follow', 'hokkaidoyasg', 'thatgreedypig']","['follow', 'hokkaidoyasg', 'thatgreedypig']",,,
hokkaidoya,#Mondayblues no more with a #GIVEAWAY courtesy of #HokkaidoyaSG!,"-
In celebration of @hokkaidoyasg’s Grand Opening on 9th July 2018, one lucky follower will walk away with a $50 dining voucher! -
To qualify, simply:
1. Follow @hokkaidoyasg and @thatgreedypig
2. Like this photo
3. Tag 3 friends in a single comment
4. Comment which dish you're most keen to try!
-
I’ll be announcing the winner on 8th July 2018, Sunday! -
*IMPORTANT*: One entry/comment per person. Multiple entries will be disqualified. -
PS: Do drop by VivoCity for #Hokkaidoya’s Grand Opening on 9th July 2018 if you're available! There'll be program lined up from 530pm onwards. The Grand Opening programme line up will be as follows:
- Traditional Shishimai & Taiko Performance - Ribbon Cutting Ceremony
- Traditional Kagami Biraki, Sake Barrel Opening Ceremony - Congratulatory Sake Toast
-
#sgcontest #japanesefood #vivocitysingapore #VivoCity #harbourfront",Geraldine Tay,@missgreedypig,price,"friends, single, comment","['friends', 'single', 'comment']",['single'],,,
hokkaidoya,aburi salmon ($9.90) and bara chirashi ($13.90) don — this was soooo good; the fish and seafood were all super fresh and they were pretty generous w the portion!!,the rice was perfectly cooked and i rly liked the subtle sweetness and softness of the tamago that most places tend to neglect!! my only gripe was the portion was a lil small for me but i’m a large eater and for its price it’s rly decent :~),Calida Aurelia Soh 👅,@yumznommies,food,"soooo, good, fish, seafood, super, fresh","['soooo', 'super']","['soooo', 'good', 'super', 'fresh']",,,
hokkaidoya,aburi salmon ($9.90) and bara chirashi ($13.90) don — this was soooo good; the fish and seafood were all super fresh and they were pretty generous w the portion!!,the rice was perfectly cooked and i rly liked the subtle sweetness and softness of the tamago that most places tend to neglect!! my only gripe was the portion was a lil small for me but i’m a large eater and for its price it’s rly decent :~),Calida Aurelia Soh 👅,@yumznommies,food,"pretty, generous, w","['pretty', 'w']","['pretty', 'generous', 'w']",,,
hokkaidoya,aburi salmon ($9.90) and bara chirashi ($13.90) don — this was soooo good; the fish and seafood were all super fresh and they were pretty generous w the portion!!,the rice was perfectly cooked and i rly liked the subtle sweetness and softness of the tamago that most places tend to neglect!! my only gripe was the portion was a lil small for me but i’m a large eater and for its price it’s rly decent :~),Calida Aurelia Soh 👅,@yumznommies,food,"perfectly, cooked","['perfectly', 'cooked']","['perfectly', 'cooked']",,,
hokkaidoya,aburi salmon ($9.90) and bara chirashi ($13.90) don — this was soooo good; the fish and seafood were all super fresh and they were pretty generous w the portion!!,the rice was perfectly cooked and i rly liked the subtle sweetness and softness of the tamago that most places tend to neglect!! my only gripe was the portion was a lil small for me but i’m a large eater and for its price it’s rly decent :~),Calida Aurelia Soh 👅,@yumznommies,food,"rly, liked","['rly', 'liked']","['rly', 'liked']",,,
hokkaidoya,aburi salmon ($9.90) and bara chirashi ($13.90) don — this was soooo good; the fish and seafood were all super fresh and they were pretty generous w the portion!!,the rice was perfectly cooked and i rly liked the subtle sweetness and softness of the tamago that most places tend to neglect!! my only gripe was the portion was a lil small for me but i’m a large eater and for its price it’s rly decent :~),Calida Aurelia Soh 👅,@yumznommies,food,"subtle, sweetness",['subtle'],['subtle'],,,
hokkaidoya,aburi salmon ($9.90) and bara chirashi ($13.90) don — this was soooo good; the fish and seafood were all super fresh and they were pretty generous w the portion!!,the rice was perfectly cooked and i rly liked the subtle sweetness and softness of the tamago that most places tend to neglect!! my only gripe was the portion was a lil small for me but i’m a large eater and for its price it’s rly decent :~),Calida Aurelia Soh 👅,@yumznommies,food,softness,['softness'],[],,,
hokkaidoya,aburi salmon ($9.90) and bara chirashi ($13.90) don — this was soooo good; the fish and seafood were all super fresh and they were pretty generous w the portion!!,the rice was perfectly cooked and i rly liked the subtle sweetness and softness of the tamago that most places tend to neglect!! my only gripe was the portion was a lil small for me but i’m a large eater and for its price it’s rly decent :~),Calida Aurelia Soh 👅,@yumznommies,food,"tamago, places, tend, neglect","['tamago', 'places', 'tend', 'neglect']","['tend', 'neglect']",,,
hokkaidoya,aburi salmon ($9.90) and bara chirashi ($13.90) don — this was soooo good; the fish and seafood were all super fresh and they were pretty generous w the portion!!,the rice was perfectly cooked and i rly liked the subtle sweetness and softness of the tamago that most places tend to neglect!! my only gripe was the portion was a lil small for me but i’m a large eater and for its price it’s rly decent :~),Calida Aurelia Soh 👅,@yumznommies,price,"large, eater, price, ’, rly, decent","['eater', '’', 'rly', 'decent']","['large', '’', 'rly', 'decent']",,,
hokkaidoya,aburi salmon ($9.90) and bara chirashi ($13.90) don — this was soooo good; the fish and seafood were all super fresh and they were pretty generous w the portion!!,the rice was perfectly cooked and i rly liked the subtle sweetness and softness of the tamago that most places tend to neglect!! my only gripe was the portion was a lil small for me but i’m a large eater and for its price it’s rly decent :~),Calida Aurelia Soh 👅,@yumznommies,portion,"pretty, generous, w","['pretty', 'w']","['pretty', 'generous', 'w']",,,
hokkaidoya,aburi salmon ($9.90) and bara chirashi ($13.90) don — this was soooo good; the fish and seafood were all super fresh and they were pretty generous w the portion!!,the rice was perfectly cooked and i rly liked the subtle sweetness and softness of the tamago that most places tend to neglect!! my only gripe was the portion was a lil small for me but i’m a large eater and for its price it’s rly decent :~),Calida Aurelia Soh 👅,@yumznommies,portion,gripe,['gripe'],[],,,
hokkaidoya,aburi salmon ($9.90) and bara chirashi ($13.90) don — this was soooo good; the fish and seafood were all super fresh and they were pretty generous w the portion!!,the rice was perfectly cooked and i rly liked the subtle sweetness and softness of the tamago that most places tend to neglect!! my only gripe was the portion was a lil small for me but i’m a large eater and for its price it’s rly decent :~),Calida Aurelia Soh 👅,@yumznommies,portion,"lil, small",['lil'],['small'],,,
hokkaidoya,aburi salmon ($9.90) and bara chirashi ($13.90) don — this was soooo good; the fish and seafood were all super fresh and they were pretty generous w the portion!!,the rice was perfectly cooked and i rly liked the subtle sweetness and softness of the tamago that most places tend to neglect!! my only gripe was the portion was a lil small for me but i’m a large eater and for its price it’s rly decent :~),Calida Aurelia Soh 👅,@yumznommies,portion,"large, eater",['eater'],['large'],,,
hokkaidoya,aburi salmon ($9.90) and bara chirashi ($13.90) don — this was soooo good; the fish and seafood were all super fresh and they were pretty generous w the portion!!,the rice was perfectly cooked and i rly liked the subtle sweetness and softness of the tamago that most places tend to neglect!! my only gripe was the portion was a lil small for me but i’m a large eater and for its price it’s rly decent :~),Calida Aurelia Soh 👅,@yumznommies,portion,"price, ’, rly, decent","['’', 'rly', 'decent']","['’', 'rly', 'decent']",,,
hokkaidoya,aburi salmon ($9.90) and bara chirashi ($13.90) don — this was soooo good; the fish and seafood were all super fresh and they were pretty generous w the portion!!,the rice was perfectly cooked and i rly liked the subtle sweetness and softness of the tamago that most places tend to neglect!! my only gripe was the portion was a lil small for me but i’m a large eater and for its price it’s rly decent :~),Calida Aurelia Soh 👅,@yumznommies,service,"soooo, good, fish, seafood, super, fresh","['soooo', 'super']","['soooo', 'good', 'super', 'fresh']",,,
hokkaidoya,aburi salmon ($9.90) and bara chirashi ($13.90) don — this was soooo good; the fish and seafood were all super fresh and they were pretty generous w the portion!!,the rice was perfectly cooked and i rly liked the subtle sweetness and softness of the tamago that most places tend to neglect!! my only gripe was the portion was a lil small for me but i’m a large eater and for its price it’s rly decent :~),Calida Aurelia Soh 👅,@yumznommies,service,"pretty, generous, w","['pretty', 'w']","['pretty', 'generous', 'w']",,,
hokkaidoya,"Hokkaido Beef Ramen —$15.90
OMG!","Those beef slices are pan-fried to heavenly perfection at medium-rare! Seriously! The ramen from Hokkaido is cooked al-dente yet still super Q! Not the usual starchy ramen. We have the ramen and beef slices served with miso broth here but you can choose between Paitan (clear broth), Miso or Spicy Miso. Their Paitan is the hot favourite among us because it is light yet savoury enough. Well, this one-month old restaurant under Sushi Tei offers casual dining at affordable prices. This beef ramen is the most expensive item here, can you believe it? Located at Vivocity Level 2 beside Sushi Tei.
.
Try out their face recognition self-service kiosk. I know many chose to jusy login using account. Psst..highly recommends their dessert, Hokkaido Milk ice-cream in wafer ($3.90) and Mochi ice-cream in wafer ($3.50).
.
#hokkaidoyasg #ramen #vivocity #beef #JoEuGoEat",Thechoyalicious :),@Thechoyalicious,food,"beef, ramen",[],[],,,
hokkaidoya,"Hokkaido Beef Ramen —$15.90
OMG!","Those beef slices are pan-fried to heavenly perfection at medium-rare! Seriously! The ramen from Hokkaido is cooked al-dente yet still super Q! Not the usual starchy ramen. We have the ramen and beef slices served with miso broth here but you can choose between Paitan (clear broth), Miso or Spicy Miso. Their Paitan is the hot favourite among us because it is light yet savoury enough. Well, this one-month old restaurant under Sushi Tei offers casual dining at affordable prices. This beef ramen is the most expensive item here, can you believe it? Located at Vivocity Level 2 beside Sushi Tei.
.
Try out their face recognition self-service kiosk. I know many chose to jusy login using account. Psst..highly recommends their dessert, Hokkaido Milk ice-cream in wafer ($3.90) and Mochi ice-cream in wafer ($3.50).
.
#hokkaidoyasg #ramen #vivocity #beef #JoEuGoEat",Thechoyalicious :),@Thechoyalicious,food,"slices, pan, fried, heavenly, perfection, medium, rare","['slices', 'pan', 'fried', 'heavenly', 'perfection', 'medium', 'rare']","['fried', 'heavenly', 'medium', 'rare']",,,
hokkaidoya,"Hokkaido Beef Ramen —$15.90
OMG!","Those beef slices are pan-fried to heavenly perfection at medium-rare! Seriously! The ramen from Hokkaido is cooked al-dente yet still super Q! Not the usual starchy ramen. We have the ramen and beef slices served with miso broth here but you can choose between Paitan (clear broth), Miso or Spicy Miso. Their Paitan is the hot favourite among us because it is light yet savoury enough. Well, this one-month old restaurant under Sushi Tei offers casual dining at affordable prices. This beef ramen is the most expensive item here, can you believe it? Located at Vivocity Level 2 beside Sushi Tei.
.
Try out their face recognition self-service kiosk. I know many chose to jusy login using account. Psst..highly recommends their dessert, Hokkaido Milk ice-cream in wafer ($3.90) and Mochi ice-cream in wafer ($3.50).
.
#hokkaidoyasg #ramen #vivocity #beef #JoEuGoEat",Thechoyalicious :),@Thechoyalicious,food,"hokkaido, cooked, al","['hokkaido', 'cooked', 'al']","['cooked', 'al']",,,
hokkaidoya,"Hokkaido Beef Ramen —$15.90
OMG!","Those beef slices are pan-fried to heavenly perfection at medium-rare! Seriously! The ramen from Hokkaido is cooked al-dente yet still super Q! Not the usual starchy ramen. We have the ramen and beef slices served with miso broth here but you can choose between Paitan (clear broth), Miso or Spicy Miso. Their Paitan is the hot favourite among us because it is light yet savoury enough. Well, this one-month old restaurant under Sushi Tei offers casual dining at affordable prices. This beef ramen is the most expensive item here, can you believe it? Located at Vivocity Level 2 beside Sushi Tei.
.
Try out their face recognition self-service kiosk. I know many chose to jusy login using account. Psst..highly recommends their dessert, Hokkaido Milk ice-cream in wafer ($3.90) and Mochi ice-cream in wafer ($3.50).
.
#hokkaidoyasg #ramen #vivocity #beef #JoEuGoEat",Thechoyalicious :),@Thechoyalicious,food,"dente, yet, still, super, q","['dente', 'yet', 'still', 'super', 'q']","['yet', 'still', 'super', 'q']",,,
hokkaidoya,"Hokkaido Beef Ramen —$15.90
OMG!","Those beef slices are pan-fried to heavenly perfection at medium-rare! Seriously! The ramen from Hokkaido is cooked al-dente yet still super Q! Not the usual starchy ramen. We have the ramen and beef slices served with miso broth here but you can choose between Paitan (clear broth), Miso or Spicy Miso. Their Paitan is the hot favourite among us because it is light yet savoury enough. Well, this one-month old restaurant under Sushi Tei offers casual dining at affordable prices. This beef ramen is the most expensive item here, can you believe it? Located at Vivocity Level 2 beside Sushi Tei.
.
Try out their face recognition self-service kiosk. I know many chose to jusy login using account. Psst..highly recommends their dessert, Hokkaido Milk ice-cream in wafer ($3.90) and Mochi ice-cream in wafer ($3.50).
.
#hokkaidoyasg #ramen #vivocity #beef #JoEuGoEat",Thechoyalicious :),@Thechoyalicious,food,"served, miso, broth, choose, paitan, clear","['served', 'choose', 'paitan', 'clear']","['served', 'broth', 'choose', 'clear']",,,
hokkaidoya,"Hokkaido Beef Ramen —$15.90
OMG!","Those beef slices are pan-fried to heavenly perfection at medium-rare! Seriously! The ramen from Hokkaido is cooked al-dente yet still super Q! Not the usual starchy ramen. We have the ramen and beef slices served with miso broth here but you can choose between Paitan (clear broth), Miso or Spicy Miso. Their Paitan is the hot favourite among us because it is light yet savoury enough. Well, this one-month old restaurant under Sushi Tei offers casual dining at affordable prices. This beef ramen is the most expensive item here, can you believe it? Located at Vivocity Level 2 beside Sushi Tei.
.
Try out their face recognition self-service kiosk. I know many chose to jusy login using account. Psst..highly recommends their dessert, Hokkaido Milk ice-cream in wafer ($3.90) and Mochi ice-cream in wafer ($3.50).
.
#hokkaidoyasg #ramen #vivocity #beef #JoEuGoEat",Thechoyalicious :),@Thechoyalicious,food,"spicy, miso",['spicy'],['spicy'],,,
hokkaidoya,"Hokkaido Beef Ramen —$15.90
OMG!","Those beef slices are pan-fried to heavenly perfection at medium-rare! Seriously! The ramen from Hokkaido is cooked al-dente yet still super Q! Not the usual starchy ramen. We have the ramen and beef slices served with miso broth here but you can choose between Paitan (clear broth), Miso or Spicy Miso. Their Paitan is the hot favourite among us because it is light yet savoury enough. Well, this one-month old restaurant under Sushi Tei offers casual dining at affordable prices. This beef ramen is the most expensive item here, can you believe it? Located at Vivocity Level 2 beside Sushi Tei.
.
Try out their face recognition self-service kiosk. I know many chose to jusy login using account. Psst..highly recommends their dessert, Hokkaido Milk ice-cream in wafer ($3.90) and Mochi ice-cream in wafer ($3.50).
.
#hokkaidoyasg #ramen #vivocity #beef #JoEuGoEat",Thechoyalicious :),@Thechoyalicious,food,"savoury, enough",[],"['savoury', 'enough']",,,
hokkaidoya,"Hokkaido Beef Ramen —$15.90
OMG!","Those beef slices are pan-fried to heavenly perfection at medium-rare! Seriously! The ramen from Hokkaido is cooked al-dente yet still super Q! Not the usual starchy ramen. We have the ramen and beef slices served with miso broth here but you can choose between Paitan (clear broth), Miso or Spicy Miso. Their Paitan is the hot favourite among us because it is light yet savoury enough. Well, this one-month old restaurant under Sushi Tei offers casual dining at affordable prices. This beef ramen is the most expensive item here, can you believe it? Located at Vivocity Level 2 beside Sushi Tei.
.
Try out their face recognition self-service kiosk. I know many chose to jusy login using account. Psst..highly recommends their dessert, Hokkaido Milk ice-cream in wafer ($3.90) and Mochi ice-cream in wafer ($3.50).
.
#hokkaidoyasg #ramen #vivocity #beef #JoEuGoEat",Thechoyalicious :),@Thechoyalicious,food,"old, restaurant, sushi, tei, offers, casual, dining","['old', 'restaurant', 'tei', 'offers', 'casual', 'dining']","['old', 'offers', 'casual', 'dining']",,,
hokkaidoya,"Hokkaido Beef Ramen —$15.90
OMG!","Those beef slices are pan-fried to heavenly perfection at medium-rare! Seriously! The ramen from Hokkaido is cooked al-dente yet still super Q! Not the usual starchy ramen. We have the ramen and beef slices served with miso broth here but you can choose between Paitan (clear broth), Miso or Spicy Miso. Their Paitan is the hot favourite among us because it is light yet savoury enough. Well, this one-month old restaurant under Sushi Tei offers casual dining at affordable prices. This beef ramen is the most expensive item here, can you believe it? Located at Vivocity Level 2 beside Sushi Tei.
.
Try out their face recognition self-service kiosk. I know many chose to jusy login using account. Psst..highly recommends their dessert, Hokkaido Milk ice-cream in wafer ($3.90) and Mochi ice-cream in wafer ($3.50).
.
#hokkaidoyasg #ramen #vivocity #beef #JoEuGoEat",Thechoyalicious :),@Thechoyalicious,food,"affordable, prices",['prices'],['affordable'],,,
hokkaidoya,"Hokkaido Beef Ramen —$15.90
OMG!","Those beef slices are pan-fried to heavenly perfection at medium-rare! Seriously! The ramen from Hokkaido is cooked al-dente yet still super Q! Not the usual starchy ramen. We have the ramen and beef slices served with miso broth here but you can choose between Paitan (clear broth), Miso or Spicy Miso. Their Paitan is the hot favourite among us because it is light yet savoury enough. Well, this one-month old restaurant under Sushi Tei offers casual dining at affordable prices. This beef ramen is the most expensive item here, can you believe it? Located at Vivocity Level 2 beside Sushi Tei.
.
Try out their face recognition self-service kiosk. I know many chose to jusy login using account. Psst..highly recommends their dessert, Hokkaido Milk ice-cream in wafer ($3.90) and Mochi ice-cream in wafer ($3.50).
.
#hokkaidoyasg #ramen #vivocity #beef #JoEuGoEat",Thechoyalicious :),@Thechoyalicious,food,"highly, recommends, dessert","['highly', 'recommends', 'dessert']","['highly', 'recommends', 'dessert']",,,
hokkaidoya,"Hokkaido Beef Ramen —$15.90
OMG!","Those beef slices are pan-fried to heavenly perfection at medium-rare! Seriously! The ramen from Hokkaido is cooked al-dente yet still super Q! Not the usual starchy ramen. We have the ramen and beef slices served with miso broth here but you can choose between Paitan (clear broth), Miso or Spicy Miso. Their Paitan is the hot favourite among us because it is light yet savoury enough. Well, this one-month old restaurant under Sushi Tei offers casual dining at affordable prices. This beef ramen is the most expensive item here, can you believe it? Located at Vivocity Level 2 beside Sushi Tei.
.
Try out their face recognition self-service kiosk. I know many chose to jusy login using account. Psst..highly recommends their dessert, Hokkaido Milk ice-cream in wafer ($3.90) and Mochi ice-cream in wafer ($3.50).
.
#hokkaidoyasg #ramen #vivocity #beef #JoEuGoEat",Thechoyalicious :),@Thechoyalicious,food,"milk, ice",[],[],,,
hokkaidoya,"Hokkaido Beef Ramen —$15.90
OMG!","Those beef slices are pan-fried to heavenly perfection at medium-rare! Seriously! The ramen from Hokkaido is cooked al-dente yet still super Q! Not the usual starchy ramen. We have the ramen and beef slices served with miso broth here but you can choose between Paitan (clear broth), Miso or Spicy Miso. Their Paitan is the hot favourite among us because it is light yet savoury enough. Well, this one-month old restaurant under Sushi Tei offers casual dining at affordable prices. This beef ramen is the most expensive item here, can you believe it? Located at Vivocity Level 2 beside Sushi Tei.
.
Try out their face recognition self-service kiosk. I know many chose to jusy login using account. Psst..highly recommends their dessert, Hokkaido Milk ice-cream in wafer ($3.90) and Mochi ice-cream in wafer ($3.50).
.
#hokkaidoyasg #ramen #vivocity #beef #JoEuGoEat",Thechoyalicious :),@Thechoyalicious,food,"cream, wafer",[],['wafer'],,,
hokkaidoya,"Hokkaido Beef Ramen —$15.90
OMG!","Those beef slices are pan-fried to heavenly perfection at medium-rare! Seriously! The ramen from Hokkaido is cooked al-dente yet still super Q! Not the usual starchy ramen. We have the ramen and beef slices served with miso broth here but you can choose between Paitan (clear broth), Miso or Spicy Miso. Their Paitan is the hot favourite among us because it is light yet savoury enough. Well, this one-month old restaurant under Sushi Tei offers casual dining at affordable prices. This beef ramen is the most expensive item here, can you believe it? Located at Vivocity Level 2 beside Sushi Tei.
.
Try out their face recognition self-service kiosk. I know many chose to jusy login using account. Psst..highly recommends their dessert, Hokkaido Milk ice-cream in wafer ($3.90) and Mochi ice-cream in wafer ($3.50).
.
#hokkaidoyasg #ramen #vivocity #beef #JoEuGoEat",Thechoyalicious :),@Thechoyalicious,price,"casual, dining, affordable, prices","['casual', 'dining', 'prices']","['casual', 'dining', 'affordable']",,,
hokkaidoya,"Hokkaido Beef Ramen —$15.90
OMG!","Those beef slices are pan-fried to heavenly perfection at medium-rare! Seriously! The ramen from Hokkaido is cooked al-dente yet still super Q! Not the usual starchy ramen. We have the ramen and beef slices served with miso broth here but you can choose between Paitan (clear broth), Miso or Spicy Miso. Their Paitan is the hot favourite among us because it is light yet savoury enough. Well, this one-month old restaurant under Sushi Tei offers casual dining at affordable prices. This beef ramen is the most expensive item here, can you believe it? Located at Vivocity Level 2 beside Sushi Tei.
.
Try out their face recognition self-service kiosk. I know many chose to jusy login using account. Psst..highly recommends their dessert, Hokkaido Milk ice-cream in wafer ($3.90) and Mochi ice-cream in wafer ($3.50).
.
#hokkaidoyasg #ramen #vivocity #beef #JoEuGoEat",Thechoyalicious :),@Thechoyalicious,portion,"yet, savoury, enough",['yet'],"['yet', 'savoury', 'enough']",,,
