,restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,label
955,tampopo,TONKATSU!!!,Qing Hui Er,food,tampopo tonkatsu,tampopo tonkatsu,tampopo tonkatsu,0
956,tanuki-raw,Enjoyed my Truffle Yakiniku w Fresh Truffle & Salmon Kaisen this PH Eve - love the black Angus short rib with Onsen Egg most...,Karolyn Chua,food,burpple salmon,burpple salmon,burppl salmon,0
957,tanuki-raw,Generous Rice Bowls Of Satisfaction,Yi Xuan Phua,food,short ribs wobbly onsen egg truffle yakiniku sure crowd pleaser garlic butter chicken,short rib wobbly onsen egg truffle yakiniku sure crowd pleaser garlic butter chicken,short rib wobbl onsen egg truffl yakiniku sure crowd pleaser garlic butter chicken,1
958,tanuki-raw,Grilled Mentaiko Cod Bowl,Steve G,food,grilled crimson yellow cod fillet laid seductively bowl steamed rice giving radiant definition succulence raw wholesomeness,grilled crimson yellow cod fillet laid seductively bowl steamed rice giving radiant definition succulence raw wholesomeness,grill crimson yellow cod fillet laid seduct bowl steam rice give radiant definit succul raw wholesom,1
959,tanuki-raw,Salmon Don,Zhihui Lim,food,japanese rice,japanese rice,japanes rice,0
960,tasty-court-by-chef-pung,Bold Tasting Vegetables ($14++),Veronica Phua,food,plain rice,plain rice,plain rice,0
961,tasty-court-by-chef-pung,Braised charcoal tofu ($14),Dixon Chan,food,fried rice roe braised charcoal tofu jackfruit chili crab,fried rice roe braised charcoal tofu jackfruit chili crab,fri rice roe brais charcoal tofu jackfruit chili crab,0
962,tasty-court-by-chef-pung,Stewed Rice Vermicelli in Seafood and Supreme Stock ($16++),Veronica Phua,food,tasty stewed rice vermicelli seafood supreme stock took surprise tasty pickled green chillies,tasty stewed rice vermicelli seafood supreme stock took surprise tasty pickled green chilli,tasti stew rice vermicelli seafood suprem stock took surpris tasti pickl green chilli,1
963,tasty-court-by-chef-pung,Stewed Rice Vermicelli in Seafood and Supreme Stock ($16++),Veronica Phua,portion,smallish size offers respectable selection dishes standard serving,smallish size offer respectable selection dish standard serving,smallish size offer respect select dish standard serv,-1
964,tasty-court-by-chef-pung,Super Bad Service,Helena Tang-Lim,service,worst,worst,worst,-1
965,tasty-court-by-chef-pung,Today's lunch was surprisingly amazing.,Kris Lim,ambience,big place,big place,big place,1
966,tasty-court-by-chef-pung,Today's lunch was surprisingly amazing.,Kris Lim,food,beehoon superior stock creamy broth salty umami finish slurped spoonful fresh humble carrot,beehoon superior stock creamy broth salty umami finish slurped spoonful fresh humble carrot,beehoon superior stock creami broth salti umami finish slurp spoon fresh humbl carrot,1
967,tasty-court-by-chef-pung,Today's lunch was surprisingly amazing.,Kris Lim,service,good,good,good,1
968,texas-chicken-nex,Honey Butter Biscuit $1.30,Klion Chung,food,fluffy bread,fluffy bread,fluffi bread,0
969,texas-chicken-nex,Mega Crunch Box $6.80 (Weekdays 2-5pm),Klion Chung,food,like chicken crispy lean,like chicken crispy lean,like chicken crispi lean,1
970,texas-chicken-nex,Mega Crunch Box $6.80 (Weekdays 2-5pm),Klion Chung,price,drink free,drink free,drink free,1
971,texas-chicken-nex,salted egg chicken 2 pc meal ($10.80),mad yums,food,usual crispy chicken skin flavourful salted egg seasoning encased meat savoury sweet fragrance flavour not shine expected liked carried milky profile remained juicy tender,usual crispy chicken skin flavourful salted egg seasoning encased meat savoury sweet fragrance flavour not shine expected liked carried milky profile remained juicy tender,usual crispi chicken skin flavour salt egg season encas meat savouri sweet fragranc flavour not shine expect like carri milki profil remain juici tender,1
972,texas-chicken-nex,"• Jelly's Junk Food Pic 1 of 7: Herbs and Garlic Fried Chicken by Texas $8.60 • After tasting it, I realised the herbs and garlic seasoning wasn't infused in the chicken.",Jennifer Yee,food,taste not strong slight salty,taste not strong slight salty,tast not strong slight salti,-1
973,thai-affair-millenia-walk,"Up until the Millenia Walk Reunion Lunch, I was not aware that there’s a Thai restaurant located in the mall but glad that through the luncheon, we had the opportunity to sample their signature grilled pork skewers.",Julius Lim,food,meat sticks sticky rice,meat stick sticky rice,meat stick sticki rice,0
974,thasevi-food-jalan-kayu-prata,The Original Prata (and Indian Rojak),铭 杰,food,industrial not taste,industrial not taste,industri not tast,-1
975,thasevi-food-jalan-kayu-prata,The Original Prata (and Indian Rojak),铭 杰,price,higher price higher price,higher price higher price,higher price higher price,-1
976,the-buffet-m-hotel,Beaming steamboat buffet with Lunar New Year Specialty Broths; 8 Treasures Premium Broth and Double-boiled Imperial Collagen Pork-bone Broth.,Rachel Chua,food,fresh meat seafood including prawns crabs pomfret fish braised roast pork forget durian puree ice cream,fresh meat seafood including prawn crab pomfret fish braised roast pork forget durian puree ice cream,fresh meat seafood includ prawn crab pomfret fish brais roast pork forget durian pure ice cream,1
977,the-buffet-m-hotel,Dessert with white wine the best always,Sakura Bear,food,white wine best,white wine best,white wine best,1
978,the-coffee-bean-tea-leaf-139,Breakfast,Doreen Tan,price,scrambled eggs toast served complimentary today brew,scrambled egg toast served complimentary today brew,scrambl egg toast serv complimentari today brew,1
979,the-coffee-bean-tea-leaf-139,Carrot Cake,Carrie Carrie,food,carrot cake thou slightly sweet came loaded big fat nuts moist,carrot cake thou slightly sweet came loaded big fat nut moist,carrot cake thou slightli sweet came load big fat nut moist,0
980,the-coffee-bean-tea-leaf-139,Mocha Latte,Carrie Carrie,food,hot cup coffee faint notes,hot cup coffee faint note,hot cup coffe faint note,0
981,the-coffee-bean-tea-leaf-139,Monthly Special ,Doreen Tan,food,special tangerine chocolate ice blended,special tangerine chocolate ice blended,special tangerin chocol ice blend,1
982,the-coffee-bean-tea-leaf-139,Ratings: 7.5/10,JG ANN,food,hot chocolate,hot chocolate,hot chocol,0
983,the-community-coffee,Coffee,Jasmine Shen,ambience,vibe vibe,vibe vibe,vibe vibe,1
984,the-community-coffee,Coffee,Jasmine Shen,food,good coffee,good coffee,good coffe,1
985,the-community-coffee,Filter Coffee ($5~$6),Hwans Lim,ambience,real pocket friendly prices shop space pretty spacious comfortable tables,real pocket friendly price shop space pretty spacious comfortable table,real pocket friendli price shop space pretti spaciou comfort tabl,1
986,the-community-coffee,Filter Coffee ($5~$6),Hwans Lim,food,savory toast bakes tea craft good option,savory toast bakes tea craft good option,savori toast bake tea craft good option,1
987,the-community-coffee,Flat White,Xing Wei Chua,food,pastry offerings roasted compound coffee pastry offerings,pastry offering roasted compound coffee pastry offering,pastri offer roast compound coffe pastri offer,0
988,the-community-coffee,Flat White,Xing Wei Chua,price,menu pretty affordable,menu pretty affordable,menu pretti afford,1
989,the-frontier-science-canteen,Ayam Bakar,ni eats,food,brown rice,brown rice,brown rice,0
990,the-frontier-science-canteen,Ordered Lunch,Doreen Tan,food,curry ha cheong gai bowl plain rice,curry ha cheong gai bowl plain rice,curri ha cheong gai bowl plain rice,0
991,the-frontier-science-canteen,[pasta express @ aircon science canteen] second time having this and it is SO GOOD.,may berry,food,base cents veg toppings onions sweet corn chicken breast bit tough complaint rich,base cent veg topping onion sweet corn chicken breast bit tough complaint rich,base cent veg top onion sweet corn chicken breast bit tough complaint rich,-1
992,the-herbal-bar-1,A healthy outside starts from the inside. You are what you eat!,Victoria_ EatTravelRelax,food,nutritious soup chinese cabbage fish maw mee sua wheat vermicelli,nutritious soup chinese cabbage fish maw mee sua wheat vermicelli,nutriti soup chines cabbag fish maw mee sua wheat vermicelli,1
993,the-herbal-bar-1,Detox Soup,Zhihui Lim,food,added tea egg sadly tasteless pretty satisfying,added tea egg sadly tasteless pretty satisfying,ad tea egg sadli tasteless pretti satisfi,-1
994,the-herbal-bar-1,The Herbal Bar⁣⁣,Ikigai J,food,mixed beans lotus root soup,mixed bean lotus root soup,mix bean lotu root soup,0
995,the-lobby-lounge-at-shangri-la-hotel-singapore,Local 3-tier Afternoon Tea ($38++),Wan Ling Yeo,food,inspired tea set sees usual pastries infused local flavours savoury bites tier nonya kueh fusion sweets green bean soup durian dome pandan scone sound enticing honestly impressive filling lacked satay tasty juicy peanut sauce decent,inspired tea set see usual pastry infused local flavour savoury bite tier nonya kueh fusion sweet green bean soup durian dome pandan scone sound enticing honestly impressive filling lacked satay tasty juicy peanut sauce decent,inspir tea set see usual pastri infus local flavour savouri bite tier nonya kueh fusion sweet green bean soup durian dome pandan scone sound entic honestli impress fill lack satay tasti juici peanut sauc decent,1
996,the-lobby-lounge-at-shangri-la-hotel-singapore,"Wanton Mee, Noodle in special black sauce topped with fried pork and shrimp dumplings, barbecued pork and served with a side dumpling soup.",Joe Yang,food,carrot cake hainanese porridge boiled eggs kaya toast,carrot cake hainanese porridge boiled egg kaya toast,carrot cake hainanes porridg boil egg kaya toast,0
997,the-lobby-lounge-at-shangri-la-hotel-singapore,"[Shangri-La - The Lobby Lounge]
.",Joe Yang,food,local heritage hawker signature dishes available,local heritage hawker signature dish available,local heritag hawker signatur dish avail,1
998,the-manhattan-fish-market-singapore-2,Fishy chicky bang bang [$14.90++] LAST day to enjoy 1 for 1 mains now from 2.30-4.30pm/ 8.30-9.45pm!,Natalie Wong,food,typical fish chips hybrid dory chicken fillet fries option change hot veggies sunny nestled crispy tortilla melted cheese runny yolk bowl unfortunately bland,typical fish chip hybrid dory chicken fillet fry option change hot veggie sunny nestled crispy tortilla melted cheese runny yolk bowl unfortunately bland,typic fish chip hybrid dori chicken fillet fri option chang hot veggi sunni nestl crispi tortilla melt chees runni yolk bowl unfortun bland,-1
999,the-manhattan-fish-market-singapore-2,Forgettable,Emily S,food,random seafood platter enjoyed curry,random seafood platter enjoyed curry,random seafood platter enjoy curri,1
1000,the-marketplace,Damn Good!,_ Dannyliciious _,food,aromatic broth spice notes,aromatic broth spice note,aromat broth spice note,1
1001,the-marketplace,Economic beehoon,Daphne Wee,food,came noodles sold,came noodle sold,came noodl sold,0
1002,the-marketplace,Mala Xiang Guo,Moguu Tan,food,lady finger beancurd skin sweet potato glass noodle,lady finger beancurd skin sweet potato glass noodle,ladi finger beancurd skin sweet potato glass noodl,0
1003,the-marketplace,Vegetarian Noodles,Kevin M,food,fried noodles flat kway teow mock meat bead curd skin crunchy cabbage,fried noodle flat kway teow mock meat bead curd skin crunchy cabbage,fri noodl flat kway teow mock meat bead curd skin crunchi cabbag,0
1004,the-masses,C&C Pasta Starter [$9].,Rachelle Ng,food,cold pasta doused bisque little gentle taste mellower visible chunky crabmeat accompanied dollop cavier umami flavors,cold pasta doused bisque little gentle taste mellower visible chunky crabmeat accompanied dollop cavier umami flavor,cold pasta dous bisqu littl gentl tast mellow visibl chunki crabmeat accompani dollop cavier umami flavor,0
1005,the-masses,"Nagano Pork Tomahawk — coated with jacob cracker, served with sweet and sour sauce, topped with strawberry, pineapple and curry leaf.",Laurensia Anjani,food,tender juicy strawberry cuts,tender juicy strawberry cut,tender juici strawberri cut,1
1006,the-masses,Truffle Fries, x lilypad,food,seasoned truffle mayonnaise dip ordering rounds fries need,seasoned truffle mayonnaise dip ordering round fry need,season truffl mayonnais dip order round fri need,1
1007,the-meathouse-by-18-chefs,Josper Oven-grilled striploin steak with pasta,abby neo,food,dislike arugula alright sour plum mayo,dislike arugula alright sour plum mayo,dislik arugula alright sour plum mayo,-1
1008,the-meathouse-by-18-chefs,Pan Grilled Salmon,ABCereals -,food,add anymore salt salmon gave balanced taste,add anymore salt salmon gave balanced taste,add anymor salt salmon gave balanc tast,1
1009,the-meathouse-by-18-chefs,Striploin Steak,ABCereals -,food,definitely tender black pepper sauce meat taste perfect order steaks,definitely tender black pepper sauce meat taste perfect order steak,definit tender black pepper sauc meat tast perfect order steak,1
1010,the-meathouse-by-18-chefs,"Teh Tarik Gelato ($4, single scoop)",Mu 🥐,food,wished tea kick stronger,wished tea kick stronger,wish tea kick stronger,-1
1011,the-meathouse-by-18-chefs,The MeatHouse,Pearlyn Chow,food,rare ribeye steak,rare ribeye steak,rare ribey steak,0
1012,the-pantry-loewen-gardens,Eggs Any Style,Suzanne Kuo,food,additional sausage,additional sausage,addit sausag,0
1013,the-quarters,"""Shiok"" fries officially launched today.",Kris Lim,food,salted eggyolk best worlds shoe string fries,salted eggyolk best world shoe string fry,salt eggyolk best world shoe string fri,1
1014,the-quarters,"Ma Jie's Indulgence Not the first chilli crab pasta around, that's for sure, but this is one of the better ones I've had.",Rachel Xie,food,potent dose spice,potent dose spice,potent dose spice,0
1015,the-quarters,beef bowl and some truffle (aroma),Nathanael Foong,food,wagyu foie gras bowl thequarterssg slightly chewy peas little oily trois egg yolk veg meat added hide looking rice poking,wagyu foie gras bowl thequarterssg slightly chewy pea little oily trois egg yolk veg meat added hide looking rice poking,wagyu foie gra bowl thequarterssg slightli chewi pea littl oili troi egg yolk veg meat ad hide look rice poke,-1
1016,the-quarters,beef bowl and some truffle (aroma),Nathanael Foong,price,charge kind pricey,charge kind pricey,charg kind pricey,-1
1017,the-roti-prata-house,Cheese Prata,Thiam Peng Tan,food,cheese combos good,cheese combo good,chees combo good,1
1018,the-roti-prata-house,Experienced Terrible Service,May TheWeirdo,service,spilled curry bad better service,spilled curry bad better service,spill curri bad better servic,-1
1019,the-salad-corner-gsh-plaza,Cheapest Salad In CBD (Dabao Only),Cher G,food,premium sides like baby kale beetroot,premium side like baby kale beetroot,premium side like babi kale beetroot,1
1020,the-salad-corner-gsh-plaza,This will always be my favourite salad shop though: The Salad Corner (at Amoy St Food Centre & Golden Shoe Food Centre).,Abigail C,food,meat toppings mesclun leaves additional choose meat topping remembered correctly,meat topping mesclun leaf additional choose meat topping remembered correctly,meat top mesclun leav addit choos meat top rememb correctli,0
1021,the-single-cask,Had this a long while back when there was 50% off.,Cheong Wee Lua,food,oranges loads floral dried fruits,orange load floral dried fruit,orang load floral dri fruit,0
1022,the-single-cask,Poet's Poison,Eleanor Tay,food,little whisky bar cocktail robert burns malt whisky raspberry vodka liqueur test tube add additional poison,little whisky bar cocktail robert burn malt whisky raspberry vodka liqueur test tube add additional poison,littl whiski bar cocktail robert burn malt whiski raspberri vodka liqueur test tube add addit poison,0
1023,the-single-cask,"The Octomore 10YO, 2016 Second Limited Release.",Cheong Wee Lua,food,sweet vanilla cotton candy white grapes green apple bitter oranges,sweet vanilla cotton candy white grape green apple bitter orange,sweet vanilla cotton candi white grape green appl bitter orang,-1
1024,the-sushi-bar-tampines-1,Yummy Japanese Dinner With Friends,Miss WOW League,food,cut fresh love,cut fresh love,cut fresh love,1
1025,the-sushi-bar-tampines-1,oiishi desu,kristal khoo,food,restaurant sells pretty decent sirloin steak sirloin steak,restaurant sell pretty decent sirloin steak sirloin steak,restaur sell pretti decent sirloin steak sirloin steak,1
1026,the-tea-party,Chicken Sausage Cream Linguine,Elvina A,food,creamsauce linguine,creamsauce linguine,creamsauc linguin,0
1027,the-tea-party,"Prawn Aglio Set [$5, at 50% off for NUS Students and Staff]",Wei Zhi Chiang,food,aglio spice pasta,aglio spice pasta,aglio spice pasta,0
1028,the-tea-party,Very cheap but very sad🤫.,Jamin H,food,tomato cream sgfoodies pasta,tomato cream sgfoodies pasta,tomato cream sgfoodi pasta,0
1029,the-tea-party,Wild? Mushroom Pasta,Cherie Heng,food,usually satisfying like pink pasta endorse wild mushroom pasta,usually satisfying like pink pasta endorse wild mushroom pasta,usual satisfi like pink pasta endors wild mushroom pasta,0
1030,the-tea-party,"not the best pastas, but no complaints since it’s 50% discount for nus students.",Jianzhong .,food,price seafood cream pasta originally nothing pieces prawn slices,price seafood cream pasta originally nothing piece prawn slice,price seafood cream pasta origin noth piec prawn slice,0
1031,tim-ho-wan-13,100516// Is it too late to say I love this Char Siew Bao from @timhowansg!,Rachael Wong,food,baked bun bbq pork long ago,baked bun bbq pork long ago,bake bun bbq pork long ago,0
1032,tim-ho-wan-13,Always Cantonese food with da folks.,Kar Yan Yeong,food,loved chee cheong fun sesame sauce char siu bun steamed fish maw prawn paste pic surprisingly damn good flavourful eggy broth,loved chee cheong fun sesame sauce char siu bun steamed fish maw prawn paste pic surprisingly damn good flavourful eggy broth,love chee cheong fun sesam sauc char siu bun steam fish maw prawn past pic surprisingli damn good flavour eggi broth,1
1033,tim-ho-wan-13,Dim Sum Galore ,Jazreel Soh,food,satisfy craving favourites,satisfy craving favourite,satisfi crave favourit,1
1034,timbre-at-the-substation,"Duck Pizza, Bacon And Cheese Balls",Darren T,food,sweet taste bacon cheese balls like potato,sweet taste bacon cheese ball like potato,sweet tast bacon chees ball like potato,-1
1035,timbre-at-the-substation,Timbre @ Substation,Monica Lie,food,famous duck pizza,famous duck pizza,famou duck pizza,1
1036,tiong-bahru-bakery-130e-minden-road,"Apple crumble (~$7) & mocha with oat milk (~$5)
This safari-themed cafe is giving me all the good feels.",Coleats 🍟,ambience,relax middle nature,relax middle nature,relax middl natur,1
1037,tiong-bahru-bakery-130e-minden-road,"Apple crumble (~$7) & mocha with oat milk (~$5)
This safari-themed cafe is giving me all the good feels.",Coleats 🍟,food,great comfort food nibble catching friends warm apples underneath nicely balanced tartness neither overwhelming,great comfort food nibble catching friend warm apple underneath nicely balanced tartness neither overwhelming,great comfort food nibbl catch friend warm appl underneath nice balanc tart neither overwhelm,1
1038,tiong-bahru-bakery-130e-minden-road,Dessert & Tarts,Kevin M,food,tall glass mocha iced signature chocolate tart mango yuzu millefeuille,tall glass mocha iced signature chocolate tart mango yuzu millefeuille,tall glass mocha ice signatur chocol tart mango yuzu millefeuil,1
1039,tiong-bahru-bakery-130e-minden-road,Turmeric Latte,Kevin M,ambience,awesome ambience,awesome ambience,awesom ambienc,1
1040,tiong-bahru-bakery-130e-minden-road,do not get this!,jing ting,portion,pieces bread small slice,piece bread small slice,piec bread small slice,-1
1041,tiong-bahru-bakery-130e-minden-road,do not get this!,jing ting,price,cheese toast hojicha drink not worth,cheese toast hojicha drink not worth,chees toast hojicha drink not worth,-1
1042,tok-tok-ann-siang,Fan-fucking-tastic Indonesian grub.,Nobelle Liew,food,hot rice sweet ridden tempeh rich tender rendang fucking punchy sambal,hot rice sweet ridden tempeh rich tender rendang fucking punchy sambal,hot rice sweet ridden tempeh rich tender rendang fuck punchi sambal,0
1043,tok-tok-ann-siang,Funny how a trek to coconut club for chendol led us here.,Blueskies Cottonclouds,food,swept feet good flavours,swept foot good flavour,swept feet good flavour,1
1044,tok-tok-ann-siang,"[Tok Tok Indonesian Soup House] - For a merry good time, Nasi Tumpeng is the dish to go for.",SG Food On Foot,food,indonesian turmeric rice served traditional galangal fried chicken fried vermicelli sliced omelette fried potato garlic crackers homemade sambal cakes flying pleasing,indonesian turmeric rice served traditional galangal fried chicken fried vermicelli sliced omelette fried potato garlic cracker homemade sambal cake flying pleasing,indonesian turmer rice serv tradit galang fri chicken fri vermicelli slice omelett fri potato garlic cracker homemad sambal cake fli pleas,1
1045,tok-tok-ann-siang,| 🍛 A Taste of Balinese Rice 。...,Jaden Loh,food,balinese style beef rendang sambal shredded chicken sliced beef tossed sweet spicy fried tempeh long bean basted homemade,balinese style beef rendang sambal shredded chicken sliced beef tossed sweet spicy fried tempeh long bean basted homemade,balines style beef rendang sambal shred chicken slice beef toss sweet spici fri tempeh long bean bast homemad,0
1046,tok-tok-indonesian-soup-house,"<🇮🇩> Buat yang kangen makanan Indo kaya Soto Betawi, Sayur Asem, sampai Nasi Jinggo (meski harga selangit) bisa kesini nih.",Fendy Tsia,food,soto madura,soto madura,soto madura,0
1047,tok-tok-indonesian-soup-house,Mie Ayam Jamur Bakso ,Doreen Tan,food,noodle soup beef ball available toktoksg somerset seasoning looked simple noodles addictive tasty,noodle soup beef ball available toktoksg somerset seasoning looked simple noodle addictive tasty,noodl soup beef ball avail toktoksg somerset season look simpl noodl addict tasti,1
1048,tok-tok-indonesian-soup-house,Rather Subpar indonesian Food🙄,anita anita,food,soup,soup,soup,0
1049,tok-tok-indonesian-soup-house,Sop Buntut $9.50,Daisy S.,food,served rice,served rice,serv rice,0
1050,tok-tok-indonesian-soup-house,Sop Buntut $9.50,Daisy S.,portion,kinda small,kinda small,kinda small,-1
1051,tokyo-milk-cheese-factory-jewel-changi-airport,Cow Cow Sundae,celeste foo,food,sundae mix milk cheese flavour rich ice cream cheesecake camembert cracker,sundae mix milk cheese flavour rich ice cream cheesecake camembert cracker,sunda mix milk chees flavour rich ice cream cheesecak camembert cracker,0
1052,tokyo-milk-cheese-factory-jewel-changi-airport,Cow Cow Sundae,celeste foo,portion,belittle small size small size best,belittle small size small size best,belittl small size small size best,-1
1053,tokyo-milk-cheese-factory-jewel-changi-airport,Cow Cow Sundae ($8.80),Brenna Tan,food,got twist milk cheese sundae,got twist milk cheese sundae,got twist milk chees sunda,0
1054,tokyo-milk-cheese-factory-jewel-changi-airport,Cow cow sundae,Alexandra Perera,food,soft serve ice cream topped cheesecake good cheesy,soft serve ice cream topped cheesecake good cheesy,soft serv ice cream top cheesecak good cheesi,1
1055,tomisushi,Great Value Japanese Lunch,Hungry Ghost,ambience,great place looking,great place looking,great place look,1
1056,top-33-kopitiam,Bak Chor Mee With Scallops,Poh Peng Ric,food,legendary sungei road laksa new cool looking bak chor mee stall selling noodles different add ons minced pork instead,legendary sungei road laksa new cool looking bak chor mee stall selling noodle different add ons minced pork instead,legendari sungei road laksa new cool look bak chor mee stall sell noodl differ add on minc pork instead,1
1057,top-33-kopitiam,Bak Chor Mee With Scallops,Poh Peng Ric,portion,small serving scallops small serving scallops felt minced pork instead,small serving scallop small serving scallop felt minced pork instead,small serv scallop small serv scallop felt minc pork instead,-1
1058,top-33-kopitiam,Cooked in a rustic aluminum pot over charcoal - my favorite laksa in town for only $2!,Feline Lim,food,favorite laksa,favorite laksa,favorit laksa,1
1059,top-33-kopitiam,Specialty Mushroom Mince Meat Noodles' All-in-1 Meepok ($6),Veronica Phua,food,meepok sungei road laksa stewed pig trotter braised chicken feet ter hoong pig intestines mini fishcake minced pork balanced mix chilli sambal black vinegar,meepok sungei road laksa stewed pig trotter braised chicken foot ter hoong pig intestine mini fishcake minced pork balanced mix chilli sambal black vinegar,meepok sungei road laksa stew pig trotter brais chicken feet ter hoong pig intestin mini fishcak minc pork balanc mix chilli sambal black vinegar,1
1060,top-33-kopitiam,Sungei Road Laksa,Daniel Hum,food,good taste laksa strong coconut milk keeping delightful,good taste laksa strong coconut milk keeping delightful,good tast laksa strong coconut milk keep delight,1
1061,top-33-kopitiam,雙味糯米飯 Glutinous Rice,Steve G,food,fried chilli paste comes glutinous rice,fried chilli paste come glutinous rice,fri chilli past come glutin rice,0
1062,tunglok-heen-rws,Quite expensive,Zhi Yan Chiam,time,crowded lunch dinner time crowded lunch dinner time crowded lunch dinner time,crowded lunch dinner time crowded lunch dinner time crowded lunch dinner time,crowd lunch dinner time crowd lunch dinner time crowd lunch dinner time,-1
1063,verve-pizza-bar,Caesar Salad With Grilled Chicken,Ah Leong San,food,grilled chicken,grilled chicken,grill chicken,0
1064,verve-pizza-bar,Outdoor Dinning Pizza Pasta,Aaron Sze,food,verve special pizza picture decent expecting pizza better expected serve tap water decent,verve special pizza picture decent expecting pizza better expected serve tap water decent,verv special pizza pictur decent expect pizza better expect serv tap water decent,1
1065,verve-pizza-bar,Outdoor Dinning Pizza Pasta,Aaron Sze,portion,bit little,bit little,bit littl,-1
1066,verve-pizza-bar,Pesto Pizza ,Victoria Hii,food,added bbq chicken,added bbq chicken,ad bbq chicken,0
1067,verve-pizza-bar,Tiramisu,Isaac Eng,food,fan good,fan good,fan good,1
1068,violet-oon-singapore-at-jewel-changi-airport,"Ayam Buah Keluak ($23++), Beef Rendang ($23++), Chap Chye ($15++)",timtam_tum ✨,food,eat frequently rich truly melange flavour sadly banal beef meat great curries sauces price,eat frequently rich truly melange flavour sadly banal beef meat great curry sauce price,eat frequent rich truli melang flavour sadli banal beef meat great curri sauc price,1
1069,violet-oon-singapore-at-jewel-changi-airport,Curry Chicken Prata and Beef Rendang,shinny L,food,extremely tender,extremely tender,extrem tender,1
1070,violet-oon-singapore-at-jewel-changi-airport,Pandan Gula Melaka Cake ($13++),timtam_tum ✨,food,large slice pandan cake dense clotted cream gula melaka drizzle nice soft sponge tapioca cake,large slice pandan cake dense clotted cream gula melaka drizzle nice soft sponge tapioca cake,larg slice pandan cake dens clot cream gula melaka drizzl nice soft spong tapioca cake,1
1071,violet-oon-singapore-at-jewel-changi-airport,Sheperd’s Pie,Lyvia Simano,food,minced beef inside flavor enjoyable hearty,minced beef inside flavor enjoyable hearty,minc beef insid flavor enjoy hearti,1
1072,violet-oon-singapore-at-jewel-changi-airport,[Violet Oon] - The Mango Kerabu with Ikan Bilis ($10) resembles and tastes like the Thai mango salad with its tang and spiciness.,SG Food On Foot,food,sour green mangoes sliced tomatoes pink ginger flowers tossed sweet chilli infused sauce,sour green mango sliced tomato pink ginger flower tossed sweet chilli infused sauce,sour green mango slice tomato pink ginger flower toss sweet chilli infus sauc,0
1073,wado-dining,"Cow Goes Moo, Dog Goes Woof, And Lamb Goes...Straight Into My Stomach",Russell Leong,food,grilled lamb lamb chops seasoned salt sublime leaves cut mashed potato grilled lamb,grilled lamb lamb chop seasoned salt sublime leaf cut mashed potato grilled lamb,grill lamb lamb chop season salt sublim leav cut mash potato grill lamb,-1
1074,wado-dining,"Cow Goes Moo, Dog Goes Woof, And Lamb Goes...Straight Into My Stomach",Russell Leong,portion,manageable size,manageable size,manag size,0
1075,wado-dining,"Cow Goes Moo, Dog Goes Woof, And Lamb Goes...Straight Into My Stomach",Russell Leong,price,additional percent service charge added,additional percent service charge added,addit percent servic charg ad,-1
1076,wado-dining,I’m Gonna Be Shellfish With These Cakes,Russell Leong,food,crab downed bowl soup cakes adroitly allocated excellent chinese seafood restaurant umami sauce crab,crab downed bowl soup cake adroitly allocated excellent chinese seafood restaurant umami sauce crab,crab down bowl soup cake adroitli alloc excel chines seafood restaur umami sauc crab,1
1077,wado-dining,I’m Gonna Be Shellfish With These Cakes,Russell Leong,portion,look kinda small paltry size sized main,look kinda small paltry size sized main,look kinda small paltri size size main,0
1078,wado-dining,WADO's Savoury ,Yang Xunsheng,food,sweet salty black crunchy toast,sweet salty black crunchy toast,sweet salti black crunchi toast,0
1079,wang-cafe-novena-square,My $6.50 brunch.,Alan Tan,food,cup kopi,cup kopi,cup kopi,0
1080,wang-cafe-novena-square,My $6.50 brunch.,Alan Tan,price,free ice honey lemon,free ice honey lemon,free ice honey lemon,1
1081,waterfall-cafe-shangrila,"Dig into authentic southern Italian homestyle favourites handcrafted by Mamma Ria, a chef and also the mother of the restaurant manager of Waterfall Ristorante Italiano of @shangrilasg!",Amanda Liu,food,enjoy orrechiette pasta wagyu ragu scaglie di parmigiana grilled eggplant topped ricotta cream loaded seafood dish fresh burrata cheese sliced cherry tomatoes romaine lettuce simply oh,enjoy orrechiette pasta wagyu ragu scaglie di parmigiana grilled eggplant topped ricotta cream loaded seafood dish fresh burrata cheese sliced cherry tomato romaine lettuce simply oh,enjoy orrechiett pasta wagyu ragu scagli di parmigiana grill eggplant top ricotta cream load seafood dish fresh burrata chees slice cherri tomato romain lettuc simpli oh,1
1082,waterfall-cafe-shangrila,Trottole con Melanzane Grigliate Ricotta E Basilico ($32++),Amanda Liu,food,grilled eggplant topped ricotta cream love pasta dishes,grilled eggplant topped ricotta cream love pasta dish,grill eggplant top ricotta cream love pasta dish,1
1083,waterfall-cafe-shangrila,"With Love From Mamma Ria (11 - 20th October 2019)
•
Your last few days to grab some exclusive handmade pasta from Waterfall Ristorante Italiano at @shangrilasg , by Mamma Ria and Papa Micheabgelo, parents of the restaurant manager, Andreano Carbotti!",Karl Ng,food,homemade pasta authentic town chance savour evening signature cavatelli sauted seafood tomato sauce great bite al dente cooked elongated shape pasta,homemade pasta authentic town chance savour evening signature cavatelli sauted seafood tomato sauce great bite al dente cooked elongated shape pasta,homemad pasta authent town chanc savour even signatur cavatelli saut seafood tomato sauc great bite al dent cook elong shape pasta,1
