restaurant_code,review_title,review_body,account_name,account_id,aspect,phrase,new_aspect_1,new_aspect_2,label
follia-italian-restaurant,Chicken Supreme with Barley Risotto,"Tender chicken breast meat that isn't sous vide! Stuffed with prawn and asparagus, the chicken was surprisingly tasty and juicy. This dish has a good mix of greens and the barley risotto was perfect—with a little bite yet soft. Goes really well with the mushroom sauce. 😋
This restaurant is currently a secret little getaway for a good meal, but would be great for groups to catch up and events too.
— Follia —
261 Waterloo Street, Waterloo Centre #01-23, Singapore 180261
#FolliaSG",Eleanor Tay,@pei2,food,mushroom sauce ,food,,0
follia-italian-restaurant,Burrata Cheese with Parma Ham Pizza?,"yes yes yes please! best dish tonight! it didn't look over-the-top when it was served but each bite was satisfactory! the crust was thin and crispy till the end and the mix of ingredients blended really well together. it's the first time I didn't ask for extra Parmesan and still liked a pizza this much 🍕
@igsg #igsg #singapore #foodpornasia #burpple #setheats #eatoutsg #sgfood #foodsg #sgfoodie #singaporeeats @singaporeeats #italian #pizza #folliaitalianrestaurant #parma #burrata",Clancie Ng,@clancie,food,"liked a pizza this much 🍕 
 @igsg # igsg # singapore # foodpornasia ",food,food,1
follia-italian-restaurant,Burrata Cheese with Parma Ham Pizza?,"yes yes yes please! best dish tonight! it didn't look over-the-top when it was served but each bite was satisfactory! the crust was thin and crispy till the end and the mix of ingredients blended really well together. it's the first time I didn't ask for extra Parmesan and still liked a pizza this much 🍕
@igsg #igsg #singapore #foodpornasia #burpple #setheats #eatoutsg #sgfood #foodsg #sgfoodie #singaporeeats @singaporeeats #italian #pizza #folliaitalianrestaurant #parma #burrata",Clancie Ng,@clancie,food,burpple # setheats ,,,0
follia-italian-restaurant,Burrata Cheese with Parma Ham Pizza?,"yes yes yes please! best dish tonight! it didn't look over-the-top when it was served but each bite was satisfactory! the crust was thin and crispy till the end and the mix of ingredients blended really well together. it's the first time I didn't ask for extra Parmesan and still liked a pizza this much 🍕
@igsg #igsg #singapore #foodpornasia #burpple #setheats #eatoutsg #sgfood #foodsg #sgfoodie #singaporeeats @singaporeeats #italian #pizza #folliaitalianrestaurant #parma #burrata",Clancie Ng,@clancie,food,foodsg # sgfoodie # singaporeeats @singaporeeats # italian ,food,,0
follia-italian-restaurant,Burrata Cheese with Parma Ham Pizza?,"yes yes yes please! best dish tonight! it didn't look over-the-top when it was served but each bite was satisfactory! the crust was thin and crispy till the end and the mix of ingredients blended really well together. it's the first time I didn't ask for extra Parmesan and still liked a pizza this much 🍕
@igsg #igsg #singapore #foodpornasia #burpple #setheats #eatoutsg #sgfood #foodsg #sgfoodie #singaporeeats @singaporeeats #italian #pizza #folliaitalianrestaurant #parma #burrata",Clancie Ng,@clancie,time,did n't ,,,0
follia-italian-restaurant,Burrata Cheese with Parma Ham Pizza?,"yes yes yes please! best dish tonight! it didn't look over-the-top when it was served but each bite was satisfactory! the crust was thin and crispy till the end and the mix of ingredients blended really well together. it's the first time I didn't ask for extra Parmesan and still liked a pizza this much 🍕
@igsg #igsg #singapore #foodpornasia #burpple #setheats #eatoutsg #sgfood #foodsg #sgfoodie #singaporeeats @singaporeeats #italian #pizza #folliaitalianrestaurant #parma #burrata",Clancie Ng,@clancie,time,first time i ,,,0
follia-italian-restaurant,Not Run-of-the-mill.,"Passing by and was kinda stunned by this place just across the Kopitiam I always used to eat at, haha. 'Was it always here?!' LOL. The place is very spacious with sunlight falling in through the large windows :) Service is sincere and friendly too. I ordered the beef ragu ravioli with black truffle sauce; the sauce is kind of an acquired taste, but I really appreciate the thought the Chef puts into the dish.",Withdreams .,@loveguni,food,ordered the beef ragu ravioli with black truffle sauce ; ,food,,0
follia-italian-restaurant,Not Run-of-the-mill.,"Passing by and was kinda stunned by this place just across the Kopitiam I always used to eat at, haha. 'Was it always here?!' LOL. The place is very spacious with sunlight falling in through the large windows :) Service is sincere and friendly too. I ordered the beef ragu ravioli with black truffle sauce; the sauce is kind of an acquired taste, but I really appreciate the thought the Chef puts into the dish.",Withdreams .,@loveguni,service,large windows :) service is sincere and friendly too ,service,service,1
fong-yong-tau-foo,Chee Cheong Fun YTF,Back soon - developing a craving. They offer chee cheong fun here as a staple. The revelation this time was the shiitake mushroom with fish paste. Didn't expect to like it this much.,Thiam Peng Tan,@thiampeng,food,offer chee cheong fun here as a staple ,food,,0
fong-yong-tau-foo,Chee Cheong Fun YTF,Back soon - developing a craving. They offer chee cheong fun here as a staple. The revelation this time was the shiitake mushroom with fish paste. Didn't expect to like it this much.,Thiam Peng Tan,@thiampeng,food,shiitake mushroom with fish paste ,food,,0
fong-yong-tau-foo,Chee Cheong Fun YTF,Back soon - developing a craving. They offer chee cheong fun here as a staple. The revelation this time was the shiitake mushroom with fish paste. Didn't expect to like it this much.,Thiam Peng Tan,@thiampeng,time,offer chee cheong fun here as a staple ,food,,0
fong-yong-tau-foo,Chee Cheong Fun YTF,Back soon - developing a craving. They offer chee cheong fun here as a staple. The revelation this time was the shiitake mushroom with fish paste. Didn't expect to like it this much.,Thiam Peng Tan,@thiampeng,time,was the shiitake mushroom with fish paste ,food,,0
fong-yong-tau-foo,Specialist YTF Impressive,"For some reason, ytf is food that when I see an entire shop like this, I'm more sceptical, compared to a humble stall. But this proved its merits. There's variety, they would separate fried and soup items, and there's a counter for condiments. Unusual items include carrot with fish paste and hash brown.",Thiam Peng Tan,@thiampeng,food,there 's ,,,0
fong-yong-tau-foo,Specialist YTF Impressive,"For some reason, ytf is food that when I see an entire shop like this, I'm more sceptical, compared to a humble stall. But this proved its merits. There's variety, they would separate fried and soup items, and there's a counter for condiments. Unusual items include carrot with fish paste and hash brown.",Thiam Peng Tan,@thiampeng,food,fried and soup items ,food,,0
fong-yong-tau-foo,Specialist YTF Impressive,"For some reason, ytf is food that when I see an entire shop like this, I'm more sceptical, compared to a humble stall. But this proved its merits. There's variety, they would separate fried and soup items, and there's a counter for condiments. Unusual items include carrot with fish paste and hash brown.",Thiam Peng Tan,@thiampeng,food,include carrot with fish paste ,food,,0
fong-yong-tau-foo,Yong Tau Foo With Tomyam Soup,"One of the better and more affordable yong tau foos around! We always go for their tomyam soup because it’s always consistently good. They also have spaghetti sauce, which I’ve never seen in other YTF restaurants before and will never have the courage to try 😂",Carmen Chan,@itscarmenchan,food,go for their tomyam soup because it ’s always consistently good ,food,food,1
fong-yong-tau-foo,Yong Tau Foo With Tomyam Soup,"One of the better and more affordable yong tau foos around! We always go for their tomyam soup because it’s always consistently good. They also have spaghetti sauce, which I’ve never seen in other YTF restaurants before and will never have the courage to try 😂",Carmen Chan,@itscarmenchan,food,", which i ’ve never seen in other ",,,0
food-republic-20,Laksa Yong Tau Foo,"This Yong Tau Foo has a perpetual queue and its not hard to decipher. Of course all the items are prepare fresh in house, replenished frequent and stacked sky high in the display area. I have tried the laksa today but usually i will go for their infamous clear soup broth. The clear soup base resonant a combination of high quality ikan bilis, soy bean. The ikan bilis and soy bran combo is even available along with fried chopped garlic oil at the collection area for you to add to your soup. Besides all that, you definitely have to try the chee cheong fun. It's fresh and only very limited quantity each day.",sheeling B,@Sheeling,food,tried the laksa today but usually i will go for their infamous clear soup broth ,food,,0
food-republic-20,Laksa Yong Tau Foo,"This Yong Tau Foo has a perpetual queue and its not hard to decipher. Of course all the items are prepare fresh in house, replenished frequent and stacked sky high in the display area. I have tried the laksa today but usually i will go for their infamous clear soup broth. The clear soup base resonant a combination of high quality ikan bilis, soy bean. The ikan bilis and soy bran combo is even available along with fried chopped garlic oil at the collection area for you to add to your soup. Besides all that, you definitely have to try the chee cheong fun. It's fresh and only very limited quantity each day.",sheeling B,@Sheeling,food,"base resonant a combination of high quality ikan bilis , soy bean ",food,,0
food-republic-20,Laksa Yong Tau Foo,"This Yong Tau Foo has a perpetual queue and its not hard to decipher. Of course all the items are prepare fresh in house, replenished frequent and stacked sky high in the display area. I have tried the laksa today but usually i will go for their infamous clear soup broth. The clear soup base resonant a combination of high quality ikan bilis, soy bean. The ikan bilis and soy bran combo is even available along with fried chopped garlic oil at the collection area for you to add to your soup. Besides all that, you definitely have to try the chee cheong fun. It's fresh and only very limited quantity each day.",sheeling B,@Sheeling,food,combo is even available along with fried chopped garlic oil at ,food,,0
food-republic-20,Laksa Yong Tau Foo,"This Yong Tau Foo has a perpetual queue and its not hard to decipher. Of course all the items are prepare fresh in house, replenished frequent and stacked sky high in the display area. I have tried the laksa today but usually i will go for their infamous clear soup broth. The clear soup base resonant a combination of high quality ikan bilis, soy bean. The ikan bilis and soy bran combo is even available along with fried chopped garlic oil at the collection area for you to add to your soup. Besides all that, you definitely have to try the chee cheong fun. It's fresh and only very limited quantity each day.",sheeling B,@Sheeling,food,to add to your ,,,0
food-republic-20,Laksa Yong Tau Foo,"This Yong Tau Foo has a perpetual queue and its not hard to decipher. Of course all the items are prepare fresh in house, replenished frequent and stacked sky high in the display area. I have tried the laksa today but usually i will go for their infamous clear soup broth. The clear soup base resonant a combination of high quality ikan bilis, soy bean. The ikan bilis and soy bran combo is even available along with fried chopped garlic oil at the collection area for you to add to your soup. Besides all that, you definitely have to try the chee cheong fun. It's fresh and only very limited quantity each day.",sheeling B,@Sheeling,time,perpetual queue and its not hard to decipher ,,,0
food-republic-20,"[FRoodie Alert!] Served with a ton of vegetables, Chai Original Sliced Fish Soup is also generous with their thick fish meat.","The fried fish slices, aren't coated with a thick layer of flour, which makes each bite, very meaty and enjoyable.
🔶
The Double Fish Thick Bee Hoon $6.50 which gives you both fresh fish slices as well as fried fish is very enjoyable with their servings of bitter gourd added to the mixture.
🔶
The soup used here really impresses me as it is not too salty but yet still flavourful. It is apparently cooked with fish bones, ginger, ikan bilis and yellow beans and left to simmer for about 8 hours!
🔶
Also available at the following Food Republic outlets : Parkway Parade, Shaw House, Serangoon NEX and Suntec City.
🔶
Check out #cptslowyeoxfoodrepublicsg for more of my @foodrepublicsg adventures",cptslow yeo,@cptslowyeo,food,"fried fish slices , are n't coated with a thick layer of flour ",food,,0
food-republic-20,"[FRoodie Alert!] Served with a ton of vegetables, Chai Original Sliced Fish Soup is also generous with their thick fish meat.","The fried fish slices, aren't coated with a thick layer of flour, which makes each bite, very meaty and enjoyable.
🔶
The Double Fish Thick Bee Hoon $6.50 which gives you both fresh fish slices as well as fried fish is very enjoyable with their servings of bitter gourd added to the mixture.
🔶
The soup used here really impresses me as it is not too salty but yet still flavourful. It is apparently cooked with fish bones, ginger, ikan bilis and yellow beans and left to simmer for about 8 hours!
🔶
Also available at the following Food Republic outlets : Parkway Parade, Shaw House, Serangoon NEX and Suntec City.
🔶
Check out #cptslowyeoxfoodrepublicsg for more of my @foodrepublicsg adventures",cptslow yeo,@cptslowyeo,food,which makes each bite ,food,,0
food-republic-20,"[FRoodie Alert!] Served with a ton of vegetables, Chai Original Sliced Fish Soup is also generous with their thick fish meat.","The fried fish slices, aren't coated with a thick layer of flour, which makes each bite, very meaty and enjoyable.
🔶
The Double Fish Thick Bee Hoon $6.50 which gives you both fresh fish slices as well as fried fish is very enjoyable with their servings of bitter gourd added to the mixture.
🔶
The soup used here really impresses me as it is not too salty but yet still flavourful. It is apparently cooked with fish bones, ginger, ikan bilis and yellow beans and left to simmer for about 8 hours!
🔶
Also available at the following Food Republic outlets : Parkway Parade, Shaw House, Serangoon NEX and Suntec City.
🔶
Check out #cptslowyeoxfoodrepublicsg for more of my @foodrepublicsg adventures",cptslow yeo,@cptslowyeo,food,very meaty and enjoyable ,food,food,1
food-republic-20,"[FRoodie Alert!] Served with a ton of vegetables, Chai Original Sliced Fish Soup is also generous with their thick fish meat.","The fried fish slices, aren't coated with a thick layer of flour, which makes each bite, very meaty and enjoyable.
🔶
The Double Fish Thick Bee Hoon $6.50 which gives you both fresh fish slices as well as fried fish is very enjoyable with their servings of bitter gourd added to the mixture.
🔶
The soup used here really impresses me as it is not too salty but yet still flavourful. It is apparently cooked with fish bones, ginger, ikan bilis and yellow beans and left to simmer for about 8 hours!
🔶
Also available at the following Food Republic outlets : Parkway Parade, Shaw House, Serangoon NEX and Suntec City.
🔶
Check out #cptslowyeoxfoodrepublicsg for more of my @foodrepublicsg adventures",cptslow yeo,@cptslowyeo,food,"
 🔶 ",,,0
food-republic-20,"[FRoodie Alert!] Served with a ton of vegetables, Chai Original Sliced Fish Soup is also generous with their thick fish meat.","The fried fish slices, aren't coated with a thick layer of flour, which makes each bite, very meaty and enjoyable.
🔶
The Double Fish Thick Bee Hoon $6.50 which gives you both fresh fish slices as well as fried fish is very enjoyable with their servings of bitter gourd added to the mixture.
🔶
The soup used here really impresses me as it is not too salty but yet still flavourful. It is apparently cooked with fish bones, ginger, ikan bilis and yellow beans and left to simmer for about 8 hours!
🔶
Also available at the following Food Republic outlets : Parkway Parade, Shaw House, Serangoon NEX and Suntec City.
🔶
Check out #cptslowyeoxfoodrepublicsg for more of my @foodrepublicsg adventures",cptslow yeo,@cptslowyeo,food,bee hoon $ ,food,,0
food-republic-20,"[FRoodie Alert!] Served with a ton of vegetables, Chai Original Sliced Fish Soup is also generous with their thick fish meat.","The fried fish slices, aren't coated with a thick layer of flour, which makes each bite, very meaty and enjoyable.
🔶
The Double Fish Thick Bee Hoon $6.50 which gives you both fresh fish slices as well as fried fish is very enjoyable with their servings of bitter gourd added to the mixture.
🔶
The soup used here really impresses me as it is not too salty but yet still flavourful. It is apparently cooked with fish bones, ginger, ikan bilis and yellow beans and left to simmer for about 8 hours!
🔶
Also available at the following Food Republic outlets : Parkway Parade, Shaw House, Serangoon NEX and Suntec City.
🔶
Check out #cptslowyeoxfoodrepublicsg for more of my @foodrepublicsg adventures",cptslow yeo,@cptslowyeo,food,their servings ,portion,,0
food-republic-20,"[FRoodie Alert!] Served with a ton of vegetables, Chai Original Sliced Fish Soup is also generous with their thick fish meat.","The fried fish slices, aren't coated with a thick layer of flour, which makes each bite, very meaty and enjoyable.
🔶
The Double Fish Thick Bee Hoon $6.50 which gives you both fresh fish slices as well as fried fish is very enjoyable with their servings of bitter gourd added to the mixture.
🔶
The soup used here really impresses me as it is not too salty but yet still flavourful. It is apparently cooked with fish bones, ginger, ikan bilis and yellow beans and left to simmer for about 8 hours!
🔶
Also available at the following Food Republic outlets : Parkway Parade, Shaw House, Serangoon NEX and Suntec City.
🔶
Check out #cptslowyeoxfoodrepublicsg for more of my @foodrepublicsg adventures",cptslow yeo,@cptslowyeo,food,bitter gourd added to ,food,,0
food-republic-20,"[FRoodie Alert!] Served with a ton of vegetables, Chai Original Sliced Fish Soup is also generous with their thick fish meat.","The fried fish slices, aren't coated with a thick layer of flour, which makes each bite, very meaty and enjoyable.
🔶
The Double Fish Thick Bee Hoon $6.50 which gives you both fresh fish slices as well as fried fish is very enjoyable with their servings of bitter gourd added to the mixture.
🔶
The soup used here really impresses me as it is not too salty but yet still flavourful. It is apparently cooked with fish bones, ginger, ikan bilis and yellow beans and left to simmer for about 8 hours!
🔶
Also available at the following Food Republic outlets : Parkway Parade, Shaw House, Serangoon NEX and Suntec City.
🔶
Check out #cptslowyeoxfoodrepublicsg for more of my @foodrepublicsg adventures",cptslow yeo,@cptslowyeo,food,used here really impresses me as it ,food,food,1
food-republic-20,"[FRoodie Alert!] Served with a ton of vegetables, Chai Original Sliced Fish Soup is also generous with their thick fish meat.","The fried fish slices, aren't coated with a thick layer of flour, which makes each bite, very meaty and enjoyable.
🔶
The Double Fish Thick Bee Hoon $6.50 which gives you both fresh fish slices as well as fried fish is very enjoyable with their servings of bitter gourd added to the mixture.
🔶
The soup used here really impresses me as it is not too salty but yet still flavourful. It is apparently cooked with fish bones, ginger, ikan bilis and yellow beans and left to simmer for about 8 hours!
🔶
Also available at the following Food Republic outlets : Parkway Parade, Shaw House, Serangoon NEX and Suntec City.
🔶
Check out #cptslowyeoxfoodrepublicsg for more of my @foodrepublicsg adventures",cptslow yeo,@cptslowyeo,food,not too salty but yet still flavourful ,food,food,1
food-republic-20,Fish Soup,"Feeling cold?
Sliced Salmon Fish Bee Hoon Soup 三文鱼片粗米粉 (S$6.50)
Bittergourd Double Fish Bee Hoon Soup 苦瓜双鱼米粉 (S$5.30)
Mini Steamboat Tom Yam Seafood Soup 迷你冬炎海鲜锅 (S$7)
Available at Chai's Original Fish 🐟Soup in @FoodRepublicSG , level 4 of @CausewayPointSG will be able to warm you up.
|
Chai's Original Fish Soup 财正宗鱼片汤
Address 🏠 : Food Republic @ Causeway Point , 1 Woodlands Square, # 04-01/04 Causeway Point Shopping Centre, Singapore 🇸🇬 738 099
MRT 🚇 : Woodlands (NS9)",Doreen Tan,@alamakgirl,food,sliced salmon fish bee hoon soup 三文鱼片粗米粉 ( ,food,,0
food-republic-20,Fish Soup,"Feeling cold?
Sliced Salmon Fish Bee Hoon Soup 三文鱼片粗米粉 (S$6.50)
Bittergourd Double Fish Bee Hoon Soup 苦瓜双鱼米粉 (S$5.30)
Mini Steamboat Tom Yam Seafood Soup 迷你冬炎海鲜锅 (S$7)
Available at Chai's Original Fish 🐟Soup in @FoodRepublicSG , level 4 of @CausewayPointSG will be able to warm you up.
|
Chai's Original Fish Soup 财正宗鱼片汤
Address 🏠 : Food Republic @ Causeway Point , 1 Woodlands Square, # 04-01/04 Causeway Point Shopping Centre, Singapore 🇸🇬 738 099
MRT 🚇 : Woodlands (NS9)",Doreen Tan,@alamakgirl,food,") 
 ",,,0
food-republic-20,Fish Soup,"Feeling cold?
Sliced Salmon Fish Bee Hoon Soup 三文鱼片粗米粉 (S$6.50)
Bittergourd Double Fish Bee Hoon Soup 苦瓜双鱼米粉 (S$5.30)
Mini Steamboat Tom Yam Seafood Soup 迷你冬炎海鲜锅 (S$7)
Available at Chai's Original Fish 🐟Soup in @FoodRepublicSG , level 4 of @CausewayPointSG will be able to warm you up.
|
Chai's Original Fish Soup 财正宗鱼片汤
Address 🏠 : Food Republic @ Causeway Point , 1 Woodlands Square, # 04-01/04 Causeway Point Shopping Centre, Singapore 🇸🇬 738 099
MRT 🚇 : Woodlands (NS9)",Doreen Tan,@alamakgirl,food,original fish 🐟 ,food,,0
food-republic-20,Fish Soup,"Feeling cold?
Sliced Salmon Fish Bee Hoon Soup 三文鱼片粗米粉 (S$6.50)
Bittergourd Double Fish Bee Hoon Soup 苦瓜双鱼米粉 (S$5.30)
Mini Steamboat Tom Yam Seafood Soup 迷你冬炎海鲜锅 (S$7)
Available at Chai's Original Fish 🐟Soup in @FoodRepublicSG , level 4 of @CausewayPointSG will be able to warm you up.
|
Chai's Original Fish Soup 财正宗鱼片汤
Address 🏠 : Food Republic @ Causeway Point , 1 Woodlands Square, # 04-01/04 Causeway Point Shopping Centre, Singapore 🇸🇬 738 099
MRT 🚇 : Woodlands (NS9)",Doreen Tan,@alamakgirl,food,"in @foodrepublicsg , level 4 of @causewaypointsg will be able to warm you up ",food,,0
food-republic-20,Fish Soup,"Feeling cold?
Sliced Salmon Fish Bee Hoon Soup 三文鱼片粗米粉 (S$6.50)
Bittergourd Double Fish Bee Hoon Soup 苦瓜双鱼米粉 (S$5.30)
Mini Steamboat Tom Yam Seafood Soup 迷你冬炎海鲜锅 (S$7)
Available at Chai's Original Fish 🐟Soup in @FoodRepublicSG , level 4 of @CausewayPointSG will be able to warm you up.
|
Chai's Original Fish Soup 财正宗鱼片汤
Address 🏠 : Food Republic @ Causeway Point , 1 Woodlands Square, # 04-01/04 Causeway Point Shopping Centre, Singapore 🇸🇬 738 099
MRT 🚇 : Woodlands (NS9)",Doreen Tan,@alamakgirl,food,address 🏠 : food republic @ causeway point ,food,,0
food-republic-20,Fish Soup,"Feeling cold?
Sliced Salmon Fish Bee Hoon Soup 三文鱼片粗米粉 (S$6.50)
Bittergourd Double Fish Bee Hoon Soup 苦瓜双鱼米粉 (S$5.30)
Mini Steamboat Tom Yam Seafood Soup 迷你冬炎海鲜锅 (S$7)
Available at Chai's Original Fish 🐟Soup in @FoodRepublicSG , level 4 of @CausewayPointSG will be able to warm you up.
|
Chai's Original Fish Soup 财正宗鱼片汤
Address 🏠 : Food Republic @ Causeway Point , 1 Woodlands Square, # 04-01/04 Causeway Point Shopping Centre, Singapore 🇸🇬 738 099
MRT 🚇 : Woodlands (NS9)",Doreen Tan,@alamakgirl,food,1 woodlands square ,,,0
food-republic-20,YTF,"My go-to meal at CWP: yong tau fu at the food court. Love the soup, the chilli and the fried tau kee 🤤",Jasmine L.,@Jasraine,food,"love the soup , ",food,food,1
food-republic-20,YTF,"My go-to meal at CWP: yong tau fu at the food court. Love the soup, the chilli and the fried tau kee 🤤",Jasmine L.,@Jasraine,food,chilli and ,food,,0
four-seasons-durians-nex,Mao Shan Wang Softserve for this Monday blue ~.,".
Why the portion so little now ah ma de !",Wee Guan Fish,@weeatfish,portion,so little ,portion,portion,-1
four-seasons-durians-nex,Mini Bomb,"Premium Mini Durian Puffs (20pcs)
Available at @fourseasonsdurians
Slightly more on the sweet side.
Note 📝 : Special price for group buy. free Delivery with minimum S$250 order",Doreen Tan,@alamakgirl,food,"mini durian puffs ( 20pcs ) 
 available at @fourseasonsdurians ",food,,0
four-seasons-durians-nex,Mini Bomb,"Premium Mini Durian Puffs (20pcs)
Available at @fourseasonsdurians
Slightly more on the sweet side.
Note 📝 : Special price for group buy. free Delivery with minimum S$250 order",Doreen Tan,@alamakgirl,food,slightly more on the sweet side ,food,,0
four-seasons-durians-nex,Mini Bomb,"Premium Mini Durian Puffs (20pcs)
Available at @fourseasonsdurians
Slightly more on the sweet side.
Note 📝 : Special price for group buy. free Delivery with minimum S$250 order",Doreen Tan,@alamakgirl,price,special price for group buy ,price,,0
french-fold,Galettes: No. 4,"Don’t be deceived by this image because it was really filling! Perfect blend of buckwheat, ham, mushroom and favourite oozing egg! If this isn’t the place that serves the best French crepes, let me know where else!",Jo Tay,@jo_tay,food,"perfect blend of buckwheat , ham ",food,food,1
french-fold,Galettes: No. 4,"Don’t be deceived by this image because it was really filling! Perfect blend of buckwheat, ham, mushroom and favourite oozing egg! If this isn’t the place that serves the best French crepes, let me know where else!",Jo Tay,@jo_tay,food,mushroom and favourite oozing egg ,food,,0
french-fold,no. 18 crêpe,"artisanal manuka honey, roasted buckwheat seeds, Birds of Paradise’s hojicha seasalt ice cream ($10)
my friend enjoyed this but i found it rather forgettable. i appreciated the addition of the crunchy buckwheat seeds, which provided a welcomed textural contrast to the crêpe and ice cream. that said, i’d say skip this and try the other crêpes or savoury galettes!!",: ),@yumeatssg,food,", roasted buckwheat seeds ",food,,0
french-fold,no. 18 crêpe,"artisanal manuka honey, roasted buckwheat seeds, Birds of Paradise’s hojicha seasalt ice cream ($10)
my friend enjoyed this but i found it rather forgettable. i appreciated the addition of the crunchy buckwheat seeds, which provided a welcomed textural contrast to the crêpe and ice cream. that said, i’d say skip this and try the other crêpes or savoury galettes!!",: ),@yumeatssg,food,"birds of paradise ’s hojicha seasalt ice cream ( $ 10 ) 
 my friend enjoyed this but i found it rather forgettable ",food,,0
french-fold,Not Amazing Yet Overpriced,"This place has a great ambience due to its location and interior design! For savoury, we ordered No. 7 and 9 and both had really interesting flavours that pushed the boundaries of what a crepe could do. I liked how buckwheat crepe provide a crispy texture to the fillings it contains.
No. 7: The French pork sausage stole the show by balancing the right amount of saltiness with the neutral flavour of the crepe. However, one could not really taste the “onion confit marinated
in cider, old style mustard cream, comte cheese”, which was a shame. The cream on top honestly just tasted like mayonnaise. 6.5/10
No. 9: Slightly inferior as the filling tasted like rösti with carbonara sauce. The Bayonne ham was nice though. Same thing as No. 7, the description of the dish promised a whole lot more than what was delivered. 6/10
For sweet crepe we ordered No. 19, which was with chestnut cream and mascarpone. The chestnut cream was basically an elevated kaya jam with a nutty aftertaste. The mascarpone was more like a whipped cream than cheese. 5/10, would not recommend.
Very disappointed and doubtful that the crepes contained the ingredients it described (“marinated in cider”, “white wine pickled”?). For three crepes, the bill came up to be slightly more than $60. My main complaint would be that the prices are very steep and honestly, overpriced for food that sounds nicer than it tastes. Great place for one who wants to try French crepes but unlikely to come back again. You’re better off trying their sister restaurant Merci Marcel (which is average at best so that’s saying something).",Jia Yi,@jiayi492,food,ordered no ,,,0
french-fold,Not Amazing Yet Overpriced,"This place has a great ambience due to its location and interior design! For savoury, we ordered No. 7 and 9 and both had really interesting flavours that pushed the boundaries of what a crepe could do. I liked how buckwheat crepe provide a crispy texture to the fillings it contains.
No. 7: The French pork sausage stole the show by balancing the right amount of saltiness with the neutral flavour of the crepe. However, one could not really taste the “onion confit marinated
in cider, old style mustard cream, comte cheese”, which was a shame. The cream on top honestly just tasted like mayonnaise. 6.5/10
No. 9: Slightly inferior as the filling tasted like rösti with carbonara sauce. The Bayonne ham was nice though. Same thing as No. 7, the description of the dish promised a whole lot more than what was delivered. 6/10
For sweet crepe we ordered No. 19, which was with chestnut cream and mascarpone. The chestnut cream was basically an elevated kaya jam with a nutty aftertaste. The mascarpone was more like a whipped cream than cheese. 5/10, would not recommend.
Very disappointed and doubtful that the crepes contained the ingredients it described (“marinated in cider”, “white wine pickled”?). For three crepes, the bill came up to be slightly more than $60. My main complaint would be that the prices are very steep and honestly, overpriced for food that sounds nicer than it tastes. Great place for one who wants to try French crepes but unlikely to come back again. You’re better off trying their sister restaurant Merci Marcel (which is average at best so that’s saying something).",Jia Yi,@jiayi492,food,liked how buckwheat crepe ,food,food,1
french-fold,Not Amazing Yet Overpriced,"This place has a great ambience due to its location and interior design! For savoury, we ordered No. 7 and 9 and both had really interesting flavours that pushed the boundaries of what a crepe could do. I liked how buckwheat crepe provide a crispy texture to the fillings it contains.
No. 7: The French pork sausage stole the show by balancing the right amount of saltiness with the neutral flavour of the crepe. However, one could not really taste the “onion confit marinated
in cider, old style mustard cream, comte cheese”, which was a shame. The cream on top honestly just tasted like mayonnaise. 6.5/10
No. 9: Slightly inferior as the filling tasted like rösti with carbonara sauce. The Bayonne ham was nice though. Same thing as No. 7, the description of the dish promised a whole lot more than what was delivered. 6/10
For sweet crepe we ordered No. 19, which was with chestnut cream and mascarpone. The chestnut cream was basically an elevated kaya jam with a nutty aftertaste. The mascarpone was more like a whipped cream than cheese. 5/10, would not recommend.
Very disappointed and doubtful that the crepes contained the ingredients it described (“marinated in cider”, “white wine pickled”?). For three crepes, the bill came up to be slightly more than $60. My main complaint would be that the prices are very steep and honestly, overpriced for food that sounds nicer than it tastes. Great place for one who wants to try French crepes but unlikely to come back again. You’re better off trying their sister restaurant Merci Marcel (which is average at best so that’s saying something).",Jia Yi,@jiayi492,food,stole the show by balancing ,food,food,1
french-fold,Not Amazing Yet Overpriced,"This place has a great ambience due to its location and interior design! For savoury, we ordered No. 7 and 9 and both had really interesting flavours that pushed the boundaries of what a crepe could do. I liked how buckwheat crepe provide a crispy texture to the fillings it contains.
No. 7: The French pork sausage stole the show by balancing the right amount of saltiness with the neutral flavour of the crepe. However, one could not really taste the “onion confit marinated
in cider, old style mustard cream, comte cheese”, which was a shame. The cream on top honestly just tasted like mayonnaise. 6.5/10
No. 9: Slightly inferior as the filling tasted like rösti with carbonara sauce. The Bayonne ham was nice though. Same thing as No. 7, the description of the dish promised a whole lot more than what was delivered. 6/10
For sweet crepe we ordered No. 19, which was with chestnut cream and mascarpone. The chestnut cream was basically an elevated kaya jam with a nutty aftertaste. The mascarpone was more like a whipped cream than cheese. 5/10, would not recommend.
Very disappointed and doubtful that the crepes contained the ingredients it described (“marinated in cider”, “white wine pickled”?). For three crepes, the bill came up to be slightly more than $60. My main complaint would be that the prices are very steep and honestly, overpriced for food that sounds nicer than it tastes. Great place for one who wants to try French crepes but unlikely to come back again. You’re better off trying their sister restaurant Merci Marcel (which is average at best so that’s saying something).",Jia Yi,@jiayi492,food,right amount of saltiness with ,food,,0
