restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,phrase_emoticon_generic,phrase_emoticon_unique,phrase_stem_emoticon_generic,phrase_lemma_emoticon_generic,phrase_stem_emoticon_unique,phrase_lemma_emoticon_unique,label
eleven-strands,Wagyu Beef Burger ($25),Katty L.,food,wagyu beef burger wagyu fries undercooked,wagyu beef burger wagyu fry undercooked,wagyu beef burger wagyu fri undercook,wagyu beef burger wagyu fries undercooked,wagyu beef burger wagyu fries undercooked,wagyu beef burger wagyu fri undercook,wagyu beef burger wagyu fry undercooked,wagyu beef burger wagyu fri undercook,wagyu beef burger wagyu fry undercooked,-1.0
eleven-strands,White Crabmeat Pasta,Thiam Peng Tan,food,like overrated bland,like overrated bland,like overr bland,like overrated bland,like overrated bland,like overr bland,like overrated bland,like overr bland,like overrated bland,-1.0
eleven-strands,White Crabmeat Pasta,Thiam Peng Tan,portion,homemade tagliatelle generous crabmeat,homemade tagliatelle generous crabmeat,homemad tagliatel gener crabmeat,homemade tagliatelle generous crabmeat,homemade tagliatelle generous crabmeat,homemad tagliatel gener crabmeat,homemade tagliatelle generous crabmeat,homemad tagliatel gener crabmeat,homemade tagliatelle generous crabmeat,1.0
eleven-strands,White Crabmeat Pasta,Thiam Peng Tan,price,overpriced pasta,overpriced pasta,overpr pasta,overpriced pasta,overpriced pasta,overpr pasta,overpriced pasta,overpr pasta,overpriced pasta,-1.0
eleven-strands,nice cafe!,Kai Lin Tay,food,crabmeat pasta white wine sauce pick not available short rib got prawn aglio tasted alright visiting recommend food ordered,crabmeat pasta white wine sauce pick not available short rib got prawn aglio tasted alright visiting recommend food ordered,crabmeat pasta white wine sauc pick not avail short rib got prawn aglio tast alright visit recommend food order,crabmeat pasta white wine sauce pick not available short rib got prawn aglio tasted alright visiting recommend food ordered,crabmeat pasta white wine sauce pick not available short rib got prawn aglio tasted alright visiting recommend food ordered,crabmeat pasta white wine sauc pick not avail short rib got prawn aglio tast alright visit recommend food order,crabmeat pasta white wine sauce pick not available short rib got prawn aglio tasted alright visiting recommend food ordered,crabmeat pasta white wine sauc pick not avail short rib got prawn aglio tast alright visit recommend food order,crabmeat pasta white wine sauce pick not available short rib got prawn aglio tasted alright visiting recommend food ordered,1.0
eleven-strands,nice cafe!,Kai Lin Tay,portion,generous lot,generous lot,gener lot,generous lot,generous lot,gener lot,generous lot,gener lot,generous lot,1.0
eleven-strands,orange bread pudding ($14) & mocha ($6.50),Kait & Merv,ambience,enjoy food place,enjoy food place,enjoy food place,enjoy food place,enjoy food place,enjoy food place,enjoy food place,enjoy food place,enjoy food place,1.0
eleven-strands,orange bread pudding ($14) & mocha ($6.50),Kait & Merv,food,mocha orange brioche underwhelming toasted bread drinking coffee,mocha orange brioche underwhelming toasted bread drinking coffee,mocha orang brioch underwhelm toast bread drink coffe,mocha orange brioche underwhelming toasted bread drinking coffee,mocha orange brioche underwhelming toasted bread drinking coffee,mocha orang brioch underwhelm toast bread drink coffe,mocha orange brioche underwhelming toasted bread drinking coffee,mocha orang brioch underwhelm toast bread drink coffe,mocha orange brioche underwhelming toasted bread drinking coffee,-1.0
eleven-strands,orange bread pudding ($14) & mocha ($6.50),Kait & Merv,price,mediocre tasting definitely not worth cost,mediocre tasting definitely not worth cost,mediocr tast definit not worth cost,mediocre tasting definitely not worth cost,mediocre tasting definitely not worth cost,mediocr tast definit not worth cost,mediocre tasting definitely not worth cost,mediocr tast definit not worth cost,mediocre tasting definitely not worth cost,-1.0
enak-enak-hongkong-tea-houseeast-coast,Hong Kong Tea House,Linda Sonia,food,house lychee lime sour plum,house lychee lime sour plum,hous lyche lime sour plum,house lychee lime sour plum,house lychee lime sour plum,hous lyche lime sour plum,house lychee lime sour plum,hous lyche lime sour plum,house lychee lime sour plum,0.0
fatburger-velocity,"Burgers, Milkshake, Buffalo Wings & Fries",Hungry Ghost,ambience,casual restaurant chain serving,casual restaurant chain serving,casual restaur chain serv,casual restaurant chain serving,casual restaurant chain serving,casual restaur chain serv,casual restaurant chain serving,casual restaur chain serv,casual restaurant chain serving,0.0
fatburger-velocity,"Burgers, Milkshake, Buffalo Wings & Fries",Hungry Ghost,food,burgers order burgers milkshakes,burger order burger milkshake,burger order burger milkshak,burgers order burgers milkshakes,burgers order burgers milkshakes,burger order burger milkshak,burger order burger milkshake,burger order burger milkshak,burger order burger milkshake,0.0
fatburger-velocity,"Fatburger Singapore @fatburgersg launches the Impossible Burger at Impossible Prices
_
Come get your Impossible Burger at impossible price only at @fatburgersg
_
Following its successful launch at all Fatburger locations in the United States, @fatburgersg is proud to be the first international fast-casual chain locally to debut the famous plant-based burgers, & to serve up the first ever customisable Impossible Burger at its halal-certified restaurants.",Alex Loh,food,impossible burger fatburgersg halal certified restaurants choice fresh ingredients mayo sandwiched squishy brioche buns impossible burger fresh ingredients,impossible burger fatburgersg halal certified restaurant choice fresh ingredient mayo sandwiched squishy brioche bun impossible burger fresh ingredient,imposs burger fatburgersg halal certifi restaur choic fresh ingredi mayo sandwich squishi brioch bun imposs burger fresh ingredi,impossible burger fatburgersg halal certified restaurants choice fresh ingredients mayo sandwiched squishy brioche buns impossible burger fresh ingredients,impossible burger fatburgersg halal certified restaurants choice fresh ingredients mayo sandwiched squishy brioche buns impossible burger fresh ingredients,imposs burger fatburgersg halal certifi restaur choic fresh ingredi mayo sandwich squishi brioch bun imposs burger fresh ingredi,impossible burger fatburgersg halal certified restaurant choice fresh ingredient mayo sandwiched squishy brioche bun impossible burger fresh ingredient,imposs burger fatburgersg halal certifi restaur choic fresh ingredi mayo sandwich squishi brioch bun imposs burger fresh ingredi,impossible burger fatburgersg halal certified restaurant choice fresh ingredient mayo sandwiched squishy brioche bun impossible burger fresh ingredient,0.0
fatburger-velocity,"Fatburger Singapore @fatburgersg launches the Impossible Burger at Impossible Prices
_
Come get your Impossible Burger at impossible price only at @fatburgersg
_
Following its successful launch at all Fatburger locations in the United States, @fatburgersg is proud to be the first international fast-casual chain locally to debut the famous plant-based burgers, & to serve up the first ever customisable Impossible Burger at its halal-certified restaurants.",Alex Loh,price,prices come price,price come price,price come price,prices come price,prices come price,price come price,price come price,price come price,price come price,0.0
fatburger-velocity,Fatburger's Mega Meal (Deliveroo) $25,K T,food,original cheeseburger skinny fries pcs bone wings bbq sauce strawberry milkshake,original cheeseburger skinny fry pc bone wing bbq sauce strawberry milkshake,origin cheeseburg skinni fri pc bone wing bbq sauc strawberri milkshak,original cheeseburger skinny fries pcs bone wings bbq sauce strawberry milkshake,original cheeseburger skinny fries pcs bone wings bbq sauce strawberry milkshake,origin cheeseburg skinni fri pc bone wing bbq sauc strawberri milkshak,original cheeseburger skinny fry pc bone wing bbq sauce strawberry milkshake,origin cheeseburg skinni fri pc bone wing bbq sauc strawberri milkshak,original cheeseburger skinny fry pc bone wing bbq sauce strawberry milkshake,0.0
fatburger-velocity,Fatburgers!,Daisy S.,food,single fatburger meal onion rings automatically add slice cheese patty depending burger juicy rings crunchy gripe needed sauce,single fatburger meal onion ring automatically add slice cheese patty depending burger juicy ring crunchy gripe needed sauce,singl fatburg meal onion ring automat add slice chees patti depend burger juici ring crunchi gripe need sauc,single fatburger meal onion rings automatically add slice cheese patty depending burger juicy rings crunchy gripe needed sauce,single fatburger meal onion rings automatically add slice cheese patty depending burger juicy rings crunchy gripe needed sauce,singl fatburg meal onion ring automat add slice chees patti depend burger juici ring crunchi gripe need sauc,single fatburger meal onion ring automatically add slice cheese patty depending burger juicy ring crunchy gripe needed sauce,singl fatburg meal onion ring automat add slice chees patti depend burger juici ring crunchi gripe need sauc,single fatburger meal onion ring automatically add slice cheese patty depending burger juicy ring crunchy gripe needed sauce,0.0
fatburger-velocity,Onion Rings from Fatburger!,halfeaten (Ella),food,rings fatburger thought pretty underwhelming compared hype real onion batter tasted like overfried refried serving hard getting burger set refried serving hard,ring fatburger thought pretty underwhelming compared hype real onion batter tasted like overfried refried serving hard getting burger set refried serving hard,ring fatburg thought pretti underwhelm compar hype real onion batter tast like overfri refri serv hard get burger set refri serv hard,rings fatburger thought pretty underwhelming compared hype real onion batter tasted like overfried refried serving hard getting burger set refried serving hard,rings fatburger thought pretty underwhelming compared hype real onion batter tasted like overfried refried serving hard getting burger set refried serving hard,ring fatburg thought pretti underwhelm compar hype real onion batter tast like overfri refri serv hard get burger set refri serv hard,ring fatburger thought pretty underwhelming compared hype real onion batter tasted like overfried refried serving hard getting burger set refried serving hard,ring fatburg thought pretti underwhelm compar hype real onion batter tast like overfri refri serv hard get burger set refri serv hard,ring fatburger thought pretty underwhelming compared hype real onion batter tasted like overfried refried serving hard getting burger set refried serving hard,-1.0
fish-co-4,Fried Calamari,Natalia Bloom,food,crispy outside delicious,crispy outside delicious,crispi outsid delici,crispy outside delicious,crispy outside delicious,crispi outsid delici,crispy outside delicious,crispi outsid delici,crispy outside delicious,1.0
frenzlink-cafeteria,The $2 Kopitiam in CBD with Noodles Selling at $2 Only!,Maureen Ow,food,different noodle mee siam prawn noodles wanton noddles bak chor,different noodle mee siam prawn noodle wanton noddle bak chor,differ noodl mee siam prawn noodl wanton noddl bak chor,different noodle mee siam prawn noodles wanton noddles bak chor,different noodle mee siam prawn noodles wanton noddles bak chor,differ noodl mee siam prawn noodl wanton noddl bak chor,different noodle mee siam prawn noodle wanton noddle bak chor,differ noodl mee siam prawn noodl wanton noddl bak chor,different noodle mee siam prawn noodle wanton noddle bak chor,0.0
geylang-lorong-9-beef-kway-teow,Beef Hor Fun,Darren T,food,good cheap succulent yes singaporeans eat food good,good cheap succulent yes singaporean eat food good,good cheap succul ye singaporean eat food good,good cheap succulent yes singaporeans eat food good,good cheap succulent yes singaporeans eat food good,good cheap succul ye singaporean eat food good,good cheap succulent yes singaporean eat food good,good cheap succul ye singaporean eat food good,good cheap succulent yes singaporean eat food good,1.0
geylang-lorong-9-beef-kway-teow,Beef Hor Fun,Darren T,portion,small portion,small portion,small portion,small portion,small portion,small portion,small portion,small portion,small portion,-1.0
geylang-lorong-9-beef-kway-teow,Beef Hor Fun,Darren T,price,good cheap good cheap,good cheap good cheap,good cheap good cheap,good cheap good cheap,good cheap good cheap,good cheap good cheap,good cheap good cheap,good cheap good cheap,good cheap good cheap,1.0
geylang-lorong-9-beef-kway-teow,Beef hor fun / kway teow...,Saunda Ng,food,hor fun kway teow,hor fun kway teow,hor fun kway teow,hor fun kway teow,hor fun kway teow,hor fun kway teow,hor fun kway teow,hor fun kway teow,hor fun kway teow,0.0
geylang-lorong-9-beef-kway-teow,Geylang // Beef Horfun,Eatssentially .,food,beef horfun says menu worth sambal potato leaves,beef horfun say menu worth sambal potato leaf,beef horfun say menu worth sambal potato leav,beef horfun says menu worth sambal potato leaves,beef horfun says menu worth sambal potato leaves,beef horfun say menu worth sambal potato leav,beef horfun say menu worth sambal potato leaf,beef horfun say menu worth sambal potato leav,beef horfun say menu worth sambal potato leaf,1.0
geylang-lorong-9-beef-kway-teow,Geylang // Beef Horfun,Eatssentially .,portion,portion small portion,portion small portion,portion small portion,portion small portion,portion small portion,portion small portion,portion small portion,portion small portion,portion small portion,-1.0
geylang-lorong-9-beef-kway-teow,Geylang // Beef Horfun,Eatssentially .,time,waiting time,waiting time,wait time,waiting time,waiting time,wait time,waiting time,wait time,waiting time,0.0
geylang-lorong-9-beef-kway-teow,Late night supper!,Live2 eatntravel,food,horfun slippery smooth pity tenderiser beef salted yolk prawns prawn rolls taste pretty average,horfun slippery smooth pity tenderiser beef salted yolk prawn prawn roll taste pretty average,horfun slipperi smooth piti tenderis beef salt yolk prawn prawn roll tast pretti averag,horfun slippery smooth pity tenderiser beef salted yolk prawns prawn rolls taste pretty average,horfun slippery smooth pity tenderiser beef salted yolk prawns prawn rolls taste pretty average,horfun slipperi smooth piti tenderis beef salt yolk prawn prawn roll tast pretti averag,horfun slippery smooth pity tenderiser beef salted yolk prawn prawn roll taste pretty average,horfun slipperi smooth piti tenderis beef salt yolk prawn prawn roll tast pretti averag,horfun slippery smooth pity tenderiser beef salted yolk prawn prawn roll taste pretty average,0.0
geylang-lorong-9-beef-kway-teow,Normal Plate Of Beef Hor Fun,Wai Sek Mao (Glutton Cat),food,hor funnot sure famous special,hor funnot sure famous special,hor funnot sure famou special,hor funnot sure famous special,hor funnot sure famous special,hor funnot sure famou special,hor funnot sure famous special,hor funnot sure famou special,hor funnot sure famous special,0.0
geylang-lorong-9-beef-kway-teow,"Once upon a time, this beef horfun was the favorite of many including me.",Kris Lim,food,horfun favorite including noodlelover beefhorfun hungrygowhere burpplemessyeats time beef horfun favorite,horfun favorite including noodlelover beefhorfun hungrygowhere burpplemessyeats time beef horfun favorite,horfun favorit includ noodlelov beefhorfun hungrygowher burpplemessyeat time beef horfun favorit,horfun favorite including noodlelover beefhorfun hungrygowhere burpplemessyeats time beef horfun favorite,horfun favorite including noodlelover beefhorfun hungrygowhere burpplemessyeats time beef horfun favorite,horfun favorit includ noodlelov beefhorfun hungrygowher burpplemessyeat time beef horfun favorit,horfun favorite including noodlelover beefhorfun hungrygowhere burpplemessyeats time beef horfun favorite,horfun favorit includ noodlelov beefhorfun hungrygowher burpplemessyeat time beef horfun favorit,horfun favorite including noodlelover beefhorfun hungrygowhere burpplemessyeats time beef horfun favorite,1.0
geylang-lorong-9-beef-kway-teow,"Once upon a time, this beef horfun was the favorite of many including me.",Kris Lim,portion,green veges miserable piece,green veges miserable piece,green vege miser piec,green veges miserable piece,green veges miserable piece,green vege miser piec,green veges miserable piece,green vege miser piec,green veges miserable piece,-1.0
geylang-lorong-9-beef-kway-teow,"Once upon a time, this beef horfun was the favorite of many including me.",Kris Lim,time,queue wait tables,queue wait table,queue wait tabl,queue wait tables,queue wait tables,queue wait tabl,queue wait table,queue wait tabl,queue wait table,0.0
geylang-lorong-9-beef-kway-teow,"Singapore food hunt 📌 [Aljunied, Singapore 🇸🇬]👇🏻#oneadayinSG
———————————————
✔️ Beef Crispy Noodle, S$7
✔️ Beef Hor Fun, S$7
✔️ Sambal Kang Kung, S$12
.",oneaday photologue,food,beef crispy noodle hor fun sambal kang kung nice,beef crispy noodle hor fun sambal kang kung nice,beef crispi noodl hor fun sambal kang kung nice,beef crispy noodle hor fun sambal kang kung nice,beef crispy noodle hor fun sambal kang kung nice,beef crispi noodl hor fun sambal kang kung nice,beef crispy noodle hor fun sambal kang kung nice,beef crispi noodl hor fun sambal kang kung nice,beef crispy noodle hor fun sambal kang kung nice,1.0
globalkitchens,Create Kitchen @ Savourworld,Natalie L,food,pricey bowl food good,pricey bowl food good,pricey bowl food good,pricey bowl food good,pricey bowl food good,pricey bowl food good,pricey bowl food good,pricey bowl food good,pricey bowl food good,0.0
globalkitchens,Create Kitchen @ Savourworld,Natalie L,portion,generous portion rice generous portion rice,generous portion rice generous portion rice,gener portion rice gener portion rice,generous portion rice generous portion rice,generous portion rice generous portion rice,gener portion rice gener portion rice,generous portion rice generous portion rice,gener portion rice gener portion rice,generous portion rice generous portion rice,1.0
globalkitchens,Create Kitchen @ Savourworld,Natalie L,price,little pricey bowl food good pricey bowl food good,little pricey bowl food good pricey bowl food good,littl pricey bowl food good pricey bowl food good,little pricey bowl food good pricey bowl food good,little pricey bowl food good pricey bowl food good,littl pricey bowl food good pricey bowl food good,little pricey bowl food good pricey bowl food good,littl pricey bowl food good pricey bowl food good,little pricey bowl food good pricey bowl food good,0.0
globalkitchens,Lunch out today after client meeting.,Lynette Tan,food,familiar diy salad abt choice adding hot mains like thai basil pork stirfry noodles,familiar diy salad abt choice adding hot main like thai basil pork stirfry noodle,familiar diy salad abt choic ad hot main like thai basil pork stirfri noodl,familiar diy salad abt choice adding hot mains like thai basil pork stirfry noodles,familiar diy salad abt choice adding hot mains like thai basil pork stirfry noodles,familiar diy salad abt choic ad hot main like thai basil pork stirfri noodl,familiar diy salad abt choice adding hot main like thai basil pork stirfry noodle,familiar diy salad abt choic ad hot main like thai basil pork stirfri noodl,familiar diy salad abt choice adding hot main like thai basil pork stirfry noodle,0.0
globalkitchens,Truffle noodles with pork lard!,Meryl Min,food,truffle noodles,truffle noodle,truffl noodl,truffle noodles,truffle noodles,truffl noodl,truffle noodle,truffl noodl,truffle noodle,0.0
harrianns-suntec,4⭐ One of my favourite laksa cos the gravy is so thick.,Jerlin Tan,food,favourite laksa cos gravy scallop laksa changed normal,favourite laksa co gravy scallop laksa changed normal,favourit laksa co gravi scallop laksa chang normal,favourite laksa cos gravy scallop laksa changed normal,favourite laksa cos gravy scallop laksa changed normal,favourit laksa co gravi scallop laksa chang normal,favourite laksa co gravy scallop laksa changed normal,favourit laksa co gravi scallop laksa chang normal,favourite laksa co gravy scallop laksa changed normal,1.0
harrianns-suntec,Kueh Salat ($1.10),Mu 🥐,food,glutinous rice layers neither firm,glutinous rice layer neither firm,glutin rice layer neither firm,glutinous rice layers neither firm,glutinous rice layers neither firm,glutin rice layer neither firm,glutinous rice layer neither firm,glutin rice layer neither firm,glutinous rice layer neither firm,0.0
harrianns-suntec,Ondeh Gula Melaka,Yan Fang Lim,food,slight coconut fragrant,slight coconut fragrant,slight coconut fragrant,slight coconut fragrant,slight coconut fragrant,slight coconut fragrant,slight coconut fragrant,slight coconut fragrant,slight coconut fragrant,1.0
harrianns-suntec,Salted Vegetable Duck Soup,Loong Wye & Michelle Kwan,food,vegetable duck soupsalted soup set not tough comes cup tea coffee calamansi juice comes cup tea coffee calamansi juice duck meat tough,vegetable duck soupsalted soup set not tough come cup tea coffee calamansi juice come cup tea coffee calamansi juice duck meat tough,veget duck soupsalt soup set not tough come cup tea coffe calamansi juic come cup tea coffe calamansi juic duck meat tough,vegetable duck soupsalted soup set not tough comes cup tea coffee calamansi juice comes cup tea coffee calamansi juice duck meat tough,vegetable duck soupsalted soup set not tough comes cup tea coffee calamansi juice comes cup tea coffee calamansi juice duck meat tough,veget duck soupsalt soup set not tough come cup tea coffe calamansi juic come cup tea coffe calamansi juic duck meat tough,vegetable duck soupsalted soup set not tough come cup tea coffee calamansi juice come cup tea coffee calamansi juice duck meat tough,veget duck soupsalt soup set not tough come cup tea coffe calamansi juic come cup tea coffe calamansi juic duck meat tough,vegetable duck soupsalted soup set not tough come cup tea coffee calamansi juice come cup tea coffee calamansi juice duck meat tough,1.0
harrianns-suntec,Salted Vegetable Duck Soup,Loong Wye & Michelle Kwan,price,value,value,valu,value,value,valu,value,valu,value,1.0
harrianns-suntec,This Nonya Place has been in operation for a while & I finally visited it today.,Judy Choong,food,sour preference nonya place operation finally visited,sour preference nonya place operation finally visited,sour prefer nonya place oper final visit,sour preference nonya place operation finally visited,sour preference nonya place operation finally visited,sour prefer nonya place oper final visit,sour preference nonya place operation finally visited,sour prefer nonya place oper final visit,sour preference nonya place operation finally visited,0.0
harrianns-suntec,This Nonya Place has been in operation for a while & I finally visited it today.,Judy Choong,price,bit pricey,bit pricey,bit pricey,bit pricey,bit pricey,bit pricey,bit pricey,bit pricey,bit pricey,-1.0
heavenly-wang-cafe,$5 Set,Carrie Carrie,food,great snack dinner yummy,great snack dinner yummy,great snack dinner yummi,great snack dinner yummy,great snack dinner yummy,great snack dinner yummi,great snack dinner yummy,great snack dinner yummi,great snack dinner yummy,1.0
heavenly-wang-cafe,Ham & Cheese Thick Toast,Zhihui Lim,food,cheese toastif ham good ok la bit bland good ok la bit bland,cheese toastif ham good ok la bit bland good ok la bit bland,chees toastif ham good ok la bit bland good ok la bit bland,cheese toastif ham good ok la bit bland good ok la bit bland,cheese toastif ham good ok la bit bland good ok la bit bland,chees toastif ham good ok la bit bland good ok la bit bland,cheese toastif ham good ok la bit bland good ok la bit bland,chees toastif ham good ok la bit bland good ok la bit bland,cheese toastif ham good ok la bit bland good ok la bit bland,0.0
heavenly-wang-cafe,Laksa and Coffee,Serene Tan,food,coffeecame lunch sunday,coffeecame lunch sunday,coffeecam lunch sunday,coffeecame lunch sunday,coffeecame lunch sunday,coffeecam lunch sunday,coffeecame lunch sunday,coffeecam lunch sunday,coffeecame lunch sunday,0.0
heavenly-wang-cafe,Teh Gao Siu Siu Dai,Carrie Carrie,food,good drank,good drank,good drank,good drank,good drank,good drank,good drank,good drank,good drank,0.0
hot-tomato-1,"Chicken & Sausage Marinara, Sirloin Steak w Cabonara",Wanfang Soh,food,free flow ice lemon tea lime juice,free flow ice lemon tea lime juice,free flow ice lemon tea lime juic,free flow ice lemon tea lime juice,free flow ice lemon tea lime juice,free flow ice lemon tea lime juic,free flow ice lemon tea lime juice,free flow ice lemon tea lime juic,free flow ice lemon tea lime juice,0.0
hot-tomato-1,Teriyaki Salmon,Edwin sim,food,rice salmon,rice salmon,rice salmon,rice salmon,rice salmon,rice salmon,rice salmon,rice salmon,rice salmon,0.0
hot-tomato-1,Teriyaki Salmon,Edwin sim,portion,salmonfelt portion small bigger salmonfelt portion small,salmonfelt portion small bigger salmonfelt portion small,salmonfelt portion small bigger salmonfelt portion small,salmonfelt portion small bigger salmonfelt portion small,salmonfelt portion small bigger salmonfelt portion small,salmonfelt portion small bigger salmonfelt portion small,salmonfelt portion small bigger salmonfelt portion small,salmonfelt portion small bigger salmonfelt portion small,salmonfelt portion small bigger salmonfelt portion small,-1.0
hot-tomato-1,Teriyaki Salmon,Edwin sim,price,decent tasting bit pricey given,decent tasting bit pricey given,decent tast bit pricey given,decent tasting bit pricey given,decent tasting bit pricey given,decent tast bit pricey given,decent tasting bit pricey given,decent tast bit pricey given,decent tasting bit pricey given,-1.0
hot-tomato-1,Tiramisu $4.50,SG Foodie Fam .,food,instead usual lady finger biscuit traditional tiramisu,instead usual lady finger biscuit traditional tiramisu,instead usual ladi finger biscuit tradit tiramisu,instead usual lady finger biscuit traditional tiramisu,instead usual lady finger biscuit traditional tiramisu,instead usual ladi finger biscuit tradit tiramisu,instead usual lady finger biscuit traditional tiramisu,instead usual ladi finger biscuit tradit tiramisu,instead usual lady finger biscuit traditional tiramisu,0.0
hot-tomato-1,Variety Of Meat,Edwin sim,food,try different meat grilled chicken beef pork sausage,try different meat grilled chicken beef pork sausage,tri differ meat grill chicken beef pork sausag,try different meat grilled chicken beef pork sausage,try different meat grilled chicken beef pork sausage,tri differ meat grill chicken beef pork sausag,try different meat grilled chicken beef pork sausage,tri differ meat grill chicken beef pork sausag,try different meat grilled chicken beef pork sausage,0.0
hot-tomato-plq,Christmas Special Slow Grilled Iberico Pork,Angeline Tan,food,grilled iberico tasting pork chop far satisfying portion perfectly cook not dry hard meat small slice raisins not dry hard meat better apple small slice raisins slow grilled iberico porkprince range dish rating freshness slow grilled iberico porkprince range dish rating freshness,grilled iberico tasting pork chop far satisfying portion perfectly cook not dry hard meat small slice raisin not dry hard meat better apple small slice raisin slow grilled iberico porkprince range dish rating freshness slow grilled iberico porkprince range dish rating freshness,grill iberico tast pork chop far satisfi portion perfectli cook not dri hard meat small slice raisin not dri hard meat better appl small slice raisin slow grill iberico porkprinc rang dish rate fresh slow grill iberico porkprinc rang dish rate fresh,grilled iberico tasting pork chop far satisfying portion perfectly cook not dry hard meat small slice raisins not dry hard meat better apple small slice raisins slow grilled iberico porkprince range dish rating freshness slow grilled iberico porkprince range dish rating freshness,grilled iberico tasting pork chop far satisfying portion perfectly cook not dry hard meat small slice raisins not dry hard meat better apple small slice raisins slow grilled iberico porkprince range dish rating freshness slow grilled iberico porkprince range dish rating freshness,grill iberico tast pork chop far satisfi portion perfectli cook not dri hard meat small slice raisin not dri hard meat better appl small slice raisin slow grill iberico porkprinc rang dish rate fresh slow grill iberico porkprinc rang dish rate fresh,grilled iberico tasting pork chop far satisfying portion perfectly cook not dry hard meat small slice raisin not dry hard meat better apple small slice raisin slow grilled iberico porkprince range dish rating freshness slow grilled iberico porkprince range dish rating freshness,grill iberico tast pork chop far satisfi portion perfectli cook not dri hard meat small slice raisin not dri hard meat better appl small slice raisin slow grill iberico porkprinc rang dish rate fresh slow grill iberico porkprinc rang dish rate fresh,grilled iberico tasting pork chop far satisfying portion perfectly cook not dry hard meat small slice raisin not dry hard meat better apple small slice raisin slow grilled iberico porkprince range dish rating freshness slow grilled iberico porkprince range dish rating freshness,1.0
hot-tomato-plq,Christmas Special Slow Grilled Iberico Pork,Angeline Tan,portion,satisfying portion pork perfectly cook,satisfying portion pork perfectly cook,satisfi portion pork perfectli cook,satisfying portion pork perfectly cook,satisfying portion pork perfectly cook,satisfi portion pork perfectli cook,satisfying portion pork perfectly cook,satisfi portion pork perfectli cook,satisfying portion pork perfectly cook,1.0
hot-tomato-plq,Fresh Tomato Soup,Triffany Lim,food,drizzled truffle oil,drizzled truffle oil,drizzl truffl oil,drizzled truffle oil,drizzled truffle oil,drizzl truffl oil,drizzled truffle oil,drizzl truffl oil,drizzled truffle oil,0.0
hot-tomato-plq,Mushroom Soup ($4.5),Fauzan Umar,food,mushroom savory garlic bread,mushroom savory garlic bread,mushroom savori garlic bread,mushroom savory garlic bread,mushroom savory garlic bread,mushroom savori garlic bread,mushroom savory garlic bread,mushroom savori garlic bread,mushroom savory garlic bread,1.0
hot-tomato-plq,Ribeye Steak 200g $15.20,K T,food,aglio olio black pepper sauce,aglio olio black pepper sauce,aglio olio black pepper sauc,aglio olio black pepper sauce,aglio olio black pepper sauce,aglio olio black pepper sauc,aglio olio black pepper sauce,aglio olio black pepper sauc,aglio olio black pepper sauce,0.0
hot-tomato-plq,Salmon Mango Salsa,Triffany Lim,food,salsafresh salmon fillet infused lemon juice fresh herbs topped cool mango salsa,salsafresh salmon fillet infused lemon juice fresh herb topped cool mango salsa,salsafresh salmon fillet infus lemon juic fresh herb top cool mango salsa,salsafresh salmon fillet infused lemon juice fresh herbs topped cool mango salsa,salsafresh salmon fillet infused lemon juice fresh herbs topped cool mango salsa,salsafresh salmon fillet infus lemon juic fresh herb top cool mango salsa,salsafresh salmon fillet infused lemon juice fresh herb topped cool mango salsa,salsafresh salmon fillet infus lemon juic fresh herb top cool mango salsa,salsafresh salmon fillet infused lemon juice fresh herb topped cool mango salsa,0.0
hubers-butchery-bistro,Half Roasted Chicken,Jasmine Lim,food,roasted chickencomes salad exchange fries sauerkraut,roasted chickencomes salad exchange fry sauerkraut,roast chickencom salad exchang fri sauerkraut,roasted chickencomes salad exchange fries sauerkraut,roasted chickencomes salad exchange fries sauerkraut,roast chickencom salad exchang fri sauerkraut,roasted chickencomes salad exchange fry sauerkraut,roast chickencom salad exchang fri sauerkraut,roasted chickencomes salad exchange fry sauerkraut,0.0
hubers-butchery-bistro,Half Roasted Chicken,Jasmine Lim,portion,belly,belly,belli,belly,belly,belli,belly,belli,belly,1.0
hubers-butchery-bistro,Hidden Find,Sarah Loke,food,soft aged steak delicious like beer german dishes bistro area serving excellent swiss german dishes,soft aged steak delicious like beer german dish bistro area serving excellent swiss german dish,soft age steak delici like beer german dish bistro area serv excel swiss german dish,soft aged steak delicious like beer german dishes bistro area serving excellent swiss german dishes,soft aged steak delicious like beer german dishes bistro area serving excellent swiss german dishes,soft age steak delici like beer german dish bistro area serv excel swiss german dish,soft aged steak delicious like beer german dish bistro area serving excellent swiss german dish,soft age steak delici like beer german dish bistro area serv excel swiss german dish,soft aged steak delicious like beer german dish bistro area serving excellent swiss german dish,1.0
hubers-butchery-bistro,Hidden Find,Sarah Loke,price,heavy wallet not heavy wallet,heavy wallet not heavy wallet,heavi wallet not heavi wallet,heavy wallet not heavy wallet,heavy wallet not heavy wallet,heavi wallet not heavi wallet,heavy wallet not heavy wallet,heavi wallet not heavi wallet,heavy wallet not heavy wallet,0.0
