restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,phrase_emoticon_generic,phrase_emoticon_unique,phrase_stem_emoticon_generic,phrase_lemma_emoticon_generic,phrase_stem_emoticon_unique,phrase_lemma_emoticon_unique,label
charlie-brown-cafe-orchard-road-singapore,I like to be sinful on my weekends.,Maliwi Adrielle,food,sinful,sinful,sin,sinful,sinful,sin,sinful,sin,sinful,0.0
charlie-brown-cafe-orchard-road-singapore,"Joe Cool (aka Snoopy) is in the limelight in the Year of the Dog 😅
•
@charliebrowncafesg a place to chill for a cuppa and desserts
- - - - - - - - - - - - - - - - - - - - -
➡️➡️ SWIPE FOR MORE ➡️➡️
- - - - - - - - - - - - - - - - - - - - -
Chocolate Lava Cake | Raspberry Chocolate Frappe | Chicken Risotto
.",Agnes Chow,ambience,cool aka snoopy limelight dog charliebrowncafesg place chill cool aka snoopy limelight dog charliebrowncafesg place chill,cool aka snoopy limelight dog charliebrowncafesg place chill cool aka snoopy limelight dog charliebrowncafesg place chill,cool aka snoopi limelight dog charliebrowncafesg place chill cool aka snoopi limelight dog charliebrowncafesg place chill,cool aka snoopy limelight dog charliebrowncafesg place chill cool aka snoopy limelight dog charliebrowncafesg place chill,cool aka snoopy limelight dog charliebrowncafesg place chill cool aka snoopy limelight dog charliebrowncafesg place chill,cool aka snoopi limelight dog charliebrowncafesg place chill cool aka snoopi limelight dog charliebrowncafesg place chill,cool aka snoopy limelight dog charliebrowncafesg place chill cool aka snoopy limelight dog charliebrowncafesg place chill,cool aka snoopi limelight dog charliebrowncafesg place chill cool aka snoopi limelight dog charliebrowncafesg place chill,cool aka snoopy limelight dog charliebrowncafesg place chill cool aka snoopy limelight dog charliebrowncafesg place chill,1.0
charlie-brown-cafe-orchard-road-singapore,"Joe Cool (aka Snoopy) is in the limelight in the Year of the Dog 😅
•
@charliebrowncafesg a place to chill for a cuppa and desserts
- - - - - - - - - - - - - - - - - - - - -
➡️➡️ SWIPE FOR MORE ➡️➡️
- - - - - - - - - - - - - - - - - - - - -
Chocolate Lava Cake | Raspberry Chocolate Frappe | Chicken Risotto
.",Agnes Chow,food,cuppa desserts raspberry chocolate frappe chicken risotto chocolate lava cake raspberry chicken risotto,cuppa dessert raspberry chocolate frappe chicken risotto chocolate lava cake raspberry chicken risotto,cuppa dessert raspberri chocol frapp chicken risotto chocol lava cake raspberri chicken risotto,cuppa desserts raspberry chocolate frappe chicken risotto chocolate lava cake raspberry chicken risotto,cuppa desserts raspberry chocolate frappe chicken risotto chocolate lava cake raspberry chicken risotto,cuppa dessert raspberri chocol frapp chicken risotto chocol lava cake raspberri chicken risotto,cuppa dessert raspberry chocolate frappe chicken risotto chocolate lava cake raspberry chicken risotto,cuppa dessert raspberri chocol frapp chicken risotto chocol lava cake raspberri chicken risotto,cuppa dessert raspberry chocolate frappe chicken risotto chocolate lava cake raspberry chicken risotto,0.0
charlie-brown-cafe-orchard-road-singapore,No Longer The Same,Bryan Soh,food,ordered mac cheese seafood pizza chicken cheesesteak sandwich chocolate lave cake cheesy sausage great disappointment,ordered mac cheese seafood pizza chicken cheesesteak sandwich chocolate lave cake cheesy sausage great disappointment,order mac chees seafood pizza chicken cheesesteak sandwich chocol lave cake cheesi sausag great disappoint,ordered mac cheese seafood pizza chicken cheesesteak sandwich chocolate lave cake cheesy sausage great disappointment,ordered mac cheese seafood pizza chicken cheesesteak sandwich chocolate lave cake cheesy sausage great disappointment,order mac chees seafood pizza chicken cheesesteak sandwich chocol lave cake cheesi sausag great disappoint,ordered mac cheese seafood pizza chicken cheesesteak sandwich chocolate lave cake cheesy sausage great disappointment,order mac chees seafood pizza chicken cheesesteak sandwich chocol lave cake cheesi sausag great disappoint,ordered mac cheese seafood pizza chicken cheesesteak sandwich chocolate lave cake cheesy sausage great disappointment,-1.0
charlie-brown-cafe-orchard-road-singapore,Strawberry Pancake #food,rhodora macapagal,food,pancake foodstrawberry pancake,pancake foodstrawberry pancake,pancak foodstrawberri pancak,pancake foodstrawberry pancake,pancake foodstrawberry pancake,pancak foodstrawberri pancak,pancake foodstrawberry pancake,pancak foodstrawberri pancak,pancake foodstrawberry pancake,0.0
city-hot-pot-shabu-shabu-tanjong-pagar,6-Oct,ctlx 🤤,food,wagyu rib eye sweet savoury good come soup herbal chicken weirdly bitter seen multiple raved reviews meat alright no wow factor not order,wagyu rib eye sweet savoury good come soup herbal chicken weirdly bitter seen multiple raved review meat alright no wow factor not order,wagyu rib eye sweet savouri good come soup herbal chicken weirdli bitter seen multipl rave review meat alright no wow factor not order,wagyu rib eye sweet savoury good come soup herbal chicken weirdly bitter seen multiple raved reviews meat alright no wow factor not order,wagyu rib eye sweet savoury good come soup herbal chicken weirdly bitter seen multiple raved reviews meat alright no wow factor not order,wagyu rib eye sweet savouri good come soup herbal chicken weirdli bitter seen multipl rave review meat alright no wow factor not order,wagyu rib eye sweet savoury good come soup herbal chicken weirdly bitter seen multiple raved review meat alright no wow factor not order,wagyu rib eye sweet savouri good come soup herbal chicken weirdli bitter seen multipl rave review meat alright no wow factor not order,wagyu rib eye sweet savoury good come soup herbal chicken weirdly bitter seen multiple raved review meat alright no wow factor not order,0.0
city-hot-pot-shabu-shabu-tanjong-pagar,6-Oct,ctlx 🤤,service,good,good,good,good,good,good,good,good,good,1.0
city-hot-pot-shabu-shabu-tanjong-pagar,Wagyu Beef Sets,Sindi Tan,price,setsusing burpple expensive expensive,setsusing burpple expensive expensive,setsus burppl expens expens,setsusing burpple expensive expensive,setsusing burpple expensive expensive,setsus burppl expens expens,setsusing burpple expensive expensive,setsus burppl expens expens,setsusing burpple expensive expensive,-1.0
city-hot-pot-shabu-shabu-tanjong-pagar,Wagyu Rib Eye Set,Q Z,food,wagyu rib eye setordered burpple said no good spread vegetables soup tasty salty salty said no good spread vegetables soup tasty salty,wagyu rib eye setordered burpple said no good spread vegetable soup tasty salty salty said no good spread vegetable soup tasty salty,wagyu rib eye setord burppl said no good spread veget soup tasti salti salti said no good spread veget soup tasti salti,wagyu rib eye setordered burpple said no good spread vegetables soup tasty salty salty said no good spread vegetables soup tasty salty,wagyu rib eye setordered burpple said no good spread vegetables soup tasty salty salty said no good spread vegetables soup tasty salty,wagyu rib eye setord burppl said no good spread veget soup tasti salti salti said no good spread veget soup tasti salti,wagyu rib eye setordered burpple said no good spread vegetable soup tasty salty salty said no good spread vegetable soup tasty salty,wagyu rib eye setord burppl said no good spread veget soup tasti salti salti said no good spread veget soup tasti salti,wagyu rib eye setordered burpple said no good spread vegetable soup tasty salty salty said no good spread vegetable soup tasty salty,-1.0
city-hot-pot-shabu-shabu-tanjong-pagar,Wagyu Rib Eye Set,Q Z,service,checked staff,checked staff,check staff,checked staff,checked staff,check staff,checked staff,check staff,checked staff,0.0
city-hot-pot-shabu-shabu-tanjong-pagar,Wagyu Ribeye Set,Clarence Chan,food,additional prawn paste additional prawn paste cost close nice oh god tomato soup not super diluted cakes kind yong tau fu tau kee dou pi yam sticks good tau kee bunch dou pi yam sticks good,additional prawn paste additional prawn paste cost close nice oh god tomato soup not super diluted cake kind yong tau fu tau kee dou pi yam stick good tau kee bunch dou pi yam stick good,addit prawn past addit prawn past cost close nice oh god tomato soup not super dilut cake kind yong tau fu tau kee dou pi yam stick good tau kee bunch dou pi yam stick good,additional prawn paste additional prawn paste cost close nice oh god tomato soup not super diluted cakes kind yong tau fu tau kee dou pi yam sticks good tau kee bunch dou pi yam sticks good,additional prawn paste additional prawn paste cost close nice oh god tomato soup not super diluted cakes kind yong tau fu tau kee dou pi yam sticks good tau kee bunch dou pi yam sticks good,addit prawn past addit prawn past cost close nice oh god tomato soup not super dilut cake kind yong tau fu tau kee dou pi yam stick good tau kee bunch dou pi yam stick good,additional prawn paste additional prawn paste cost close nice oh god tomato soup not super diluted cake kind yong tau fu tau kee dou pi yam stick good tau kee bunch dou pi yam stick good,addit prawn past addit prawn past cost close nice oh god tomato soup not super dilut cake kind yong tau fu tau kee dou pi yam stick good tau kee bunch dou pi yam stick good,additional prawn paste additional prawn paste cost close nice oh god tomato soup not super diluted cake kind yong tau fu tau kee dou pi yam stick good tau kee bunch dou pi yam stick good,1.0
city-hot-pot-shabu-shabu-tanjong-pagar,Wagyu Ribeye Set,Clarence Chan,portion,slices,slice,slice,slices,slices,slice,slice,slice,slice,-1.0
city-hot-pot-shabu-shabu-tanjong-pagar,Wagyu Ribeye Set,Clarence Chan,price,high price not worth,high price not worth,high price not worth,high price not worth,high price not worth,high price not worth,high price not worth,high price not worth,high price not worth,-1.0
crystal-jade-kitchen-14,"Avoid This Cute-looking But Terrible, Chewy Dish",Ợ Địt,food,terrible good innovative dishes cordyceps soup brown fried rice carrot looking dumpling refill tea big success quickly expanded food good,terrible good innovative dish cordyceps soup brown fried rice carrot looking dumpling refill tea big success quickly expanded food good,terribl good innov dish cordycep soup brown fri rice carrot look dumpl refil tea big success quickli expand food good,terrible good innovative dishes cordyceps soup brown fried rice carrot looking dumpling refill tea big success quickly expanded food good,terrible good innovative dishes cordyceps soup brown fried rice carrot looking dumpling refill tea big success quickly expanded food good,terribl good innov dish cordycep soup brown fri rice carrot look dumpl refil tea big success quickli expand food good,terrible good innovative dish cordyceps soup brown fried rice carrot looking dumpling refill tea big success quickly expanded food good,terribl good innov dish cordycep soup brown fri rice carrot look dumpl refil tea big success quickli expand food good,terrible good innovative dish cordyceps soup brown fried rice carrot looking dumpling refill tea big success quickly expanded food good,1.0
crystal-jade-kitchen-14,"Avoid This Cute-looking But Terrible, Chewy Dish",Ợ Địt,price,prices reasonable reasonable prices reasonable prices reasonable,price reasonable reasonable price reasonable price reasonable,price reason reason price reason price reason,prices reasonable reasonable prices reasonable prices reasonable,prices reasonable reasonable prices reasonable prices reasonable,price reason reason price reason price reason,price reasonable reasonable price reasonable price reasonable,price reason reason price reason price reason,price reasonable reasonable price reasonable price reasonable,1.0
crystal-jade-kitchen-14,"Avoid This Cute-looking But Terrible, Chewy Dish",Ợ Địt,service,good quality user friendly not proactive senior staff member,good quality user friendly not proactive senior staff member,good qualiti user friendli not proactiv senior staff member,good quality user friendly not proactive senior staff member,good quality user friendly not proactive senior staff member,good qualiti user friendli not proactiv senior staff member,good quality user friendly not proactive senior staff member,good qualiti user friendli not proactiv senior staff member,good quality user friendly not proactive senior staff member,1.0
crystal-jade-kitchen-14,"Avoid This Dish, It’s Crispy But Way Too Dry",Ợ Địt,food,good quality innovative dishes cordyceps soup brown fried rice terrible ideas carrot looking dumpling refill tea big success quickly expanded food good,good quality innovative dish cordyceps soup brown fried rice terrible idea carrot looking dumpling refill tea big success quickly expanded food good,good qualiti innov dish cordycep soup brown fri rice terribl idea carrot look dumpl refil tea big success quickli expand food good,good quality innovative dishes cordyceps soup brown fried rice terrible ideas carrot looking dumpling refill tea big success quickly expanded food good,good quality innovative dishes cordyceps soup brown fried rice terrible ideas carrot looking dumpling refill tea big success quickly expanded food good,good qualiti innov dish cordycep soup brown fri rice terribl idea carrot look dumpl refil tea big success quickli expand food good,good quality innovative dish cordyceps soup brown fried rice terrible idea carrot looking dumpling refill tea big success quickly expanded food good,good qualiti innov dish cordycep soup brown fri rice terribl idea carrot look dumpl refil tea big success quickli expand food good,good quality innovative dish cordyceps soup brown fried rice terrible idea carrot looking dumpling refill tea big success quickly expanded food good,1.0
crystal-jade-kitchen-14,"Avoid This Dish, It’s Crispy But Way Too Dry",Ợ Địt,price,prices reasonable reasonable prices reasonable prices reasonable,price reasonable reasonable price reasonable price reasonable,price reason reason price reason price reason,prices reasonable reasonable prices reasonable prices reasonable,prices reasonable reasonable prices reasonable prices reasonable,price reason reason price reason price reason,price reasonable reasonable price reasonable price reasonable,price reason reason price reason price reason,price reasonable reasonable price reasonable price reasonable,1.0
crystal-jade-kitchen-14,"Avoid This Dish, It’s Crispy But Way Too Dry",Ợ Địt,service,good quality user friendly not proactive senior staff member,good quality user friendly not proactive senior staff member,good qualiti user friendli not proactiv senior staff member,good quality user friendly not proactive senior staff member,good quality user friendly not proactive senior staff member,good qualiti user friendli not proactiv senior staff member,good quality user friendly not proactive senior staff member,good qualiti user friendli not proactiv senior staff member,good quality user friendly not proactive senior staff member,1.0
crystal-jade-kitchen-14,Crispy Egg Plant with Gloss ($9.80++),Ợ Địt,food,egg plant gloss,egg plant gloss,egg plant gloss,egg plant gloss,egg plant gloss,egg plant gloss,egg plant gloss,egg plant gloss,egg plant gloss,0.0
crystal-jade-kitchen-14,Deep fried tofu with salt and pepper,Dee Huang,food,fried tofu salt pepperdeep,fried tofu salt pepperdeep,fri tofu salt pepperdeep,fried tofu salt pepperdeep,fried tofu salt pepperdeep,fri tofu salt pepperdeep,fried tofu salt pepperdeep,fri tofu salt pepperdeep,fried tofu salt pepperdeep,0.0
crystal-jade-kitchen-14,Delish Brown Fried Rice,Ợ Địt,food,good quality innovative dishes cordyceps soup brown fried rice terrible ideas carrot looking dumpling big success quickly expanded food good,good quality innovative dish cordyceps soup brown fried rice terrible idea carrot looking dumpling big success quickly expanded food good,good qualiti innov dish cordycep soup brown fri rice terribl idea carrot look dumpl big success quickli expand food good,good quality innovative dishes cordyceps soup brown fried rice terrible ideas carrot looking dumpling big success quickly expanded food good,good quality innovative dishes cordyceps soup brown fried rice terrible ideas carrot looking dumpling big success quickly expanded food good,good qualiti innov dish cordycep soup brown fri rice terribl idea carrot look dumpl big success quickli expand food good,good quality innovative dish cordyceps soup brown fried rice terrible idea carrot looking dumpling big success quickly expanded food good,good qualiti innov dish cordycep soup brown fri rice terribl idea carrot look dumpl big success quickli expand food good,good quality innovative dish cordyceps soup brown fried rice terrible idea carrot looking dumpling big success quickly expanded food good,1.0
crystal-jade-kitchen-14,Delish Brown Fried Rice,Ợ Địt,price,prices reasonable reasonable prices reasonable prices reasonable,price reasonable reasonable price reasonable price reasonable,price reason reason price reason price reason,prices reasonable reasonable prices reasonable prices reasonable,prices reasonable reasonable prices reasonable prices reasonable,price reason reason price reason price reason,price reasonable reasonable price reasonable price reasonable,price reason reason price reason price reason,price reasonable reasonable price reasonable price reasonable,1.0
crystal-jade-kitchen-14,Delish Brown Fried Rice,Ợ Địt,service,good quality user friendly not proactive senior staff member,good quality user friendly not proactive senior staff member,good qualiti user friendli not proactiv senior staff member,good quality user friendly not proactive senior staff member,good quality user friendly not proactive senior staff member,good qualiti user friendli not proactiv senior staff member,good quality user friendly not proactive senior staff member,good qualiti user friendli not proactiv senior staff member,good quality user friendly not proactive senior staff member,1.0
crystal-jade-kitchen-14,Eggplant Dish,Irene Irene,food,dishtasted yummy,dishtasted yummy,dishtast yummi,dishtasted yummy,dishtasted yummy,dishtast yummi,dishtasted yummy,dishtast yummi,dishtasted yummy,1.0
crystal-jade-kitchen-14,"Fried Rice In ""Yang Zhou"" Style ",Hungry Ghost,food,fried rice yang zhou style special,fried rice yang zhou style special,fri rice yang zhou style special,fried rice yang zhou style special,fried rice yang zhou style special,fri rice yang zhou style special,fried rice yang zhou style special,fri rice yang zhou style special,fried rice yang zhou style special,0.0
crystal-jade-kitchen-14,La Mian With Braised Beef Belly,Hungry Ghost,food,la mian braised beef bellyalthough yellow noodles,la mian braised beef bellyalthough yellow noodle,la mian brais beef bellyalthough yellow noodl,la mian braised beef bellyalthough yellow noodles,la mian braised beef bellyalthough yellow noodles,la mian brais beef bellyalthough yellow noodl,la mian braised beef bellyalthough yellow noodle,la mian brais beef bellyalthough yellow noodl,la mian braised beef bellyalthough yellow noodle,0.0
crystal-jade-kitchen-14,La Mian With Roasted Duck,Hungry Ghost,food,yellow noodles,yellow noodle,yellow noodl,yellow noodles,yellow noodles,yellow noodl,yellow noodle,yellow noodl,yellow noodle,0.0
crystal-jade-kitchen-14,Steamed Pork Rib With Black Bean Sauce,Hungry Ghost,food,black bean saucei sauce,black bean saucei sauce,black bean saucei sauc,black bean saucei sauce,black bean saucei sauce,black bean saucei sauc,black bean saucei sauce,black bean saucei sauc,black bean saucei sauce,0.0
crystal-jade-kitchen-14,Steamed Pork Spare Ribs with Black Bean Sauce ($5),Phoebe L,food,steamed pork spare ribs black bean sauce got briny slabs bathing oily broth muster tender fatty palpably absent unsurprising,steamed pork spare rib black bean sauce got briny slab bathing oily broth muster tender fatty palpably absent unsurprising,steam pork spare rib black bean sauc got brini slab bath oili broth muster tender fatti palpabl absent unsurpris,steamed pork spare ribs black bean sauce got briny slabs bathing oily broth muster tender fatty palpably absent unsurprising,steamed pork spare ribs black bean sauce got briny slabs bathing oily broth muster tender fatty palpably absent unsurprising,steam pork spare rib black bean sauc got brini slab bath oili broth muster tender fatti palpabl absent unsurpris,steamed pork spare rib black bean sauce got briny slab bathing oily broth muster tender fatty palpably absent unsurprising,steam pork spare rib black bean sauc got brini slab bath oili broth muster tender fatti palpabl absent unsurpris,steamed pork spare rib black bean sauce got briny slab bathing oily broth muster tender fatty palpably absent unsurprising,-1.0
crystal-jade-kitchen-14,Steamed Pork Spare Ribs with Black Bean Sauce ($5),Phoebe L,portion,little meat,little meat,littl meat,little meat,little meat,littl meat,little meat,littl meat,little meat,-1.0
crystal-jade-kitchen-14,"To sum up my Sunday, I had dim sum in a dim restaurant.",Jen 😋,food,deep fried shrimp dumpling think different usual har kau sumptuous fresh prawns,deep fried shrimp dumpling think different usual har kau sumptuous fresh prawn,deep fri shrimp dumpl think differ usual har kau sumptuou fresh prawn,deep fried shrimp dumpling think different usual har kau sumptuous fresh prawns,deep fried shrimp dumpling think different usual har kau sumptuous fresh prawns,deep fri shrimp dumpl think differ usual har kau sumptuou fresh prawn,deep fried shrimp dumpling think different usual har kau sumptuous fresh prawn,deep fri shrimp dumpl think differ usual har kau sumptuou fresh prawn,deep fried shrimp dumpling think different usual har kau sumptuous fresh prawn,1.0
crystal-jade-kitchen-14,Yin Yang Ha Gao,Ợ Địt,food,good quality innovative dishes cordyceps soup brown fried rice terrible ideas carrot looking dumpling refill tea big success quickly expanded food good,good quality innovative dish cordyceps soup brown fried rice terrible idea carrot looking dumpling refill tea big success quickly expanded food good,good qualiti innov dish cordycep soup brown fri rice terribl idea carrot look dumpl refil tea big success quickli expand food good,good quality innovative dishes cordyceps soup brown fried rice terrible ideas carrot looking dumpling refill tea big success quickly expanded food good,good quality innovative dishes cordyceps soup brown fried rice terrible ideas carrot looking dumpling refill tea big success quickly expanded food good,good qualiti innov dish cordycep soup brown fri rice terribl idea carrot look dumpl refil tea big success quickli expand food good,good quality innovative dish cordyceps soup brown fried rice terrible idea carrot looking dumpling refill tea big success quickly expanded food good,good qualiti innov dish cordycep soup brown fri rice terribl idea carrot look dumpl refil tea big success quickli expand food good,good quality innovative dish cordyceps soup brown fried rice terrible idea carrot looking dumpling refill tea big success quickly expanded food good,1.0
crystal-jade-kitchen-14,Yin Yang Ha Gao,Ợ Địt,price,prices reasonable reasonable prices reasonable prices reasonable,price reasonable reasonable price reasonable price reasonable,price reason reason price reason price reason,prices reasonable reasonable prices reasonable prices reasonable,prices reasonable reasonable prices reasonable prices reasonable,price reason reason price reason price reason,price reasonable reasonable price reasonable price reasonable,price reason reason price reason price reason,price reasonable reasonable price reasonable price reasonable,1.0
crystal-jade-kitchen-14,Yin Yang Ha Gao,Ợ Địt,service,good quality user friendly not proactive senior staff member,good quality user friendly not proactive senior staff member,good qualiti user friendli not proactiv senior staff member,good quality user friendly not proactive senior staff member,good quality user friendly not proactive senior staff member,good qualiti user friendli not proactiv senior staff member,good quality user friendly not proactive senior staff member,good qualiti user friendli not proactiv senior staff member,good quality user friendly not proactive senior staff member,1.0
crystal-jade-kitchen-25,Crystal Jade Never Disappoints,Angeline Kang,food,better ones not bad,better one not bad,better one not bad,better ones not bad,better ones not bad,better one not bad,better one not bad,better one not bad,better one not bad,0.0
crystal-jade-kitchen-25,"Dim Sum Wednesday 😋
Our favorite was the salted egg yolk steam bun 😘
The special $1 deal for the braised pork rib bun was a disappointment.",Judy Choong,food,salted egg yolk steam bun braised pork,salted egg yolk steam bun braised pork,salt egg yolk steam bun brais pork,salted egg yolk steam bun good braised pork,salted egg yolk steam bun emojigood braised pork,salt egg yolk steam bun good brais pork,salted egg yolk steam bun good braised pork,salt egg yolk steam bun emojigood brais pork,salted egg yolk steam bun emojigood braised pork,1.0
crystal-jade-kitchen-25,"Fave plain but full 0f taste p0rridge f0r dinner yesterday 😋
.",Izumi 泉,food,taste prridge fr dinner yesterday plain congee soya sauce chicken steamed pork rib dim sum vegetable claypot crystaljade crystaljadekitchen foodporn,taste prridge fr dinner yesterday plain congee soya sauce chicken steamed pork rib dim sum vegetable claypot crystaljade crystaljadekitchen foodporn,tast prridg fr dinner yesterday plain conge soya sauc chicken steam pork rib dim sum veget claypot crystaljad crystaljadekitchen foodporn,taste prridge fr dinner yesterday plain congee soya sauce chicken steamed pork rib dim sum vegetable claypot crystaljade crystaljadekitchen foodporn,taste prridge fr dinner yesterday plain congee soya sauce chicken steamed pork rib dim sum vegetable claypot crystaljade crystaljadekitchen foodporn,tast prridg fr dinner yesterday plain conge soya sauc chicken steam pork rib dim sum veget claypot crystaljad crystaljadekitchen foodporn,taste prridge fr dinner yesterday plain congee soya sauce chicken steamed pork rib dim sum vegetable claypot crystaljade crystaljadekitchen foodporn,tast prridg fr dinner yesterday plain conge soya sauc chicken steam pork rib dim sum veget claypot crystaljad crystaljadekitchen foodporn,taste prridge fr dinner yesterday plain congee soya sauce chicken steamed pork rib dim sum vegetable claypot crystaljade crystaljadekitchen foodporn,1.0
crystal-jade-kitchen-25,Salted Egg Prawn,Vanessa S,food,salted egg prawntoo oily little salted salted egg,salted egg prawntoo oily little salted salted egg,salt egg prawntoo oili littl salt salt egg,salted egg prawntoo oily little salted salted egg,salted egg prawntoo oily little salted salted egg,salt egg prawntoo oili littl salt salt egg,salted egg prawntoo oily little salted salted egg,salt egg prawntoo oili littl salt salt egg,salted egg prawntoo oily little salted salted egg,-1.0
crystal-jade-kitchen-25,Typical Local Chinese,Fatty Foodie,food,added oil,added oil,ad oil,added oil,added oil,ad oil,added oil,ad oil,added oil,0.0
crystal-jade-kitchen-25,Typical Local Chinese,Fatty Foodie,service,frequent place staff,frequent place staff,frequent place staff,frequent place staff,frequent place staff,frequent place staff,frequent place staff,frequent place staff,frequent place staff,0.0
crystal-jade-singapore-54,Braised pork rice bowl $9,Chetan Phøtøgråphy,food,braised pork rice bowl tasty watercress soup,braised pork rice bowl tasty watercress soup,brais pork rice bowl tasti watercress soup,braised pork rice bowl tasty watercress soup,braised pork rice bowl tasty watercress soup,brais pork rice bowl tasti watercress soup,braised pork rice bowl tasty watercress soup,brais pork rice bowl tasti watercress soup,braised pork rice bowl tasty watercress soup,1.0
crystal-jade-singapore-54,Braised pork rice bowl $9,Chetan Phøtøgråphy,price,value money value money,value money value money,valu money valu money,value money value money,value money value money,valu money valu money,value money value money,valu money valu money,value money value money,1.0
dan-ryans-chicago-grill-2,Helloooo #brunch #nomnom #food #foodporn #delicious #comfortfood #yummy,Keiji Heng,food,brunch nomnom,brunch nomnom,brunch nomnom,brunch nomnom,brunch nomnom,brunch nomnom,brunch nomnom,brunch nomnom,brunch nomnom,0.0
deans-cafe,Crispy Duck,Dawn Then,food,nice not dry,nice not dry,nice not dri,nice not dry,nice not dry,nice not dri,nice not dry,nice not dri,nice not dry,1.0
deans-cafe,Hi there.,Priscilla Chan,food,eatyourcitysg chilicrab,eatyourcitysg chilicrab,eatyourcitysg chilicrab,eatyourcitysg chilicrab,eatyourcitysg chilicrab,eatyourcitysg chilicrab,eatyourcitysg chilicrab,eatyourcitysg chilicrab,eatyourcitysg chilicrab,0.0
dessertcup,A Pumpkin Cupcake for Halloween?,Elaine Koh,food,pumpkin cupcake,pumpkin cupcake,pumpkin cupcak,pumpkin cupcake,pumpkin cupcake,pumpkin cupcak,pumpkin cupcake,pumpkin cupcak,pumpkin cupcake,0.0
dessertcup,Cake Pop,Yan Fang Lim,food,icing sugar coating,icing sugar coating,ice sugar coat,icing sugar coating,icing sugar coating,ice sugar coat,icing sugar coating,ice sugar coat,icing sugar coating,0.0
dessertcup,Cupcakes!,Joan Cat,food,kahlua french earl grey banana,kahlua french earl grey banana,kahlua french earl grey banana,kahlua french earl grey banana,kahlua french earl grey banana,kahlua french earl grey banana,kahlua french earl grey banana,kahlua french earl grey banana,kahlua french earl grey banana,0.0
dessertcup,"For once, couldn't we all just enjoy a unicorn themed food.",The Hungry Feet,food,unicorn cupcake,unicorn cupcake,unicorn cupcak,unicorn cupcake,unicorn cupcake,unicorn cupcak,unicorn cupcake,unicorn cupcak,unicorn cupcake,0.0
dessertcup,Red Velvet Cupcake 😍 #foodporn,Jecca Fernandez,food,velvet cupcake,velvet cupcake,velvet cupcak,velvet cupcake good,velvet cupcake emojigood,velvet cupcak good,velvet cupcake good,velvet cupcak emojigood,velvet cupcake emojigood,1.0
dj-bakery,Charcoal Custard,Eunice Pang,food,tasting bun buy kinda bread know,tasting bun buy kinda bread know,tast bun buy kinda bread know,tasting bun bad buy kinda bread know,tasting bun emojibad buy kinda bread know,tast bun bad buy kinda bread know,tasting bun bad buy kinda bread know,tast bun emojibad buy kinda bread know,tasting bun emojibad buy kinda bread know,-1.0
donburi-maruya,Oyako Don ($9.50).,Miss Ha ~,food,fell short watery egg blanket mixing chicken onion slices untidily salty soy sauce marination,fell short watery egg blanket mixing chicken onion slice untidily salty soy sauce marination,fell short wateri egg blanket mix chicken onion slice untidili salti soy sauc marin,fell short watery egg blanket mixing chicken onion slices untidily salty soy sauce marination,fell short watery egg blanket mixing chicken onion slices untidily salty soy sauce marination,fell short wateri egg blanket mix chicken onion slice untidili salti soy sauc marin,fell short watery egg blanket mixing chicken onion slice untidily salty soy sauce marination,fell short wateri egg blanket mix chicken onion slice untidili salti soy sauc marin,fell short watery egg blanket mixing chicken onion slice untidily salty soy sauce marination,-1.0
donburi-maruya,Oyako Don ($9.50).,Miss Ha ~,portion,comes size rice bowl fell short,come size rice bowl fell short,come size rice bowl fell short,comes size rice bowl fell short,comes size rice bowl fell short,come size rice bowl fell short,come size rice bowl fell short,come size rice bowl fell short,come size rice bowl fell short,-1.0
donya-japanese-cuisine,Affordable But Below Average,Yun Zhen Choy,food,read lot good stuff donya feed excited try honestly worst meals mentai salmon chicken katsu hopelessly bland average read lot good stuff donya feed worst meals katsu dons seasoned read lot good stuff donya feed honestly worst meals,read lot good stuff donya feed excited try honestly worst meal mentai salmon chicken katsu hopelessly bland average read lot good stuff donya feed worst meal katsu don seasoned read lot good stuff donya feed honestly worst meal,read lot good stuff donya feed excit tri honestli worst meal mentai salmon chicken katsu hopelessli bland averag read lot good stuff donya feed worst meal katsu don season read lot good stuff donya feed honestli worst meal,read lot good stuff donya feed excited try honestly worst meals mentai salmon chicken katsu hopelessly bland average read lot good stuff donya feed worst meals katsu dons seasoned read lot good stuff donya feed honestly worst meals,read lot good stuff donya feed excited try honestly worst meals mentai salmon chicken katsu hopelessly bland average read lot good stuff donya feed worst meals katsu dons seasoned read lot good stuff donya feed honestly worst meals,read lot good stuff donya feed excit tri honestli worst meal mentai salmon chicken katsu hopelessli bland averag read lot good stuff donya feed worst meal katsu don season read lot good stuff donya feed honestli worst meal,read lot good stuff donya feed excited try honestly worst meal mentai salmon chicken katsu hopelessly bland average read lot good stuff donya feed worst meal katsu don seasoned read lot good stuff donya feed honestly worst meal,read lot good stuff donya feed excit tri honestli worst meal mentai salmon chicken katsu hopelessli bland averag read lot good stuff donya feed worst meal katsu don season read lot good stuff donya feed honestli worst meal,read lot good stuff donya feed excited try honestly worst meal mentai salmon chicken katsu hopelessly bland average read lot good stuff donya feed worst meal katsu don seasoned read lot good stuff donya feed honestly worst meal,1.0
